rank,agent,kd,kills,deaths,assists,win_rate,pick_rate,avg_score,matches,episode,act,placement
13,Killjoy,0.95,13.6,14.2,4.0,0.51,0.036,195,751332,e5,act2,gold1
14,Phoenix,1.1,16.6,15.1,4.0,0.51,0.035,237,733125,e5,act2,gold1
15,Neon,0.99,15.8,16.0,4.0,0.49,0.027,227,572475,e5,act2,gold1
16,Breach,0.91,14.0,15.3,5.3,0.48,0.024,198,497709,e5,act2,gold1
17,Yoru,0.96,14.8,15.4,3.6,0.47,0.02,210,420750,e5,act2,gold1
18,Cypher,0.96,13.9,14.5,4.4,0.48,0.015,194,314058,e5,act2,gold1
19,Astra,1.01,14.6,14.5,5.0,0.51,0.011,202,231897,e5,act2,gold1
1,Reyna,1.18,17.9,15.2,4.1,0.52,0.121,254,2461464,e5,act2,silver3
2,Sage,0.91,13.3,14.6,6.5,0.51,0.113,190,2303568,e5,act2,silver3
3,Chamber,1.1,16.0,14.5,3.3,0.51,0.101,222,2056932,e5,act2,silver3
4,Jett,1.11,17.2,15.5,3.8,0.51,0.077,244,1561824,e5,act2,silver3
5,Omen,0.97,14.5,15.0,5.0,0.49,0.064,205,1295808,e5,act2,silver3
6,Raze,1.04,16.1,15.4,4.8,0.51,0.063,238,1287495,e5,act2,silver3
7,Viper,0.97,14.0,14.4,5.3,0.51,0.058,200,1187994,e5,act2,silver3
8,Brimstone,0.96,14.2,14.7,6.4,0.52,0.055,204,1127763,e5,act2,silver3
9,Fade,0.94,13.9,14.8,6.3,0.51,0.052,198,1055547,e5,act2,silver3
10,Sova,0.96,14.1,14.6,5.3,0.5,0.044,202,890766,e5,act2,silver3
11,Skye,0.94,13.9,14.9,6.2,0.5,0.041,199,839460,e5,act2,silver3
12,KAY/O,0.9,13.8,15.3,7.1,0.47,0.038,200,765357,e5,act2,silver3
13,Killjoy,0.97,13.8,14.1,4.1,0.52,0.037,199,751332,e5,act2,silver3
14,Phoenix,1.12,16.8,15.0,4.0,0.52,0.036,240,734655,e5,act2,silver3
15,Neon,1.01,16.0,15.8,4.1,0.5,0.029,230,590631,e5,act2,silver3
16,Breach,0.93,14.3,15.3,5.2,0.49,0.022,203,455838,e5,act2,silver3
17,Yoru,0.99,15.2,15.3,3.7,0.48,0.022,215,450177,e5,act2,silver3
18,Cypher,0.97,14.0,14.4,4.5,0.49,0.015,197,315078,e5,act2,silver3
19,Astra,1.02,14.6,14.4,4.9,0.49,0.011,204,220983,e5,act2,silver3
1,Sage,0.91,13.2,14.5,6.5,0.51,0.12,188,2230230,e5,act2,silver2
2,Reyna,1.16,17.6,15.2,4.1,0.52,0.118,251,2181678,e5,act2,silver2
3,Chamber,1.09,15.8,14.5,3.3,0.51,0.095,220,1760214,e5,act2,silver2
4,Jett,1.09,16.7,15.4,3.8,0.5,0.072,240,1338495,e5,act2,silver2
5,Omen,0.96,14.4,15.0,4.9,0.49,0.065,204,1206405,e5,act2,silver2
6,Raze,1.03,15.9,15.4,4.9,0.51,0.063,235,1174275,e5,act2,silver2
7,Viper,0.96,13.8,14.4,5.3,0.5,0.057,198,1066818,e5,act2,silver2
8,Brimstone,0.95,13.9,14.7,6.3,0.5,0.054,202,1006893,e5,act2,silver2
9,Fade,0.92,13.7,14.8,6.2,0.51,0.052,196,968796,e5,act2,silver2
10,Sova,0.95,13.7,14.5,5.2,0.5,0.045,199,827424,e5,act2,silver2
11,Skye,0.91,13.6,14.8,6.2,0.5,0.041,195,758931,e5,act2,silver2
12,Killjoy,0.96,13.5,14.1,4.1,0.52,0.04,196,738123,e5,act2,silver2
13,KAY/O,0.89,13.6,15.2,7.1,0.47,0.039,197,716244,e5,act2,silver2
14,Phoenix,1.1,16.4,15.0,4.0,0.5,0.036,236,673557,e5,act2,silver2
15,Neon,0.99,15.7,15.8,4.0,0.49,0.031,227,566712,e5,act2,silver2
16,Yoru,0.97,14.8,15.3,3.7,0.46,0.025,211,455073,e5,act2,silver2
17,Breach,0.92,14.0,15.2,5.2,0.5,0.021,200,395709,e5,act2,silver2
18,Cypher,0.95,13.6,14.4,4.5,0.48,0.017,193,313140,e5,act2,silver2
19,Astra,1.02,14.6,14.3,4.8,0.51,0.01,204,185640,e5,act2,silver2
1,Sage,0.89,12.8,14.5,6.4,0.51,0.125,185,2124099,e5,act2,silver1
2,Reyna,1.14,17.2,15.1,4.2,0.51,0.116,247,1972680,e5,act2,silver1
3,Chamber,1.06,15.4,14.4,3.4,0.51,0.087,216,1481601,e5,act2,silver1
4,Jett,1.07,16.4,15.4,3.9,0.5,0.068,236,1154691,e5,act2,silver1
5,Omen,0.94,14.2,15.0,4.8,0.49,0.066,201,1124142,e5,act2,silver1
6,Raze,1.01,15.4,15.3,4.8,0.5,0.064,230,1085433,e5,act2,silver1
7,Viper,0.94,13.5,14.4,5.2,0.5,0.056,195,944724,e5,act2,silver1
8,Fade,0.9,13.3,14.8,6.2,0.51,0.053,192,905760,e5,act2,silver1
9,Brimstone,0.94,13.8,14.7,6.2,0.51,0.053,200,902751,e5,act2,silver1
10,Sova,0.94,13.6,14.5,5.1,0.5,0.045,197,759084,e5,act2,silver1
11,Skye,0.91,13.5,14.8,6.3,0.5,0.042,194,707574,e5,act2,silver1
12,Killjoy,0.94,13.2,14.0,4.1,0.52,0.041,194,688194,e5,act2,silver1
13,KAY/O,0.87,13.2,15.2,7.0,0.48,0.039,194,653463,e5,act2,silver1
14,Phoenix,1.07,15.9,14.9,4.0,0.51,0.038,231,639999,e5,act2,silver1
15,Neon,0.98,15.4,15.7,4.1,0.49,0.032,223,542538,e5,act2,silver1
16,Yoru,0.95,14.5,15.2,3.7,0.47,0.028,208,473280,e5,act2,silver1
17,Breach,0.91,13.8,15.1,5.2,0.5,0.02,198,346647,e5,act2,silver1
18,Cypher,0.94,13.5,14.4,4.5,0.48,0.017,192,290496,e5,act2,silver1
19,Astra,1.0,14.4,14.3,4.6,0.5,0.009,202,158202,e5,act2,silver1
1,Sage,0.89,12.8,14.3,6.3,0.51,0.129,185,1621341,e5,act2,bronze3
2,Reyna,1.14,17.0,15.0,4.2,0.51,0.117,245,1464924,e5,act2,bronze3
3,Chamber,1.06,15.2,14.3,3.5,0.52,0.082,215,1024131,e5,act2,bronze3
4,Omen,0.95,14.1,14.9,4.7,0.5,0.067,202,845937,e5,act2,bronze3
5,Raze,1.0,15.1,15.1,4.9,0.51,0.066,227,823395,e5,act2,bronze3
6,Jett,1.07,16.3,15.2,3.9,0.5,0.065,235,812838,e5,act2,bronze3
7,Viper,0.93,13.4,14.4,5.2,0.5,0.055,195,693957,e5,act2,bronze3
8,Fade,0.9,13.3,14.7,6.2,0.51,0.055,193,684420,e5,act2,bronze3
9,Brimstone,0.94,13.6,14.5,5.9,0.5,0.05,199,627402,e5,act2,bronze3
10,Sova,0.92,13.3,14.5,5.1,0.5,0.045,195,560949,e5,act2,bronze3
11,Skye,0.9,13.2,14.7,6.2,0.5,0.042,193,521730,e5,act2,bronze3
12,Killjoy,0.95,13.2,14.0,4.2,0.52,0.041,195,510918,e5,act2,bronze3
13,KAY/O,0.87,13.1,15.0,6.9,0.48,0.039,194,491742,e5,act2,bronze3
14,Phoenix,1.06,15.6,14.7,4.0,0.51,0.038,227,472515,e5,act2,bronze3
15,Neon,0.98,15.2,15.6,4.1,0.49,0.034,222,431052,e5,act2,bronze3
16,Yoru,0.95,14.4,15.2,3.8,0.48,0.031,206,393975,e5,act2,bronze3
17,Breach,0.92,14.0,15.1,5.1,0.49,0.019,201,236283,e5,act2,bronze3
18,Cypher,0.93,13.4,14.4,4.6,0.49,0.018,190,224298,e5,act2,bronze3
19,Astra,0.97,13.9,14.3,4.7,0.5,0.008,198,106539,e5,act2,bronze3
1,Sage,0.86,12.3,14.4,6.3,0.51,0.135,180,1367208,e5,act2,bronze2
2,Reyna,1.1,16.4,14.9,4.2,0.51,0.114,238,1161882,e5,act2,bronze2
3,Chamber,1.02,14.6,14.3,3.5,0.5,0.074,208,749751,e5,act2,bronze2
4,Omen,0.92,13.6,14.8,4.5,0.48,0.066,196,674016,e5,act2,bronze2
5,Raze,0.97,14.6,15.1,4.8,0.5,0.066,221,673404,e5,act2,bronze2
6,Jett,1.03,15.5,15.2,3.9,0.5,0.062,226,631839,e5,act2,bronze2
7,Fade,0.87,12.8,14.7,6.1,0.49,0.056,187,573750,e5,act2,bronze2
8,Viper,0.9,12.9,14.4,5.1,0.5,0.053,189,538356,e5,act2,bronze2
9,Brimstone,0.91,13.2,14.6,5.8,0.5,0.047,195,475269,e5,act2,bronze2
10,Sova,0.89,12.9,14.5,5.0,0.5,0.046,190,463896,e5,act2,bronze2
11,Phoenix,1.02,15.0,14.6,4.0,0.5,0.042,220,423453,e5,act2,bronze2
12,Skye,0.87,12.8,14.7,6.2,0.49,0.041,187,419781,e5,act2,bronze2
13,Killjoy,0.92,12.8,14.0,4.2,0.51,0.041,191,417996,e5,act2,bronze2
14,KAY/O,0.84,12.6,15.0,6.8,0.48,0.039,188,396474,e5,act2,bronze2
15,Yoru,0.92,13.8,15.1,3.8,0.48,0.037,200,375615,e5,act2,bronze2
16,Neon,0.93,14.5,15.5,4.1,0.49,0.036,213,364497,e5,act2,bronze2
17,Cypher,0.92,13.1,14.3,4.5,0.48,0.019,187,195942,e5,act2,bronze2
18,Breach,0.9,13.4,14.9,5.0,0.51,0.018,196,180948,e5,act2,bronze2
19,Astra,0.95,13.6,14.3,4.5,0.47,0.008,193,79458,e5,act2,bronze2
1,Sage,0.82,11.8,14.3,6.1,0.5,0.142,173,988839,e5,act2,bronze1
2,Reyna,1.06,15.7,14.8,4.2,0.51,0.109,229,759033,e5,act2,bronze1
3,Raze,0.95,14.1,14.9,4.8,0.51,0.069,215,479145,e5,act2,bronze1
4,Chamber,0.98,14.0,14.2,3.5,0.5,0.067,201,469302,e5,act2,bronze1
5,Omen,0.88,13.0,14.8,4.4,0.48,0.067,189,464457,e5,act2,bronze1
6,Fade,0.83,12.1,14.6,5.9,0.49,0.06,179,417180,e5,act2,bronze1
7,Jett,0.99,14.7,15.0,3.8,0.5,0.057,218,397443,e5,act2,bronze1
8,Viper,0.87,12.4,14.3,5.0,0.5,0.054,184,377655,e5,act2,bronze1
9,Sova,0.84,12.3,14.5,4.9,0.49,0.045,182,316149,e5,act2,bronze1
10,Brimstone,0.88,12.8,14.4,5.6,0.5,0.044,189,306051,e5,act2,bronze1
11,Killjoy,0.87,12.1,13.9,4.1,0.52,0.043,183,303144,e5,act2,bronze1
12,Yoru,0.89,13.3,14.9,3.7,0.47,0.043,194,296565,e5,act2,bronze1
13,Skye,0.82,12.0,14.6,6.1,0.49,0.041,178,288201,e5,act2,bronze1
14,Phoenix,0.99,14.5,14.7,4.0,0.49,0.039,214,274380,e5,act2,bronze1
15,KAY/O,0.8,12.0,14.9,6.7,0.48,0.039,181,270147,e5,act2,bronze1
16,Neon,0.89,13.7,15.3,4.0,0.49,0.038,204,263415,e5,act2,bronze1
17,Cypher,0.86,12.4,14.4,4.5,0.48,0.02,179,137649,e5,act2,bronze1
18,Breach,0.85,12.7,14.9,5.0,0.5,0.016,188,112710,e5,act2,bronze1
19,Astra,0.89,12.7,14.3,4.3,0.45,0.007,186,51969,e5,act2,bronze1
1,Sage,0.79,11.2,14.3,5.9,0.51,0.146,167,728382,e5,act2,iron3
2,Reyna,1.01,14.8,14.7,4.1,0.5,0.111,219,555288,e5,act2,iron3
3,Raze,0.91,13.4,14.8,4.7,0.5,0.071,206,352767,e5,act2,iron3
4,Omen,0.85,12.6,14.8,4.3,0.48,0.064,184,321453,e5,act2,iron3
5,Jett,0.92,13.7,14.9,3.8,0.49,0.061,204,303042,e5,act2,iron3
6,Fade,0.78,11.4,14.7,5.9,0.51,0.059,171,293250,e5,act2,iron3
7,Chamber,0.96,13.5,14.1,3.5,0.51,0.058,196,289119,e5,act2,iron3
8,Yoru,0.85,12.6,14.8,3.6,0.46,0.051,185,255204,e5,act2,iron3
9,Viper,0.82,11.7,14.2,4.8,0.5,0.051,175,255051,e5,act2,iron3
10,Sova,0.82,11.7,14.3,4.7,0.5,0.047,176,233427,e5,act2,iron3
11,Phoenix,0.92,13.5,14.6,3.9,0.49,0.043,201,215424,e5,act2,iron3
12,Neon,0.85,12.9,15.2,3.9,0.48,0.042,194,211905,e5,act2,iron3
13,Killjoy,0.84,11.6,13.8,4.0,0.51,0.04,176,199155,e5,act2,iron3
14,Skye,0.79,11.5,14.6,6.0,0.49,0.039,172,196044,e5,act2,iron3
15,Brimstone,0.85,12.2,14.3,5.2,0.51,0.039,183,195381,e5,act2,iron3
16,KAY/O,0.78,11.5,14.8,6.5,0.49,0.038,175,187170,e5,act2,iron3
17,Cypher,0.85,12.0,14.2,4.3,0.48,0.02,175,100572,e5,act2,iron3
18,Breach,0.82,12.2,14.8,4.9,0.5,0.014,181,69207,e5,act2,iron3
19,Astra,0.89,12.3,13.8,4.1,0.48,0.006,183,28458,e5,act2,iron3
1,Sage,0.75,10.5,14.0,5.6,0.51,0.146,159,242301,e5,act2,iron2
2,Reyna,0.99,14.2,14.3,4.0,0.51,0.111,212,183906,e5,act2,iron2
3,Raze,0.89,12.7,14.4,4.6,0.5,0.075,199,124389,e5,act2,iron2
4,Fade,0.76,10.9,14.4,5.6,0.5,0.061,165,101388,e5,act2,iron2
5,Jett,0.92,13.3,14.5,3.6,0.49,0.061,201,100776,e5,act2,iron2
6,Omen,0.85,12.1,14.3,4.0,0.51,0.059,180,97359,e5,act2,iron2
7,Yoru,0.83,12.1,14.5,3.6,0.48,0.058,179,96084,e5,act2,iron2
8,Chamber,0.94,12.8,13.6,3.4,0.52,0.054,190,89709,e5,act2,iron2
9,Viper,0.79,11.1,14.1,4.6,0.49,0.051,169,84405,e5,act2,iron2
10,Phoenix,0.93,13.0,14.0,3.8,0.51,0.045,198,74256,e5,act2,iron2
11,Sova,0.78,10.8,14.0,4.5,0.5,0.044,167,73746,e5,act2,iron2
12,Neon,0.83,12.1,14.6,3.7,0.51,0.044,187,72777,e5,act2,iron2
13,Killjoy,0.81,11.1,13.6,4.0,0.52,0.04,170,65535,e5,act2,iron2
14,Skye,0.79,11.3,14.3,5.6,0.5,0.038,170,62526,e5,act2,iron2
15,Brimstone,0.83,11.6,14.1,4.9,0.48,0.036,178,60231,e5,act2,iron2
16,KAY/O,0.75,10.8,14.5,6.3,0.51,0.036,168,59313,e5,act2,iron2
17,Cypher,0.84,11.7,13.9,4.2,0.49,0.021,172,35496,e5,act2,iron2
18,Breach,0.8,11.5,14.5,4.4,0.5,0.014,173,22644,e5,act2,iron2
19,Astra,0.84,11.1,13.1,3.9,0.5,0.007,172,10812,e5,act2,iron2
1,Sage,0.73,9.7,13.3,5.0,0.52,0.137,151,52377,e5,act2,iron1
2,Reyna,1.01,13.9,13.8,3.8,0.53,0.108,212,41514,e5,act2,iron1
3,Raze,0.85,11.8,13.9,4.1,0.48,0.081,187,31161,e5,act2,iron1
4,Jett,0.96,12.3,12.8,3.1,0.53,0.072,200,27438,e5,act2,iron1
5,Yoru,0.8,11.1,13.8,3.4,0.48,0.061,171,23460,e5,act2,iron1
6,Fade,0.71,10.0,14.1,5.4,0.5,0.06,157,23205,e5,act2,iron1
7,Omen,0.83,11.4,13.8,3.7,0.51,0.057,174,21828,e5,act2,iron1
8,Phoenix,0.93,12.1,13.1,3.4,0.45,0.053,195,20196,e5,act2,iron1
9,Viper,0.78,10.8,13.8,4.1,0.53,0.049,165,18666,e5,act2,iron1
10,Chamber,0.96,12.3,12.7,3.2,0.53,0.048,191,18564,e5,act2,iron1
11,Neon,0.84,11.5,13.7,3.3,0.53,0.047,181,18105,e5,act2,iron1
12,Sova,0.83,10.8,13.0,4.3,0.5,0.046,169,17595,e5,act2,iron1
13,Killjoy,0.79,9.9,12.6,3.5,0.51,0.04,162,15402,e5,act2,iron1
14,Brimstone,0.79,10.0,12.7,4.1,0.49,0.035,165,13617,e5,act2,iron1
15,Skye,0.74,10.0,13.5,5.4,0.51,0.033,161,12801,e5,act2,iron1
16,KAY/O,0.77,10.8,13.9,5.8,0.51,0.031,166,11781,e5,act2,iron1
17,Cypher,0.79,10.1,12.8,4.2,0.6,0.019,151,7191,e5,act2,iron1
18,Breach,0.79,9.8,12.4,3.8,0.42,0.015,160,5763,e5,act2,iron1
19,Astra,0.96,9.9,10.3,2.7,0.51,0.008,175,3009,e5,act2,iron1
