rank,agent,kd,kills,deaths,assists,win_rate,pick_rate,avg_score,matches,episode,act,placement
15,Yoru,0.98,15.0,15.4,3.6,0.46,0.023,213,561000,e4,act3,silver1
16,Breach,0.92,14.0,15.3,5.1,0.49,0.021,200,511530,e4,act3,silver1
17,Cypher,0.95,13.9,14.5,4.5,0.48,0.02,194,508929,e4,act3,silver1
18,Phoenix,1.04,15.9,15.2,3.9,0.5,0.018,227,439977,e4,act3,silver1
19,Astra,0.99,14.5,14.6,4.9,0.49,0.009,202,212823,e4,act3,silver1
1,Reyna,1.15,17.4,15.1,4.1,0.52,0.133,249,2764353,e4,act3,bronze3
2,Sage,0.91,13.1,14.5,6.5,0.51,0.132,188,2757519,e4,act3,bronze3
3,Chamber,1.09,15.7,14.5,3.5,0.51,0.085,219,1762254,e4,act3,bronze3
4,Omen,0.97,14.6,15.0,4.9,0.5,0.073,206,1529439,e4,act3,bronze3
5,Raze,1.02,15.6,15.3,4.9,0.51,0.069,232,1441872,e4,act3,bronze3
6,Jett,1.08,16.6,15.4,3.9,0.51,0.062,238,1302030,e4,act3,bronze3
7,Fade,0.93,13.8,14.9,6.6,0.51,0.052,199,1089309,e4,act3,bronze3
8,Viper,0.95,13.8,14.5,5.2,0.5,0.05,198,1042338,e4,act3,bronze3
9,Brimstone,0.95,14.0,14.7,6.3,0.52,0.05,203,1041879,e4,act3,bronze3
10,Killjoy,0.95,13.5,14.2,4.2,0.52,0.048,197,989808,e4,act3,bronze3
11,Sova,0.95,13.7,14.5,5.2,0.5,0.046,200,967572,e4,act3,bronze3
12,Skye,0.92,13.7,14.8,6.2,0.51,0.041,196,857565,e4,act3,bronze3
13,KAY/O,0.89,13.5,15.2,7.1,0.48,0.035,197,722313,e4,act3,bronze3
14,Neon,1.01,15.8,15.6,4.0,0.5,0.03,228,622965,e4,act3,bronze3
15,Yoru,0.97,14.7,15.2,3.6,0.46,0.025,210,529329,e4,act3,bronze3
16,Cypher,0.96,13.8,14.3,4.5,0.49,0.021,195,446556,e4,act3,bronze3
17,Breach,0.92,14.0,15.2,5.0,0.48,0.019,201,402696,e4,act3,bronze3
18,Phoenix,1.04,15.5,15.0,3.9,0.5,0.019,225,401166,e4,act3,bronze3
19,Astra,0.99,14.4,14.4,4.8,0.49,0.008,202,166515,e4,act3,bronze3
1,Sage,0.88,12.7,14.5,6.5,0.51,0.14,184,2468706,e4,act3,bronze2
2,Reyna,1.12,16.9,15.1,4.1,0.51,0.128,242,2245989,e4,act3,bronze2
3,Chamber,1.05,15.2,14.4,3.5,0.51,0.077,214,1363230,e4,act3,bronze2
4,Omen,0.94,14.1,14.9,4.7,0.5,0.072,201,1270104,e4,act3,bronze2
5,Raze,0.99,15.1,15.3,4.8,0.5,0.069,226,1218441,e4,act3,bronze2
6,Jett,1.04,16.0,15.4,3.9,0.5,0.059,231,1043460,e4,act3,bronze2
7,Fade,0.9,13.4,14.8,6.5,0.5,0.052,195,921009,e4,act3,bronze2
8,Viper,0.92,13.2,14.5,5.1,0.5,0.049,192,865725,e4,act3,bronze2
9,Brimstone,0.91,13.5,14.8,6.1,0.5,0.048,197,849813,e4,act3,bronze2
10,Sova,0.91,13.3,14.6,5.2,0.5,0.048,194,844713,e4,act3,bronze2
11,Killjoy,0.93,13.2,14.1,4.2,0.51,0.048,193,842316,e4,act3,bronze2
12,Skye,0.89,13.2,14.8,6.1,0.5,0.042,191,731034,e4,act3,bronze2
13,KAY/O,0.87,13.1,15.1,7.0,0.49,0.035,194,616386,e4,act3,bronze2
14,Neon,0.98,15.2,15.6,4.0,0.49,0.033,221,572526,e4,act3,bronze2
15,Yoru,0.94,14.3,15.1,3.7,0.47,0.03,205,520098,e4,act3,bronze2
16,Cypher,0.93,13.3,14.4,4.5,0.49,0.022,190,395148,e4,act3,bronze2
17,Phoenix,0.99,14.9,15.0,3.9,0.48,0.022,218,386427,e4,act3,bronze2
18,Breach,0.9,13.7,15.2,4.9,0.5,0.018,196,315078,e4,act3,bronze2
19,Astra,0.97,13.9,14.3,4.6,0.5,0.008,198,133722,e4,act3,bronze2
1,Sage,0.85,12.2,14.4,6.4,0.51,0.149,177,1869762,e4,act3,bronze1
2,Reyna,1.08,16.3,15.0,4.2,0.5,0.122,235,1538058,e4,act3,bronze1
3,Chamber,1.02,14.7,14.4,3.6,0.5,0.073,207,916011,e4,act3,bronze1
4,Omen,0.91,13.6,14.9,4.6,0.5,0.071,195,897651,e4,act3,bronze1
5,Raze,0.96,14.6,15.2,4.8,0.5,0.069,220,869805,e4,act3,bronze1
6,Jett,1.0,15.3,15.3,3.9,0.49,0.054,222,684165,e4,act3,bronze1
7,Fade,0.87,12.9,14.9,6.4,0.49,0.054,188,679218,e4,act3,bronze1
8,Viper,0.89,12.9,14.5,5.1,0.5,0.049,188,617763,e4,act3,bronze1
9,Sova,0.88,12.8,14.6,5.1,0.49,0.049,188,614142,e4,act3,bronze1
10,Killjoy,0.91,12.7,14.1,4.2,0.52,0.049,188,613734,e4,act3,bronze1
11,Brimstone,0.9,13.2,14.7,5.9,0.51,0.046,193,573087,e4,act3,bronze1
12,Skye,0.86,12.7,14.8,6.2,0.5,0.042,185,532338,e4,act3,bronze1
13,KAY/O,0.83,12.6,15.1,6.9,0.47,0.036,188,447423,e4,act3,bronze1
14,Neon,0.94,14.6,15.6,4.0,0.48,0.034,213,424830,e4,act3,bronze1
15,Yoru,0.92,13.9,15.1,3.7,0.48,0.033,200,420393,e4,act3,bronze1
16,Phoenix,0.97,14.4,14.8,3.9,0.49,0.024,211,296055,e4,act3,bronze1
17,Cypher,0.89,12.9,14.4,4.5,0.47,0.023,185,286722,e4,act3,bronze1
18,Breach,0.88,13.3,15.0,4.8,0.49,0.017,194,214608,e4,act3,bronze1
19,Astra,0.93,13.4,14.3,4.6,0.48,0.007,191,88128,e4,act3,bronze1
1,Sage,0.81,11.7,14.4,6.3,0.51,0.153,172,1365525,e4,act3,iron3
2,Reyna,1.04,15.5,15.0,4.2,0.5,0.119,227,1064268,e4,act3,iron3
3,Raze,0.93,14.1,15.1,4.8,0.5,0.071,213,628269,e4,act3,iron3
4,Omen,0.89,13.2,14.9,4.4,0.48,0.069,191,617916,e4,act3,iron3
5,Chamber,0.97,14.0,14.5,3.6,0.49,0.064,199,571455,e4,act3,iron3
6,Jett,0.96,14.5,15.2,3.9,0.49,0.054,214,481491,e4,act3,iron3
7,Fade,0.83,12.2,14.7,6.3,0.5,0.054,181,480828,e4,act3,iron3
8,Sova,0.84,12.2,14.6,5.0,0.49,0.05,182,447933,e4,act3,iron3
9,Viper,0.85,12.2,14.5,4.9,0.48,0.049,181,434010,e4,act3,iron3
10,Killjoy,0.87,12.2,14.0,4.2,0.52,0.048,183,432072,e4,act3,iron3
11,Skye,0.82,12.1,14.7,6.1,0.49,0.041,178,368322,e4,act3,iron3
12,Brimstone,0.86,12.6,14.6,5.7,0.5,0.041,187,366792,e4,act3,iron3
13,Yoru,0.87,13.1,15.0,3.7,0.46,0.039,191,349401,e4,act3,iron3
14,Neon,0.9,13.9,15.4,4.0,0.48,0.038,205,338181,e4,act3,iron3
15,KAY/O,0.79,12.0,15.1,6.8,0.48,0.035,180,314670,e4,act3,iron3
16,Phoenix,0.91,13.6,14.9,3.9,0.49,0.028,202,246585,e4,act3,iron3
17,Cypher,0.88,12.5,14.1,4.4,0.5,0.023,180,207162,e4,act3,iron3
18,Breach,0.84,12.7,15.1,4.8,0.49,0.016,186,138414,e4,act3,iron3
19,Astra,0.89,12.8,14.4,4.5,0.5,0.006,184,57732,e4,act3,iron3
1,Sage,0.77,11.1,14.3,6.0,0.5,0.159,163,775353,e4,act3,iron2
2,Reyna,1.0,14.9,14.8,4.2,0.5,0.115,219,564417,e4,act3,iron2
3,Raze,0.9,13.4,14.9,4.7,0.51,0.074,206,361692,e4,act3,iron2
4,Omen,0.85,12.6,14.8,4.3,0.49,0.067,183,325788,e4,act3,iron2
5,Chamber,0.93,13.3,14.3,3.6,0.5,0.057,192,280398,e4,act3,iron2
6,Fade,0.79,11.7,14.7,6.3,0.5,0.057,174,278970,e4,act3,iron2
7,Jett,0.92,13.7,14.9,3.7,0.5,0.052,204,253011,e4,act3,iron2
8,Viper,0.8,11.7,14.5,4.8,0.49,0.051,173,251073,e4,act3,iron2
9,Killjoy,0.83,11.6,13.9,4.1,0.53,0.05,175,242199,e4,act3,iron2
10,Sova,0.81,11.8,14.6,4.9,0.48,0.048,177,236334,e4,act3,iron2
11,Yoru,0.85,12.8,15.0,3.6,0.47,0.044,186,213894,e4,act3,iron2
12,Skye,0.77,11.3,14.6,6.1,0.49,0.04,170,197064,e4,act3,iron2
13,Neon,0.87,13.2,15.2,3.9,0.48,0.04,196,195993,e4,act3,iron2
14,Brimstone,0.83,12.1,14.5,5.4,0.5,0.039,180,191709,e4,act3,iron2
15,KAY/O,0.77,11.5,14.9,6.7,0.48,0.034,175,163863,e4,act3,iron2
16,Phoenix,0.87,13.0,14.9,3.8,0.46,0.029,194,140658,e4,act3,iron2
17,Cypher,0.86,12.2,14.2,4.4,0.49,0.023,176,114240,e4,act3,iron2
18,Breach,0.82,12.2,14.9,4.6,0.47,0.015,180,72930,e4,act3,iron2
19,Astra,0.9,12.7,14.0,4.2,0.51,0.006,185,28407,e4,act3,iron2
1,Sage,0.73,10.3,14.1,5.7,0.51,0.158,155,423147,e4,act3,iron1
2,Reyna,0.97,14.1,14.6,4.0,0.5,0.116,211,312273,e4,act3,iron1
3,Raze,0.85,12.4,14.6,4.5,0.49,0.076,193,202878,e4,act3,iron1
4,Omen,0.82,11.9,14.6,4.0,0.49,0.062,176,167076,e4,act3,iron1
5,Fade,0.78,11.1,14.3,6.1,0.51,0.056,169,149226,e4,act3,iron1
6,Jett,0.88,12.9,14.6,3.6,0.49,0.055,195,148869,e4,act3,iron1
7,Sova,0.76,10.9,14.4,4.7,0.5,0.052,165,138618,e4,act3,iron1
8,Viper,0.77,11.0,14.2,4.5,0.49,0.051,165,136476,e4,act3,iron1
9,Chamber,0.89,12.5,14.0,3.6,0.52,0.05,183,135048,e4,act3,iron1
10,Yoru,0.82,12.1,14.7,3.5,0.48,0.05,178,134028,e4,act3,iron1
11,Killjoy,0.8,11.1,13.8,4.1,0.53,0.047,170,125358,e4,act3,iron1
12,Neon,0.79,12.0,15.2,3.8,0.48,0.047,181,125052,e4,act3,iron1
13,Skye,0.75,10.8,14.4,5.8,0.52,0.036,163,97155,e4,act3,iron1
14,Brimstone,0.81,11.5,14.3,5.0,0.51,0.035,174,94248,e4,act3,iron1
15,Phoenix,0.82,12.0,14.6,3.7,0.48,0.035,182,92667,e4,act3,iron1
16,KAY/O,0.73,10.6,14.6,6.2,0.48,0.033,166,89709,e4,act3,iron1
17,Cypher,0.79,11.2,14.1,4.1,0.47,0.024,165,63495,e4,act3,iron1
18,Breach,0.79,11.7,14.7,4.5,0.48,0.013,174,36159,e4,act3,iron1
19,Astra,0.8,11.1,13.9,4.0,0.47,0.005,166,13872,e4,act3,iron1
