rank,agent,kd,kills,deaths,assists,win_rate,pick_rate,avg_score,matches,episode,act,placement
17,Viper,1.0,14.7,14.6,5.1,0.482,0.015,206,367725,e8,act3,gold2
18,Skye,0.91,13.6,15.0,7.1,0.481,0.03,193,736570,e8,act3,gold2
19,Neon,0.98,15.9,16.2,4.2,0.48,0.021,226,531937,e8,act3,gold2
20,Astra,1.03,15.0,14.6,5.9,0.468,0.005,207,124947,e8,act3,gold2
1,Clove,0.95,16.4,17.3,6.2,0.522,0.094,231,2299995,e8,act3,gold1
2,Reyna,1.13,17.3,15.3,4.4,0.499,0.111,244,2715365,e8,act3,gold1
3,Gekko,0.9,13.3,14.8,5.0,0.499,0.062,185,1502556,e8,act3,gold1
4,Phoenix,1.09,16.5,15.2,4.5,0.498,0.031,234,750590,e8,act3,gold1
5,Iso,1.09,17.1,15.6,4.3,0.497,0.032,244,779320,e8,act3,gold1
6,Killjoy,0.97,13.8,14.1,3.7,0.497,0.047,195,1138402,e8,act3,gold1
7,Sage,0.88,13.0,14.7,6.7,0.496,0.07,184,1713720,e8,act3,gold1
8,Sova,0.97,13.9,14.4,5.3,0.495,0.046,199,1113885,e8,act3,gold1
9,Jett,1.09,16.9,15.5,3.6,0.495,0.079,238,1927323,e8,act3,gold1
10,Deadlock,0.97,14.2,14.7,4.2,0.494,0.014,197,337463,e8,act3,gold1
11,Cypher,0.97,13.9,14.3,4.9,0.494,0.067,193,1639966,e8,act3,gold1
12,Raze,1.03,16.0,15.6,4.5,0.492,0.059,233,1430755,e8,act3,gold1
13,Chamber,1.08,15.8,14.6,3.3,0.489,0.04,218,966898,e8,act3,gold1
14,Fade,0.91,13.5,14.9,6.3,0.487,0.018,191,448448,e8,act3,gold1
15,Breach,0.91,13.9,15.2,6.2,0.483,0.022,197,541222,e8,act3,gold1
16,Viper,0.99,14.5,14.6,5.1,0.482,0.015,203,358825,e8,act3,gold1
17,Brimstone,0.95,14.1,14.8,8.0,0.479,0.027,203,654281,e8,act3,gold1
18,Skye,0.9,13.4,15.0,7.1,0.479,0.031,190,747416,e8,act3,gold1
19,Neon,0.97,15.7,16.1,4.2,0.477,0.023,224,549614,e8,act3,gold1
20,Astra,1.01,14.7,14.6,5.8,0.466,0.005,205,120200,e8,act3,gold1
1,Clove,0.97,16.7,17.1,6.1,0.528,0.092,235,2098905,e8,act3,silver3
2,Reyna,1.17,17.7,15.2,4.4,0.507,0.117,249,2673034,e8,act3,silver3
3,Iso,1.11,17.3,15.5,4.4,0.502,0.032,247,726591,e8,act3,silver3
4,Gekko,0.91,13.4,14.7,5.0,0.502,0.06,188,1372949,e8,act3,silver3
5,Phoenix,1.11,16.7,15.0,4.5,0.501,0.032,238,737521,e8,act3,silver3
6,Jett,1.12,17.2,15.4,3.6,0.501,0.076,243,1739374,e8,act3,silver3
7,Killjoy,0.99,13.9,14.1,3.8,0.501,0.045,198,1032602,e8,act3,silver3
8,Sage,0.9,13.1,14.6,6.7,0.499,0.074,187,1682925,e8,act3,silver3
9,Sova,0.98,14.1,14.4,5.2,0.499,0.044,201,992195,e8,act3,silver3
10,Cypher,0.99,14.1,14.2,5.0,0.498,0.066,196,1496406,e8,act3,silver3
11,Deadlock,0.98,14.3,14.6,4.3,0.497,0.014,200,324834,e8,act3,silver3
12,Raze,1.05,16.2,15.5,4.6,0.497,0.058,237,1320102,e8,act3,silver3
13,Chamber,1.1,16.0,14.5,3.3,0.493,0.038,221,860188,e8,act3,silver3
14,Fade,0.92,13.6,14.8,6.3,0.493,0.019,193,421494,e8,act3,silver3
15,Breach,0.93,14.1,15.1,6.1,0.487,0.021,200,486738,e8,act3,silver3
16,Viper,1.0,14.6,14.5,5.1,0.484,0.014,206,329609,e8,act3,silver3
17,Skye,0.91,13.5,14.9,7.1,0.484,0.03,193,686564,e8,act3,silver3
18,Brimstone,0.97,14.3,14.7,7.8,0.484,0.028,207,635881,e8,act3,silver3
19,Neon,1.0,16.0,16.0,4.2,0.483,0.024,229,551392,e8,act3,silver3
20,Astra,1.03,14.9,14.5,5.7,0.472,0.005,209,106573,e8,act3,silver3
1,Clove,0.96,16.4,17.1,5.9,0.525,0.09,232,1840685,e8,act3,silver2
2,Reyna,1.15,17.4,15.1,4.4,0.504,0.115,247,2341071,e8,act3,silver2
3,Killjoy,0.98,13.7,14.0,3.8,0.501,0.045,196,917459,e8,act3,silver2
4,Jett,1.11,16.9,15.3,3.7,0.5,0.071,240,1439661,e8,act3,silver2
5,Gekko,0.9,13.2,14.7,5.0,0.5,0.061,186,1250122,e8,act3,silver2
6,Phoenix,1.09,16.3,15.0,4.5,0.499,0.033,235,672000,e8,act3,silver2
7,Sage,0.89,12.9,14.6,6.7,0.499,0.079,185,1615057,e8,act3,silver2
8,Iso,1.09,16.9,15.5,4.4,0.498,0.031,243,633540,e8,act3,silver2
9,Cypher,0.98,13.9,14.1,5.0,0.497,0.066,195,1342507,e8,act3,silver2
10,Deadlock,0.97,14.1,14.6,4.3,0.496,0.015,198,308159,e8,act3,silver2
11,Raze,1.03,15.9,15.4,4.6,0.495,0.056,233,1145324,e8,act3,silver2
12,Sova,0.96,13.9,14.4,5.2,0.495,0.042,199,865507,e8,act3,silver2
13,Chamber,1.09,15.7,14.4,3.4,0.491,0.036,218,738396,e8,act3,silver2
14,Fade,0.91,13.4,14.8,6.3,0.489,0.02,192,401044,e8,act3,silver2
15,Breach,0.92,13.9,15.1,6.0,0.485,0.021,199,428036,e8,act3,silver2
16,Neon,0.99,15.7,15.9,4.2,0.482,0.026,226,525061,e8,act3,silver2
17,Brimstone,0.96,14.1,14.7,7.6,0.482,0.029,206,590220,e8,act3,silver2
18,Skye,0.9,13.3,14.8,7.1,0.481,0.031,191,627842,e8,act3,silver2
19,Viper,0.98,14.3,14.5,5.1,0.48,0.015,203,299202,e8,act3,silver2
20,Astra,1.01,14.7,14.5,5.6,0.471,0.005,206,94180,e8,act3,silver2
1,Clove,0.94,16.1,17.1,5.8,0.522,0.088,229,1647629,e8,act3,silver1
2,Reyna,1.14,17.1,15.1,4.4,0.504,0.113,244,2117605,e8,act3,silver1
3,Killjoy,0.97,13.5,14.0,3.8,0.5,0.044,194,833107,e8,act3,silver1
4,Jett,1.09,16.6,15.2,3.7,0.499,0.066,237,1233550,e8,act3,silver1
5,Gekko,0.88,13.0,14.7,5.0,0.499,0.062,184,1170974,e8,act3,silver1
6,Sage,0.87,12.7,14.5,6.6,0.497,0.084,183,1584432,e8,act3,silver1
7,Cypher,0.97,13.7,14.1,5.0,0.496,0.065,192,1222245,e8,act3,silver1
8,Phoenix,1.07,16.0,14.9,4.5,0.495,0.034,231,638649,e8,act3,silver1
9,Iso,1.07,16.5,15.4,4.4,0.495,0.03,239,559603,e8,act3,silver1
10,Raze,1.02,15.7,15.3,4.6,0.495,0.054,231,1017993,e8,act3,silver1
11,Deadlock,0.95,13.9,14.6,4.3,0.494,0.016,195,297808,e8,act3,silver1
12,Sova,0.95,13.6,14.4,5.1,0.492,0.042,196,783416,e8,act3,silver1
13,Chamber,1.07,15.4,14.4,3.4,0.489,0.035,216,648541,e8,act3,silver1
14,Fade,0.89,13.1,14.8,6.3,0.488,0.021,189,393484,e8,act3,silver1
15,Breach,0.91,13.7,15.1,5.9,0.485,0.021,197,385137,e8,act3,silver1
16,Brimstone,0.95,13.9,14.6,7.5,0.483,0.03,204,556500,e8,act3,silver1
17,Neon,0.98,15.5,15.8,4.2,0.482,0.027,224,511799,e8,act3,silver1
18,Skye,0.88,13.0,14.8,7.1,0.481,0.032,188,595008,e8,act3,silver1
19,Viper,0.97,14.1,14.5,5.0,0.48,0.015,201,281240,e8,act3,silver1
20,Astra,1.0,14.4,14.4,5.5,0.47,0.004,204,82190,e8,act3,silver1
1,Clove,0.95,16.0,16.9,5.7,0.526,0.086,229,1339246,e8,act3,bronze3
2,Reyna,1.13,17.0,15.0,4.5,0.507,0.113,243,1757104,e8,act3,bronze3
3,Killjoy,0.97,13.5,13.9,3.9,0.505,0.043,195,670175,e8,act3,bronze3
4,Jett,1.08,16.4,15.1,3.7,0.503,0.061,235,939253,e8,act3,bronze3
5,Sage,0.88,12.7,14.4,6.6,0.501,0.087,183,1347736,e8,act3,bronze3
6,Gekko,0.89,13.0,14.6,5.0,0.501,0.064,185,992274,e8,act3,bronze3
7,Cypher,0.97,13.6,14.0,5.0,0.5,0.065,193,1009955,e8,act3,bronze3
8,Iso,1.06,16.3,15.3,4.4,0.498,0.029,237,456519,e8,act3,bronze3
9,Deadlock,0.95,13.8,14.5,4.3,0.498,0.017,195,260185,e8,act3,bronze3
10,Phoenix,1.06,15.8,14.8,4.5,0.498,0.035,229,543536,e8,act3,bronze3
11,Raze,1.02,15.5,15.2,4.7,0.497,0.053,229,828078,e8,act3,bronze3
12,Sova,0.94,13.5,14.3,5.1,0.495,0.04,196,620098,e8,act3,bronze3
13,Chamber,1.06,15.3,14.3,3.5,0.493,0.033,214,509132,e8,act3,bronze3
14,Fade,0.89,13.1,14.7,6.3,0.491,0.022,190,339539,e8,act3,bronze3
15,Breach,0.92,13.7,15.0,5.8,0.49,0.02,198,303445,e8,act3,bronze3
16,Brimstone,0.96,13.9,14.5,7.3,0.488,0.03,204,458105,e8,act3,bronze3
17,Neon,0.98,15.4,15.7,4.2,0.487,0.029,223,454394,e8,act3,bronze3
18,Skye,0.88,13.0,14.7,7.0,0.483,0.032,189,489743,e8,act3,bronze3
19,Viper,0.97,14.0,14.5,5.0,0.481,0.015,201,239063,e8,act3,bronze3
20,Astra,1.0,14.3,14.3,5.4,0.475,0.004,203,64246,e8,act3,bronze3
1,Clove,0.92,15.6,16.9,5.6,0.52,0.082,224,1104725,e8,act3,bronze2
2,Killjoy,0.95,13.1,13.9,3.9,0.504,0.041,192,560360,e8,act3,bronze2
3,Reyna,1.1,16.4,14.9,4.5,0.502,0.11,236,1483856,e8,act3,bronze2
4,Cypher,0.95,13.3,14.0,5.0,0.498,0.063,189,849697,e8,act3,bronze2
5,Sage,0.86,12.3,14.4,6.5,0.498,0.093,179,1259399,e8,act3,bronze2
6,Jett,1.05,15.8,15.1,3.7,0.497,0.057,228,767318,e8,act3,bronze2
7,Gekko,0.86,12.6,14.7,4.9,0.496,0.066,181,890450,e8,act3,bronze2
8,Deadlock,0.92,13.4,14.5,4.3,0.493,0.017,191,235254,e8,act3,bronze2
9,Raze,0.99,14.9,15.2,4.7,0.493,0.052,223,705131,e8,act3,bronze2
10,Phoenix,1.03,15.2,14.8,4.5,0.492,0.037,221,502228,e8,act3,bronze2
11,Sova,0.91,13.1,14.3,5.1,0.491,0.04,191,543368,e8,act3,bronze2
12,Iso,1.02,15.7,15.3,4.4,0.491,0.029,229,388589,e8,act3,bronze2
13,Chamber,1.03,14.8,14.3,3.6,0.487,0.031,209,421041,e8,act3,bronze2
14,Fade,0.86,12.7,14.7,6.2,0.486,0.024,185,323590,e8,act3,bronze2
15,Breach,0.9,13.4,15.0,5.7,0.485,0.019,194,251563,e8,act3,bronze2
16,Brimstone,0.93,13.6,14.5,7.0,0.485,0.03,200,401173,e8,act3,bronze2
17,Skye,0.86,12.6,14.7,7.0,0.483,0.032,184,439203,e8,act3,bronze2
18,Neon,0.95,14.9,15.6,4.2,0.482,0.032,217,430610,e8,act3,bronze2
19,Viper,0.94,13.5,14.4,4.9,0.478,0.016,196,214228,e8,act3,bronze2
20,Astra,0.97,13.8,14.2,5.2,0.473,0.004,198,54863,e8,act3,bronze2
1,Clove,0.89,15.0,16.8,5.4,0.515,0.078,217,828294,e8,act3,bronze1
2,Killjoy,0.91,12.7,13.9,4.0,0.505,0.039,187,416280,e8,act3,bronze1
3,Reyna,1.06,15.8,14.9,4.5,0.498,0.106,228,1120298,e8,act3,bronze1
4,Cypher,0.92,12.9,14.0,5.0,0.498,0.061,185,642315,e8,act3,bronze1
5,Sage,0.83,11.9,14.4,6.3,0.498,0.099,174,1050262,e8,act3,bronze1
6,Gekko,0.83,12.1,14.7,4.9,0.494,0.069,176,734105,e8,act3,bronze1
7,Jett,1.01,15.1,15.0,3.8,0.494,0.052,220,556074,e8,act3,bronze1
8,Deadlock,0.89,12.9,14.5,4.2,0.492,0.018,185,194774,e8,act3,bronze1
9,Raze,0.95,14.4,15.1,4.7,0.492,0.052,216,547103,e8,act3,bronze1
10,Iso,0.98,15.0,15.3,4.3,0.488,0.028,221,293234,e8,act3,bronze1
11,Sova,0.88,12.6,14.4,5.0,0.487,0.04,185,428614,e8,act3,bronze1
12,Phoenix,0.98,14.5,14.8,4.4,0.487,0.038,213,406764,e8,act3,bronze1
13,Breach,0.87,13.0,14.9,5.5,0.486,0.017,190,185031,e8,act3,bronze1
14,Fade,0.83,12.2,14.7,6.2,0.483,0.026,180,279772,e8,act3,bronze1
15,Skye,0.82,12.1,14.7,6.9,0.482,0.033,178,349468,e8,act3,bronze1
16,Brimstone,0.91,13.2,14.5,6.7,0.481,0.029,195,310892,e8,act3,bronze1
17,Chamber,0.99,14.2,14.3,3.6,0.481,0.029,202,306626,e8,act3,bronze1
18,Neon,0.92,14.3,15.5,4.1,0.481,0.034,210,365661,e8,act3,bronze1
19,Viper,0.9,13.1,14.5,4.8,0.475,0.017,191,177239,e8,act3,bronze1
20,Omen,0.92,13.6,14.8,5.0,0.47,0.065,195,684718,e8,act3,bronze1
1,Clove,0.85,14.3,16.7,5.2,0.51,0.071,209,568213,e8,act3,iron3
2,Killjoy,0.88,12.1,13.8,4.0,0.503,0.036,181,285009,e8,act3,iron3
3,Cypher,0.89,12.4,14.0,4.9,0.495,0.055,179,439077,e8,act3,iron3
4,Reyna,1.02,15.0,14.8,4.4,0.495,0.104,220,837277,e8,act3,iron3
5,Sage,0.79,11.3,14.3,6.1,0.494,0.105,167,845262,e8,act3,iron3
6,Jett,0.98,14.5,14.9,3.7,0.491,0.052,213,413666,e8,act3,iron3
7,Gekko,0.79,11.6,14.7,4.8,0.49,0.071,170,567423,e8,act3,iron3
8,Raze,0.92,13.7,15.0,4.6,0.49,0.051,208,408809,e8,act3,iron3
9,Deadlock,0.86,12.4,14.5,4.2,0.488,0.018,179,146328,e8,act3,iron3
10,Breach,0.85,12.6,14.8,5.4,0.487,0.016,185,124646,e8,act3,iron3
11,Sova,0.84,12.0,14.4,4.8,0.483,0.042,179,332579,e8,act3,iron3
12,Chamber,0.95,13.5,14.3,3.6,0.483,0.026,195,211144,e8,act3,iron3
13,Phoenix,0.94,13.8,14.7,4.3,0.482,0.042,204,340226,e8,act3,iron3
14,Iso,0.94,14.2,15.2,4.3,0.482,0.027,212,214755,e8,act3,iron3
15,Skye,0.79,11.6,14.6,6.7,0.481,0.033,172,262775,e8,act3,iron3
16,Fade,0.79,11.6,14.7,6.1,0.48,0.029,173,234415,e8,act3,iron3
17,Brimstone,0.88,12.7,14.5,6.4,0.48,0.029,189,229258,e8,act3,iron3
18,Neon,0.88,13.6,15.4,4.1,0.476,0.037,200,299499,e8,act3,iron3
19,Omen,0.88,13.0,14.7,4.8,0.47,0.063,189,503548,e8,act3,iron3
20,Viper,0.86,12.4,14.5,4.7,0.469,0.018,183,140911,e8,act3,iron3
1,Clove,0.81,13.5,16.6,5.0,0.511,0.068,198,258938,e8,act3,iron2
2,Killjoy,0.83,11.4,13.7,3.9,0.505,0.032,173,124072,e8,act3,iron2
3,Cypher,0.86,11.9,13.9,4.9,0.501,0.051,173,194798,e8,act3,iron2
4,Sage,0.75,10.6,14.2,5.9,0.495,0.108,158,411848,e8,act3,iron2
5,Reyna,0.97,14.2,14.7,4.4,0.494,0.102,210,389822,e8,act3,iron2
6,Gekko,0.76,11.1,14.6,4.6,0.494,0.072,163,275494,e8,act3,iron2
7,Raze,0.88,13.0,14.8,4.5,0.491,0.052,199,200224,e8,act3,iron2
8,Deadlock,0.82,11.8,14.4,4.1,0.49,0.019,172,71725,e8,act3,iron2
9,Jett,0.93,13.6,14.7,3.6,0.49,0.051,202,193476,e8,act3,iron2
10,Sova,0.8,11.4,14.2,4.7,0.488,0.041,172,157305,e8,act3,iron2
11,Skye,0.75,10.9,14.5,6.5,0.488,0.032,164,121823,e8,act3,iron2
12,Fade,0.75,11.0,14.6,6.0,0.486,0.031,165,118459,e8,act3,iron2
13,Breach,0.82,12.0,14.7,5.2,0.486,0.014,178,54145,e8,act3,iron2
14,Chamber,0.9,12.8,14.2,3.6,0.486,0.025,186,94349,e8,act3,iron2
15,Brimstone,0.84,12.1,14.3,6.0,0.483,0.027,182,104815,e8,act3,iron2
16,Iso,0.89,13.4,15.1,4.2,0.482,0.026,200,99865,e8,act3,iron2
17,Phoenix,0.89,13.0,14.6,4.2,0.48,0.044,195,167885,e8,act3,iron2
18,Neon,0.84,12.7,15.2,3.9,0.478,0.041,190,155228,e8,act3,iron2
19,Viper,0.81,11.7,14.4,4.5,0.475,0.019,174,71989,e8,act3,iron2
20,Omen,0.85,12.4,14.6,4.6,0.474,0.063,182,239420,e8,act3,iron2
1,Clove,0.77,12.4,16.2,4.6,0.511,0.061,186,94724,e8,act3,iron1
2,Killjoy,0.77,10.4,13.5,3.7,0.507,0.029,160,44040,e8,act3,iron1
3,Cypher,0.81,11.1,13.7,4.7,0.505,0.044,163,67868,e8,act3,iron1
4,Sage,0.7,9.8,14.0,5.5,0.501,0.111,147,170503,e8,act3,iron1
5,Gekko,0.71,10.3,14.4,4.4,0.498,0.07,154,108011,e8,act3,iron1
6,Reyna,0.93,13.3,14.4,4.1,0.497,0.103,199,158079,e8,act3,iron1
7,Deadlock,0.78,10.9,14.0,3.8,0.496,0.018,161,27563,e8,act3,iron1
8,Jett,0.9,12.8,14.2,3.4,0.495,0.055,193,84036,e8,act3,iron1
9,Skye,0.71,10.1,14.3,6.1,0.494,0.031,154,47127,e8,act3,iron1
10,Raze,0.84,12.1,14.4,4.2,0.491,0.055,188,84169,e8,act3,iron1
11,Sova,0.75,10.5,14.0,4.4,0.491,0.042,161,64934,e8,act3,iron1
12,Chamber,0.86,12.0,13.9,3.5,0.49,0.022,177,34549,e8,act3,iron1
13,Fade,0.71,10.2,14.5,5.8,0.49,0.031,155,48392,e8,act3,iron1
14,Iso,0.84,12.4,14.7,3.9,0.486,0.026,188,40301,e8,act3,iron1
15,Phoenix,0.85,12.1,14.2,4.0,0.483,0.049,182,74926,e8,act3,iron1
16,Neon,0.8,11.8,14.8,3.7,0.479,0.044,178,67621,e8,act3,iron1
17,Brimstone,0.8,11.1,14.0,5.5,0.479,0.027,172,41162,e8,act3,iron1
18,Breach,0.79,11.2,14.1,4.8,0.478,0.013,169,20379,e8,act3,iron1
19,Omen,0.8,11.5,14.4,4.2,0.477,0.062,171,94909,e8,act3,iron1
20,Yoru,0.8,11.5,14.5,3.8,0.476,0.051,171,79315,e8,act3,iron1
1,Clove,0.92,15.8,17.1,5.7,0.49,0.043,226,490183,e8,act3,unrated
2,Reyna,1.14,16.9,14.9,4.2,0.486,0.134,242,1509259,e8,act3,unrated
3,Jett,1.13,16.5,14.5,3.3,0.481,0.098,242,1110021,e8,act3,unrated
4,Raze,1.02,15.5,15.2,4.4,0.472,0.059,229,667063,e8,act3,unrated
5,Cypher,0.96,13.6,14.2,4.7,0.469,0.042,192,471934,e8,act3,unrated
6,Chamber,1.07,15.5,14.5,3.3,0.469,0.032,217,364881,e8,act3,unrated
7,Killjoy,0.94,13.3,14.1,3.6,0.469,0.034,192,381627,e8,act3,unrated
8,Iso,1.03,15.7,15.3,4.1,0.467,0.021,230,234412,e8,act3,unrated
9,Gekko,0.84,12.5,14.8,4.7,0.462,0.043,179,491085,e8,act3,unrated
10,Deadlock,0.9,13.3,14.7,4.0,0.46,0.009,189,105611,e8,act3,unrated
11,Breach,0.89,13.5,15.0,5.8,0.456,0.016,194,181500,e8,act3,unrated
12,Skye,0.87,12.9,14.8,6.5,0.45,0.033,187,374251,e8,act3,unrated
13,Fade,0.83,12.4,14.8,5.8,0.449,0.021,181,241617,e8,act3,unrated
14,Astra,1.02,14.7,14.4,5.5,0.448,0.004,208,49389,e8,act3,unrated
15,Sova,0.93,12.6,13.6,4.6,0.445,0.06,192,678748,e8,act3,unrated
16,Sage,0.83,11.5,14.0,5.8,0.445,0.1,173,1130839,e8,act3,unrated
17,Viper,0.92,13.5,14.6,4.7,0.442,0.015,195,173483,e8,act3,unrated
18,Neon,0.9,14.0,15.5,3.9,0.442,0.027,206,301010,e8,act3,unrated
19,Omen,0.94,14.0,14.9,5.5,0.439,0.058,200,658132,e8,act3,unrated
20,Phoenix,0.99,13.7,13.8,3.8,0.436,0.054,212,605430,e8,act3,unrated
