rank,agent,kd,kills,deaths,assists,win_rate,pick_rate,avg_score,matches,episode,act,placement
11,Brimstone,0.88,12.8,14.6,5.6,0.49,0.039,189,411366,e3,act2,bronze1
12,Yoru,0.89,13.3,14.9,3.6,0.46,0.033,196,347412,e3,act2,bronze1
13,Cypher,0.9,12.8,14.2,4.4,0.49,0.032,183,336396,e3,act2,bronze1
14,KAY/O,0.81,12.1,14.9,6.6,0.47,0.027,181,286212,e3,act2,bronze1
15,Breach,0.87,13.1,15.0,4.9,0.48,0.017,191,177072,e3,act2,bronze1
16,Astra,0.93,13.3,14.3,4.4,0.47,0.01,191,105162,e3,act2,bronze1
1,Sage,0.8,11.3,14.2,6.2,0.5,0.174,165,1308711,e3,act2,iron3
2,Reyna,1.02,15.0,14.7,4.2,0.5,0.126,222,948702,e3,act2,iron3
3,Jett,0.98,14.4,14.7,3.9,0.49,0.099,214,747048,e3,act2,iron3
4,Raze,0.91,13.5,14.8,4.7,0.5,0.084,207,630105,e3,act2,iron3
5,Sova,0.82,11.8,14.4,5.1,0.5,0.073,178,551514,e3,act2,iron3
6,Killjoy,0.87,12.0,13.9,4.2,0.52,0.065,183,492405,e3,act2,iron3
7,Omen,0.86,12.6,14.7,4.3,0.49,0.063,185,471699,e3,act2,iron3
8,Phoenix,0.88,12.9,14.8,3.9,0.46,0.056,195,422280,e3,act2,iron3
9,Viper,0.84,12.0,14.3,4.8,0.49,0.054,178,409224,e3,act2,iron3
10,Skye,0.82,11.9,14.5,6.0,0.5,0.048,174,360672,e3,act2,iron3
11,Brimstone,0.83,12.1,14.5,5.3,0.5,0.038,180,282795,e3,act2,iron3
12,Yoru,0.86,12.7,14.8,3.5,0.46,0.037,189,278307,e3,act2,iron3
13,Cypher,0.85,12.0,14.2,4.3,0.48,0.032,174,238680,e3,act2,iron3
14,KAY/O,0.77,11.5,14.9,6.5,0.47,0.03,173,222462,e3,act2,iron3
15,Breach,0.82,12.3,14.9,4.8,0.48,0.015,182,115719,e3,act2,iron3
16,Astra,0.87,12.3,14.1,4.1,0.47,0.008,180,60129,e3,act2,iron3
1,Sage,0.77,10.8,14.1,5.9,0.51,0.176,159,635766,e3,act2,iron2
2,Reyna,1.0,14.5,14.5,4.1,0.5,0.124,216,445230,e3,act2,iron2
3,Jett,0.95,13.7,14.5,3.8,0.5,0.094,205,338283,e3,act2,iron2
4,Raze,0.89,13.0,14.6,4.7,0.51,0.09,201,323850,e3,act2,iron2
5,Sova,0.79,11.3,14.3,4.9,0.49,0.073,171,263262,e3,act2,iron2
6,Killjoy,0.84,11.5,13.7,4.2,0.54,0.066,177,237405,e3,act2,iron2
7,Omen,0.85,12.3,14.6,4.1,0.48,0.061,181,218892,e3,act2,iron2
8,Phoenix,0.86,12.4,14.4,3.8,0.48,0.056,188,203439,e3,act2,iron2
9,Viper,0.79,11.3,14.3,4.6,0.5,0.056,170,201144,e3,act2,iron2
10,Skye,0.78,11.2,14.3,5.8,0.5,0.044,167,159528,e3,act2,iron2
11,Yoru,0.83,12.2,14.6,3.4,0.46,0.041,181,146217,e3,act2,iron2
12,Brimstone,0.8,11.5,14.4,5.1,0.5,0.036,173,130968,e3,act2,iron2
13,KAY/O,0.75,10.9,14.6,6.3,0.48,0.031,166,109905,e3,act2,iron2
14,Cypher,0.83,11.6,14.1,4.2,0.49,0.03,169,108885,e3,act2,iron2
15,Breach,0.79,11.7,14.8,4.6,0.48,0.015,174,53142,e3,act2,iron2
16,Astra,0.88,12.2,13.9,4.0,0.55,0.007,177,26775,e3,act2,iron2
1,Sage,0.7,9.7,13.8,5.4,0.49,0.169,146,316302,e3,act2,iron1
2,Reyna,0.96,13.5,14.0,3.9,0.51,0.12,205,224451,e3,act2,iron1
3,Jett,0.93,13.0,14.0,3.5,0.5,0.103,198,193647,e3,act2,iron1
4,Raze,0.84,12.0,14.2,4.4,0.5,0.097,189,181713,e3,act2,iron1
5,Sova,0.77,10.6,13.8,4.4,0.5,0.073,163,136629,e3,act2,iron1
6,Phoenix,0.84,11.7,14.0,3.5,0.49,0.065,179,122247,e3,act2,iron1
7,Viper,0.74,10.4,14.1,4.3,0.5,0.059,157,110517,e3,act2,iron1
8,Killjoy,0.77,10.3,13.5,3.9,0.52,0.059,162,110313,e3,act2,iron1
9,Omen,0.8,11.4,14.2,3.7,0.5,0.056,170,105927,e3,act2,iron1
10,Yoru,0.79,11.4,14.5,3.4,0.48,0.046,172,86292,e3,act2,iron1
11,Skye,0.73,10.3,14.1,5.5,0.52,0.039,157,72726,e3,act2,iron1
12,Brimstone,0.76,10.8,14.1,4.7,0.5,0.033,163,61251,e3,act2,iron1
13,KAY/O,0.69,10.0,14.5,6.0,0.47,0.032,153,60741,e3,act2,iron1
14,Cypher,0.8,10.9,13.7,4.0,0.46,0.029,162,54315,e3,act2,iron1
15,Breach,0.76,11.0,14.5,4.3,0.48,0.014,166,27183,e3,act2,iron1
16,Astra,0.8,10.8,13.6,3.9,0.42,0.007,164,12240,e3,act2,iron1
