rank,agent,kd,kills,deaths,assists,win_rate,pick_rate,avg_score,matches,episode,act,placement
17,Viper,1.02,15.0,14.6,5.2,0.486,0.014,208,508146,e9,act1,gold2
18,Breach,0.93,14.1,15.2,6.6,0.484,0.026,198,960180,e9,act1,gold2
19,Skye,0.92,13.8,15.0,7.2,0.481,0.024,194,905605,e9,act1,gold2
20,Astra,1.03,15.0,14.6,6.1,0.473,0.006,206,240161,e9,act1,gold2
1,Clove,0.95,16.3,17.1,6.3,0.522,0.089,227,3543709,e9,act1,gold1
2,Phoenix,1.1,16.7,15.2,4.5,0.5,0.028,236,1098715,e9,act1,gold1
3,Deadlock,0.98,14.5,14.7,4.2,0.499,0.018,199,703650,e9,act1,gold1
4,Gekko,0.91,13.4,14.8,5.0,0.499,0.06,186,2402290,e9,act1,gold1
5,Reyna,1.12,17.3,15.4,4.3,0.498,0.108,241,4291700,e9,act1,gold1
6,Sage,0.9,13.2,14.7,6.8,0.497,0.058,186,2321057,e9,act1,gold1
7,Sova,0.98,14.2,14.5,5.3,0.496,0.051,200,2011560,e9,act1,gold1
8,Cypher,0.99,14.1,14.3,4.8,0.496,0.071,195,2817699,e9,act1,gold1
9,Jett,1.09,17.1,15.6,3.5,0.495,0.095,238,3770775,e9,act1,gold1
10,Killjoy,0.98,14.0,14.2,3.6,0.494,0.043,196,1704964,e9,act1,gold1
11,Iso,1.07,16.9,15.8,4.2,0.493,0.034,240,1336574,e9,act1,gold1
12,Raze,1.03,16.2,15.7,4.5,0.491,0.047,233,1876689,e9,act1,gold1
13,Fade,0.93,13.8,14.9,6.4,0.49,0.018,194,716926,e9,act1,gold1
14,Chamber,1.1,16.1,14.7,3.2,0.49,0.043,219,1721839,e9,act1,gold1
15,Neon,0.99,16.1,16.2,4.2,0.489,0.03,229,1190940,e9,act1,gold1
16,Brimstone,0.96,14.2,14.8,8.2,0.484,0.023,204,903554,e9,act1,gold1
17,Viper,1.01,14.8,14.6,5.1,0.484,0.014,206,542605,e9,act1,gold1
18,Breach,0.92,14.0,15.2,6.4,0.483,0.026,197,1028749,e9,act1,gold1
19,Skye,0.91,13.6,15.0,7.2,0.479,0.025,192,1013154,e9,act1,gold1
20,Astra,1.02,14.8,14.5,6.0,0.473,0.006,205,247901,e9,act1,gold1
1,Clove,0.97,16.5,17.0,6.2,0.527,0.087,231,3566810,e9,act1,silver3
2,Phoenix,1.12,16.9,15.1,4.5,0.504,0.029,240,1189180,e9,act1,silver3
3,Reyna,1.16,17.7,15.2,4.3,0.504,0.113,248,4640256,e9,act1,silver3
4,Gekko,0.92,13.5,14.7,5.0,0.503,0.059,189,2428277,e9,act1,silver3
5,Sage,0.91,13.3,14.6,6.7,0.5,0.062,189,2541845,e9,act1,silver3
6,Jett,1.12,17.4,15.5,3.6,0.5,0.091,243,3718054,e9,act1,silver3
7,Deadlock,1.0,14.6,14.6,4.2,0.5,0.018,202,717287,e9,act1,silver3
8,Sova,0.99,14.3,14.4,5.3,0.499,0.047,203,1939534,e9,act1,silver3
9,Killjoy,1.0,14.1,14.1,3.7,0.499,0.042,199,1708938,e9,act1,silver3
10,Cypher,1.01,14.3,14.2,4.9,0.499,0.069,198,2816513,e9,act1,silver3
11,Iso,1.1,17.1,15.6,4.3,0.496,0.035,244,1439759,e9,act1,silver3
12,Raze,1.05,16.4,15.5,4.5,0.493,0.047,237,1923858,e9,act1,silver3
13,Neon,1.02,16.4,16.1,4.2,0.493,0.032,234,1293259,e9,act1,silver3
14,Fade,0.94,13.9,14.8,6.3,0.493,0.018,196,738815,e9,act1,silver3
15,Chamber,1.12,16.2,14.6,3.3,0.493,0.041,223,1693442,e9,act1,silver3
16,Brimstone,0.98,14.4,14.7,8.0,0.488,0.024,207,981876,e9,act1,silver3
17,Viper,1.02,14.9,14.5,5.1,0.487,0.013,209,543807,e9,act1,silver3
18,Breach,0.94,14.2,15.1,6.3,0.487,0.025,200,1017988,e9,act1,silver3
19,Skye,0.92,13.8,14.9,7.2,0.483,0.025,195,1042358,e9,act1,silver3
20,Astra,1.04,15.1,14.5,5.8,0.476,0.006,209,242574,e9,act1,silver3
1,Clove,0.96,16.3,16.9,6.1,0.523,0.086,229,3412009,e9,act1,silver2
2,Reyna,1.15,17.5,15.2,4.4,0.502,0.111,246,4432370,e9,act1,silver2
3,Phoenix,1.11,16.7,15.0,4.5,0.501,0.029,237,1169582,e9,act1,silver2
4,Gekko,0.91,13.4,14.7,5.0,0.5,0.06,187,2404087,e9,act1,silver2
5,Deadlock,0.98,14.4,14.6,4.2,0.499,0.018,199,721029,e9,act1,silver2
6,Killjoy,0.99,13.9,14.1,3.7,0.498,0.042,197,1672097,e9,act1,silver2
7,Jett,1.11,17.1,15.4,3.6,0.498,0.083,241,3313876,e9,act1,silver2
8,Sage,0.9,13.1,14.6,6.7,0.497,0.068,187,2693087,e9,act1,silver2
9,Cypher,1.0,14.1,14.2,4.9,0.497,0.069,196,2734162,e9,act1,silver2
10,Sova,0.97,14.0,14.4,5.2,0.495,0.045,200,1807553,e9,act1,silver2
11,Iso,1.08,16.8,15.6,4.3,0.493,0.036,241,1413990,e9,act1,silver2
12,Raze,1.04,16.1,15.5,4.5,0.493,0.046,234,1821495,e9,act1,silver2
13,Neon,1.01,16.2,16.0,4.2,0.492,0.033,232,1317777,e9,act1,silver2
14,Fade,0.92,13.7,14.8,6.3,0.491,0.019,194,751866,e9,act1,silver2
15,Chamber,1.1,16.0,14.5,3.3,0.49,0.04,221,1584738,e9,act1,silver2
16,Brimstone,0.97,14.2,14.7,7.9,0.487,0.025,206,1002582,e9,act1,silver2
17,Breach,0.93,14.1,15.1,6.2,0.486,0.025,199,979091,e9,act1,silver2
18,Viper,1.01,14.7,14.5,5.1,0.484,0.013,206,532196,e9,act1,silver2
19,Skye,0.91,13.5,14.9,7.2,0.481,0.026,193,1046687,e9,act1,silver2
20,Astra,1.03,14.9,14.5,5.8,0.472,0.006,207,227705,e9,act1,silver2
1,Clove,0.95,16.0,16.9,5.9,0.521,0.084,226,3457833,e9,act1,silver1
2,Reyna,1.13,17.2,15.2,4.4,0.501,0.11,243,4547650,e9,act1,silver1
3,Gekko,0.89,13.1,14.7,5.0,0.499,0.062,185,2555193,e9,act1,silver1
4,Phoenix,1.09,16.3,15.0,4.5,0.498,0.03,233,1250632,e9,act1,silver1
5,Killjoy,0.97,13.7,14.1,3.7,0.498,0.042,195,1734233,e9,act1,silver1
6,Deadlock,0.97,14.1,14.6,4.2,0.497,0.018,197,759319,e9,act1,silver1
7,Jett,1.1,16.9,15.4,3.6,0.497,0.076,238,3129701,e9,act1,silver1
8,Sage,0.88,12.9,14.6,6.7,0.497,0.074,184,3048478,e9,act1,silver1
9,Cypher,0.98,13.9,14.2,4.9,0.497,0.068,194,2801461,e9,act1,silver1
10,Sova,0.96,13.8,14.4,5.2,0.493,0.044,197,1806774,e9,act1,silver1
11,Raze,1.03,15.9,15.4,4.5,0.492,0.045,231,1841985,e9,act1,silver1
12,Iso,1.06,16.5,15.6,4.3,0.491,0.036,237,1484345,e9,act1,silver1
13,Neon,1.0,16.0,15.9,4.2,0.49,0.034,229,1409916,e9,act1,silver1
14,Fade,0.91,13.4,14.8,6.3,0.489,0.02,191,819216,e9,act1,silver1
15,Chamber,1.09,15.7,14.5,3.4,0.489,0.038,218,1556031,e9,act1,silver1
16,Breach,0.92,13.9,15.1,6.0,0.487,0.024,197,987580,e9,act1,silver1
17,Brimstone,0.96,14.0,14.7,7.7,0.486,0.027,204,1094731,e9,act1,silver1
18,Viper,0.99,14.4,14.5,5.0,0.48,0.014,203,556827,e9,act1,silver1
19,Skye,0.89,13.3,14.9,7.1,0.479,0.028,190,1139500,e9,act1,silver1
20,Astra,1.01,14.6,14.4,5.6,0.474,0.005,204,224171,e9,act1,silver1
1,Clove,0.94,15.8,16.8,5.8,0.524,0.083,225,2906010,e9,act1,bronze3
2,Reyna,1.13,17.0,15.1,4.4,0.505,0.11,241,3858443,e9,act1,bronze3
3,Killjoy,0.97,13.6,14.0,3.8,0.503,0.042,195,1477002,e9,act1,bronze3
4,Gekko,0.89,13.1,14.7,5.0,0.502,0.064,185,2248365,e9,act1,bronze3
5,Jett,1.09,16.6,15.2,3.7,0.502,0.068,235,2395115,e9,act1,bronze3
6,Phoenix,1.08,16.0,14.9,4.5,0.501,0.031,230,1095102,e9,act1,bronze3
7,Sage,0.88,12.8,14.5,6.6,0.501,0.079,184,2793110,e9,act1,bronze3
8,Cypher,0.98,13.8,14.1,4.9,0.5,0.068,194,2383709,e9,act1,bronze3
9,Deadlock,0.96,13.9,14.6,4.3,0.499,0.019,196,677362,e9,act1,bronze3
10,Sova,0.95,13.6,14.4,5.2,0.496,0.042,196,1467395,e9,act1,bronze3
11,Raze,1.02,15.6,15.3,4.6,0.495,0.044,229,1536005,e9,act1,bronze3
12,Iso,1.05,16.2,15.5,4.3,0.494,0.037,235,1286036,e9,act1,bronze3
13,Neon,1.0,15.8,15.8,4.2,0.494,0.036,228,1279842,e9,act1,bronze3
14,Chamber,1.08,15.5,14.4,3.5,0.491,0.035,216,1248842,e9,act1,bronze3
15,Fade,0.9,13.3,14.7,6.2,0.491,0.021,191,741348,e9,act1,bronze3
16,Breach,0.92,13.8,15.0,5.9,0.49,0.023,197,798328,e9,act1,bronze3
17,Brimstone,0.95,13.9,14.6,7.5,0.489,0.028,203,968738,e9,act1,bronze3
18,Skye,0.89,13.1,14.8,7.1,0.485,0.028,189,986512,e9,act1,bronze3
19,Viper,0.98,14.2,14.5,5.0,0.483,0.014,202,486714,e9,act1,bronze3
20,Omen,0.97,14.5,14.8,5.6,0.476,0.07,204,2479954,e9,act1,bronze3
1,Clove,0.92,15.4,16.7,5.7,0.52,0.078,220,2570244,e9,act1,bronze2
2,Killjoy,0.95,13.3,14.0,3.9,0.503,0.041,192,1342813,e9,act1,bronze2
3,Reyna,1.09,16.4,15.0,4.4,0.5,0.106,235,3495488,e9,act1,bronze2
4,Gekko,0.87,12.7,14.7,4.9,0.5,0.066,181,2175565,e9,act1,bronze2
5,Cypher,0.96,13.5,14.1,4.9,0.499,0.065,190,2147581,e9,act1,bronze2
6,Sage,0.86,12.4,14.5,6.6,0.498,0.087,179,2865642,e9,act1,bronze2
7,Jett,1.06,16.0,15.2,3.7,0.498,0.061,229,2010894,e9,act1,bronze2
8,Deadlock,0.93,13.6,14.6,4.3,0.497,0.019,192,640785,e9,act1,bronze2
9,Phoenix,1.04,15.4,14.9,4.5,0.494,0.033,223,1074634,e9,act1,bronze2
10,Sova,0.92,13.2,14.4,5.1,0.492,0.041,191,1351708,e9,act1,bronze2
11,Raze,0.99,15.1,15.3,4.6,0.492,0.043,223,1409519,e9,act1,bronze2
12,Iso,1.01,15.7,15.5,4.3,0.489,0.037,228,1208404,e9,act1,bronze2
13,Neon,0.97,15.3,15.7,4.2,0.489,0.038,221,1264197,e9,act1,bronze2
14,Breach,0.9,13.5,15.0,5.8,0.488,0.021,194,705607,e9,act1,bronze2
15,Fade,0.87,12.9,14.7,6.2,0.488,0.023,186,757582,e9,act1,bronze2
16,Chamber,1.04,15.0,14.4,3.5,0.487,0.033,210,1101800,e9,act1,bronze2
17,Brimstone,0.93,13.6,14.6,7.2,0.487,0.028,200,930074,e9,act1,bronze2
18,Viper,0.95,13.8,14.5,4.9,0.481,0.014,198,471572,e9,act1,bronze2
19,Skye,0.86,12.7,14.8,7.1,0.481,0.03,185,970793,e9,act1,bronze2
20,Omen,0.95,14.1,14.8,5.4,0.475,0.07,201,2313480,e9,act1,bronze2
1,Clove,0.89,14.8,16.6,5.5,0.515,0.075,213,1750048,e9,act1,bronze1
2,Killjoy,0.92,12.8,13.9,3.9,0.504,0.039,186,902578,e9,act1,bronze1
3,Cypher,0.93,13.0,14.0,4.9,0.499,0.063,185,1467221,e9,act1,bronze1
4,Reyna,1.05,15.8,15.0,4.5,0.498,0.102,228,2377960,e9,act1,bronze1
5,Gekko,0.83,12.2,14.7,4.9,0.497,0.07,176,1626274,e9,act1,bronze1
6,Sage,0.82,11.9,14.5,6.5,0.496,0.096,173,2250572,e9,act1,bronze1
7,Deadlock,0.9,13.1,14.6,4.2,0.495,0.02,186,477829,e9,act1,bronze1
8,Jett,1.01,15.3,15.1,3.7,0.494,0.054,221,1253396,e9,act1,bronze1
9,Raze,0.95,14.5,15.2,4.6,0.491,0.042,216,991234,e9,act1,bronze1
10,Breach,0.88,13.1,14.9,5.6,0.489,0.019,190,450955,e9,act1,bronze1
11,Sova,0.88,12.6,14.4,5.0,0.489,0.04,185,937816,e9,act1,bronze1
12,Phoenix,0.99,14.7,14.8,4.4,0.488,0.034,215,791643,e9,act1,bronze1
13,Fade,0.84,12.4,14.7,6.2,0.487,0.025,180,593907,e9,act1,bronze1
14,Neon,0.94,14.7,15.6,4.1,0.487,0.042,214,971518,e9,act1,bronze1
15,Iso,0.97,15.0,15.4,4.3,0.486,0.036,219,848138,e9,act1,bronze1
16,Brimstone,0.91,13.2,14.6,6.9,0.486,0.028,195,662117,e9,act1,bronze1
17,Chamber,1.0,14.4,14.4,3.6,0.485,0.031,203,714981,e9,act1,bronze1
18,Skye,0.83,12.2,14.7,7.0,0.483,0.03,179,702020,e9,act1,bronze1
19,Viper,0.91,13.2,14.5,4.8,0.477,0.015,191,349909,e9,act1,bronze1
20,Omen,0.92,13.7,14.8,5.2,0.475,0.069,195,1618437,e9,act1,bronze1
1,Clove,0.86,14.1,16.5,5.3,0.513,0.068,205,1248080,e9,act1,iron3
2,Killjoy,0.88,12.3,13.9,3.9,0.506,0.035,181,647371,e9,act1,iron3
3,Cypher,0.9,12.6,14.0,4.9,0.501,0.057,180,1034050,e9,act1,iron3
4,Reyna,1.01,15.1,14.9,4.4,0.495,0.1,219,1834679,e9,act1,iron3
5,Sage,0.79,11.4,14.4,6.3,0.495,0.105,167,1919639,e9,act1,iron3
6,Deadlock,0.86,12.5,14.5,4.2,0.494,0.02,180,373287,e9,act1,iron3
7,Gekko,0.8,11.7,14.7,4.8,0.494,0.072,170,1313390,e9,act1,iron3
8,Breach,0.86,12.7,14.9,5.5,0.492,0.017,186,309291,e9,act1,iron3
9,Jett,0.97,14.6,15.0,3.7,0.489,0.05,212,912000,e9,act1,iron3
10,Raze,0.92,13.8,15.0,4.6,0.489,0.043,208,790058,e9,act1,iron3
11,Sova,0.84,12.1,14.4,4.9,0.486,0.04,178,732308,e9,act1,iron3
12,Fade,0.8,11.8,14.7,6.1,0.485,0.028,174,512507,e9,act1,iron3
13,Chamber,0.96,13.8,14.3,3.6,0.484,0.027,197,497793,e9,act1,iron3
14,Skye,0.79,11.6,14.7,6.8,0.484,0.031,172,559526,e9,act1,iron3
15,Brimstone,0.88,12.8,14.5,6.5,0.484,0.028,189,514981,e9,act1,iron3
16,Iso,0.93,14.2,15.3,4.3,0.483,0.037,210,673940,e9,act1,iron3
17,Phoenix,0.94,13.9,14.7,4.3,0.482,0.037,205,682803,e9,act1,iron3
18,Neon,0.9,13.9,15.5,4.1,0.482,0.045,205,822041,e9,act1,iron3
19,Astra,0.91,12.9,14.2,4.9,0.475,0.004,186,69871,e9,act1,iron3
20,Omen,0.89,13.2,14.7,4.9,0.475,0.067,190,1233168,e9,act1,iron3
1,Clove,0.81,13.2,16.4,5.0,0.509,0.062,194,479320,e9,act1,iron2
2,Killjoy,0.83,11.5,13.8,3.9,0.506,0.031,172,244055,e9,act1,iron2
3,Cypher,0.86,11.9,13.9,4.8,0.503,0.05,173,389310,e9,act1,iron2
4,Gekko,0.76,11.0,14.6,4.6,0.496,0.073,162,564665,e9,act1,iron2
5,Sage,0.74,10.6,14.3,5.9,0.496,0.113,157,874052,e9,act1,iron2
6,Deadlock,0.82,11.8,14.4,4.1,0.495,0.021,172,162001,e9,act1,iron2
7,Reyna,0.96,14.2,14.7,4.3,0.495,0.098,208,761795,e9,act1,iron2
8,Breach,0.83,12.1,14.6,5.3,0.493,0.014,179,110803,e9,act1,iron2
9,Jett,0.92,13.6,14.8,3.6,0.49,0.05,201,385888,e9,act1,iron2
10,Raze,0.88,13.0,14.8,4.5,0.489,0.046,198,354181,e9,act1,iron2
11,Sova,0.8,11.4,14.3,4.7,0.488,0.04,171,312904,e9,act1,iron2
12,Skye,0.75,10.9,14.5,6.6,0.487,0.03,164,231265,e9,act1,iron2
13,Fade,0.75,11.1,14.7,6.0,0.486,0.031,165,237957,e9,act1,iron2
14,Phoenix,0.89,13.0,14.6,4.2,0.484,0.04,194,311102,e9,act1,iron2
15,Chamber,0.91,12.9,14.3,3.6,0.484,0.024,187,187535,e9,act1,iron2
16,Iso,0.87,13.3,15.2,4.2,0.483,0.036,198,281383,e9,act1,iron2
17,Brimstone,0.84,12.0,14.3,6.0,0.483,0.027,181,210941,e9,act1,iron2
18,Neon,0.85,13.0,15.3,3.9,0.481,0.05,193,385303,e9,act1,iron2
19,Omen,0.85,12.4,14.6,4.6,0.481,0.065,181,504869,e9,act1,iron2
20,Viper,0.81,11.7,14.4,4.5,0.476,0.017,173,135409,e9,act1,iron2
1,Clove,0.75,12.1,16.0,4.6,0.509,0.056,180,141605,e9,act1,iron1
2,Cypher,0.81,11.1,13.7,4.6,0.507,0.043,163,107608,e9,act1,iron1
3,Killjoy,0.77,10.4,13.5,3.7,0.506,0.029,159,71890,e9,act1,iron1
4,Sage,0.69,9.7,14.0,5.5,0.501,0.117,145,294626,e9,act1,iron1
5,Reyna,0.92,13.2,14.3,4.1,0.501,0.098,197,246204,e9,act1,iron1
6,Gekko,0.71,10.2,14.4,4.4,0.497,0.07,152,175525,e9,act1,iron1
7,Jett,0.9,12.8,14.2,3.4,0.496,0.054,192,135480,e9,act1,iron1
8,Deadlock,0.77,10.9,14.0,3.8,0.494,0.021,160,52591,e9,act1,iron1
9,Fade,0.7,10.1,14.4,5.7,0.494,0.032,153,81271,e9,act1,iron1
10,Sova,0.76,10.6,14.0,4.4,0.493,0.041,161,104301,e9,act1,iron1
11,Skye,0.7,10.0,14.3,6.2,0.491,0.027,153,69052,e9,act1,iron1
12,Chamber,0.86,12.0,13.9,3.5,0.489,0.022,177,55408,e9,act1,iron1
13,Raze,0.84,12.1,14.4,4.2,0.488,0.048,187,122161,e9,act1,iron1
14,Iso,0.82,12.2,14.9,3.9,0.487,0.036,185,91220,e9,act1,iron1
15,Brimstone,0.8,11.2,14.0,5.5,0.484,0.027,172,67902,e9,act1,iron1
16,Omen,0.8,11.5,14.4,4.2,0.483,0.061,170,154477,e9,act1,iron1
17,Neon,0.8,12.0,14.9,3.7,0.483,0.055,180,137473,e9,act1,iron1
18,Phoenix,0.85,12.0,14.2,3.9,0.48,0.043,182,108434,e9,act1,iron1
19,Viper,0.75,10.6,14.2,4.2,0.479,0.019,160,47832,e9,act1,iron1
20,Breach,0.8,11.3,14.0,4.8,0.479,0.013,170,32260,e9,act1,iron1
1,Clove,0.95,16.1,16.9,6.0,0.511,0.065,226,3507091,e9,act1,unrated
2,Jett,1.12,17.1,15.2,3.5,0.495,0.091,242,4901550,e9,act1,unrated
3,Reyna,1.13,17.0,15.1,4.2,0.491,0.121,241,6484975,e9,act1,unrated
4,Cypher,0.98,14.0,14.3,4.8,0.486,0.057,195,3071379,e9,act1,unrated
5,Deadlock,0.96,14.0,14.7,4.1,0.486,0.013,196,712766,e9,act1,unrated
6,Gekko,0.88,13.0,14.8,4.9,0.485,0.058,183,3106969,e9,act1,unrated
7,Killjoy,0.96,13.7,14.2,3.6,0.484,0.037,194,1987517,e9,act1,unrated
8,Iso,1.05,16.3,15.6,4.2,0.481,0.039,234,2070745,e9,act1,unrated
9,Sova,0.97,13.8,14.2,5.1,0.481,0.052,199,2819427,e9,act1,unrated
10,Chamber,1.09,15.8,14.6,3.3,0.48,0.036,219,1932798,e9,act1,unrated
11,Raze,1.01,15.6,15.4,4.4,0.476,0.045,227,2444579,e9,act1,unrated
12,Sage,0.85,12.3,14.4,6.2,0.473,0.078,178,4180888,e9,act1,unrated
13,Breach,0.91,13.8,15.1,6.2,0.471,0.022,195,1174864,e9,act1,unrated
14,Neon,0.95,15.2,15.9,4.1,0.47,0.032,219,1718605,e9,act1,unrated
15,Phoenix,1.03,15.0,14.6,4.1,0.47,0.037,221,1969375,e9,act1,unrated
16,Fade,0.87,12.9,14.9,6.0,0.469,0.02,186,1070796,e9,act1,unrated
17,Astra,1.03,14.8,14.5,5.7,0.468,0.006,206,311287,e9,act1,unrated
18,Viper,0.96,14.0,14.7,4.8,0.463,0.013,199,710114,e9,act1,unrated
19,Skye,0.88,13.1,14.9,6.7,0.462,0.03,188,1622254,e9,act1,unrated
20,Brimstone,0.94,13.4,14.2,7.1,0.459,0.027,199,1443981,e9,act1,unrated
