rank,agent,kd,kills,deaths,assists,win_rate,pick_rate,avg_score,matches,episode,act,placement
11,Jett,1.09,17.3,15.8,3.5,0.495,0.103,239,1241295,e8,act2,platinum1
12,Chamber,1.1,16.4,14.8,3.1,0.494,0.049,222,592800,e8,act2,platinum1
13,Astra,1.02,15.0,14.7,6.1,0.492,0.011,206,136959,e8,act2,platinum1
14,Killjoy,0.99,14.2,14.4,3.5,0.491,0.039,197,463109,e8,act2,platinum1
15,Raze,1.03,16.4,15.9,4.4,0.491,0.069,235,829732,e8,act2,platinum1
16,Fade,0.94,14.1,15.0,6.2,0.491,0.018,195,217314,e8,act2,platinum1
17,Skye,0.94,14.1,15.1,7.1,0.489,0.038,196,452788,e8,act2,platinum1
18,Omen,0.98,14.8,15.1,6.5,0.487,0.099,203,1185314,e8,act2,platinum1
19,Breach,0.93,14.2,15.3,6.4,0.48,0.022,198,260616,e8,act2,platinum1
20,Neon,0.97,15.9,16.3,4.1,0.474,0.012,224,143236,e8,act2,platinum1
21,Yoru,1.01,15.8,15.7,4.1,0.47,0.018,219,212742,e8,act2,platinum1
22,Harbor,0.91,13.8,15.2,5.6,0.46,0.007,190,81964,e8,act2,platinum1
23,Iso,1.01,16.2,16.1,4.0,0.458,0.011,228,132863,e8,act2,platinum1
24,KAY/O,0.9,13.9,15.5,8.6,0.453,0.025,199,304371,e8,act2,platinum1
1,Clove,0.98,17.0,17.4,6.6,0.531,0.001,238,8263,e8,act2,gold3
2,Brimstone,0.97,14.4,14.8,8.1,0.508,0.037,205,489306,e8,act2,gold3
3,Phoenix,1.12,17.1,15.3,4.5,0.508,0.031,241,412406,e8,act2,gold3
4,Reyna,1.16,17.9,15.4,4.3,0.506,0.114,249,1503125,e8,act2,gold3
5,Sage,0.91,13.5,14.8,6.8,0.505,0.062,189,822241,e8,act2,gold3
6,Gekko,0.93,13.8,14.9,4.9,0.503,0.05,190,658260,e8,act2,gold3
7,Viper,1.0,14.6,14.6,5.1,0.5,0.046,204,610657,e8,act2,gold3
8,Sova,0.99,14.4,14.5,5.3,0.499,0.051,202,671184,e8,act2,gold3
9,Cypher,1.01,14.4,14.3,4.7,0.499,0.08,197,1059899,e8,act2,gold3
10,Jett,1.11,17.4,15.7,3.5,0.499,0.099,242,1315255,e8,act2,gold3
11,Chamber,1.12,16.4,14.7,3.2,0.497,0.048,224,629030,e8,act2,gold3
12,Astra,1.04,15.1,14.6,6.0,0.496,0.011,208,145697,e8,act2,gold3
13,Deadlock,0.99,14.8,14.8,4.1,0.496,0.012,202,156823,e8,act2,gold3
14,Killjoy,1.0,14.3,14.3,3.6,0.496,0.039,198,511262,e8,act2,gold3
15,Fade,0.95,14.1,14.9,6.2,0.495,0.018,197,240724,e8,act2,gold3
16,Raze,1.04,16.5,15.8,4.4,0.494,0.069,237,911551,e8,act2,gold3
17,Skye,0.94,14.1,15.0,7.1,0.49,0.037,197,494136,e8,act2,gold3
18,Omen,0.99,14.9,15.0,6.3,0.49,0.098,205,1291811,e8,act2,gold3
19,Breach,0.94,14.3,15.3,6.3,0.483,0.022,200,285656,e8,act2,gold3
20,Neon,0.99,16.0,16.2,4.1,0.477,0.013,226,174302,e8,act2,gold3
21,Yoru,1.02,15.9,15.6,4.1,0.472,0.018,221,243291,e8,act2,gold3
22,Harbor,0.92,13.9,15.1,5.6,0.465,0.007,192,94083,e8,act2,gold3
23,Iso,1.02,16.3,16.0,4.1,0.462,0.012,231,158471,e8,act2,gold3
24,KAY/O,0.9,13.9,15.4,8.5,0.456,0.025,200,336021,e8,act2,gold3
1,Phoenix,1.11,16.9,15.3,4.4,0.505,0.032,239,419434,e8,act2,gold2
2,Brimstone,0.96,14.2,14.8,8.0,0.504,0.038,203,505610,e8,act2,gold2
3,Reyna,1.15,17.8,15.4,4.3,0.504,0.114,248,1498177,e8,act2,gold2
4,Sage,0.9,13.3,14.8,6.8,0.501,0.067,187,884425,e8,act2,gold2
5,Gekko,0.92,13.7,14.9,4.9,0.499,0.05,189,656535,e8,act2,gold2
6,Viper,1.0,14.5,14.6,5.1,0.498,0.045,202,593648,e8,act2,gold2
7,Sova,0.98,14.2,14.5,5.2,0.498,0.049,200,648534,e8,act2,gold2
8,Jett,1.1,17.3,15.6,3.6,0.498,0.094,241,1235705,e8,act2,gold2
9,Cypher,1.0,14.3,14.3,4.7,0.498,0.08,196,1053373,e8,act2,gold2
10,Deadlock,0.99,14.6,14.8,4.1,0.495,0.013,201,165669,e8,act2,gold2
11,Astra,1.03,15.0,14.6,5.9,0.494,0.011,207,140291,e8,act2,gold2
12,Killjoy,0.98,14.1,14.3,3.6,0.494,0.039,197,515985,e8,act2,gold2
13,Raze,1.04,16.4,15.8,4.5,0.494,0.067,236,885655,e8,act2,gold2
14,Chamber,1.11,16.3,14.7,3.2,0.493,0.046,222,605942,e8,act2,gold2
15,Fade,0.93,13.9,14.9,6.1,0.491,0.019,195,249408,e8,act2,gold2
16,Skye,0.93,13.9,15.0,7.0,0.489,0.038,195,505104,e8,act2,gold2
17,Omen,0.98,14.7,15.0,6.2,0.489,0.098,204,1287053,e8,act2,gold2
18,Breach,0.93,14.2,15.3,6.2,0.482,0.022,199,290404,e8,act2,gold2
19,Neon,0.98,15.9,16.1,4.1,0.474,0.015,225,192350,e8,act2,gold2
20,Yoru,1.01,15.7,15.5,4.1,0.468,0.019,219,253677,e8,act2,gold2
21,Harbor,0.9,13.7,15.1,5.6,0.463,0.008,191,99167,e8,act2,gold2
22,Iso,1.01,16.1,15.9,4.1,0.461,0.013,229,169854,e8,act2,gold2
23,KAY/O,0.9,13.8,15.4,8.4,0.457,0.026,198,341200,e8,act2,gold2
1,Clove,0.96,16.7,17.5,6.4,0.507,0.001,235,8542,e8,act2,gold1
2,Reyna,1.15,17.6,15.4,4.3,0.503,0.113,246,1591739,e8,act2,gold1
3,Phoenix,1.09,16.7,15.2,4.4,0.502,0.033,236,456556,e8,act2,gold1
4,Brimstone,0.95,14.0,14.8,7.8,0.502,0.039,202,552740,e8,act2,gold1
5,Sage,0.88,13.0,14.8,6.8,0.499,0.073,184,1023576,e8,act2,gold1
6,Gekko,0.9,13.5,14.9,4.9,0.498,0.051,187,712092,e8,act2,gold1
7,Jett,1.1,17.1,15.6,3.6,0.498,0.087,239,1223585,e8,act2,gold1
8,Cypher,0.98,14.1,14.3,4.7,0.496,0.08,194,1117267,e8,act2,gold1
9,Viper,0.98,14.2,14.5,5.1,0.496,0.044,200,613050,e8,act2,gold1
10,Sova,0.96,14.0,14.5,5.2,0.494,0.047,198,664933,e8,act2,gold1
11,Deadlock,0.97,14.3,14.8,4.1,0.494,0.013,198,182738,e8,act2,gold1
12,Chamber,1.09,16.1,14.7,3.2,0.494,0.044,220,611803,e8,act2,gold1
13,Killjoy,0.97,13.9,14.3,3.6,0.493,0.04,195,558951,e8,act2,gold1
14,Raze,1.03,16.1,15.7,4.5,0.492,0.065,233,909022,e8,act2,gold1
15,Astra,1.01,14.8,14.6,5.8,0.49,0.01,204,143051,e8,act2,gold1
16,Fade,0.92,13.7,14.9,6.1,0.49,0.02,193,276491,e8,act2,gold1
17,Omen,0.97,14.6,15.0,6.0,0.487,0.097,203,1357474,e8,act2,gold1
18,Skye,0.91,13.7,15.0,7.0,0.486,0.039,193,549965,e8,act2,gold1
19,Breach,0.92,14.1,15.3,6.1,0.482,0.022,198,307517,e8,act2,gold1
20,Neon,0.97,15.7,16.1,4.1,0.474,0.016,223,221260,e8,act2,gold1
21,Yoru,0.99,15.4,15.5,4.1,0.465,0.02,216,276502,e8,act2,gold1
22,Harbor,0.9,13.5,15.1,5.5,0.463,0.008,189,110605,e8,act2,gold1
23,Iso,1.0,15.9,15.9,4.1,0.461,0.014,226,191218,e8,act2,gold1
24,KAY/O,0.88,13.6,15.4,8.3,0.458,0.026,196,368216,e8,act2,gold1
1,Clove,0.98,16.9,17.3,6.4,0.531,0.001,240,7456,e8,act2,silver3
2,Reyna,1.18,18.0,15.2,4.3,0.509,0.12,253,1609379,e8,act2,silver3
3,Phoenix,1.12,16.9,15.1,4.4,0.506,0.034,240,459734,e8,act2,silver3
4,Gekko,0.92,13.6,14.8,4.9,0.504,0.05,190,670223,e8,act2,silver3
5,Sage,0.9,13.2,14.6,6.7,0.503,0.076,187,1015518,e8,act2,silver3
6,Jett,1.12,17.4,15.4,3.6,0.503,0.084,244,1125004,e8,act2,silver3
7,Brimstone,0.97,14.2,14.7,7.6,0.503,0.04,205,538937,e8,act2,silver3
8,Cypher,1.0,14.2,14.2,4.8,0.499,0.078,197,1041327,e8,act2,silver3
9,Viper,1.0,14.4,14.4,5.0,0.499,0.042,203,563005,e8,act2,silver3
10,Sova,0.97,14.1,14.5,5.2,0.498,0.045,201,604190,e8,act2,silver3
11,Killjoy,0.99,14.0,14.2,3.7,0.498,0.04,198,529630,e8,act2,silver3
12,Raze,1.05,16.3,15.6,4.5,0.497,0.064,237,854843,e8,act2,silver3
13,Chamber,1.12,16.2,14.5,3.3,0.496,0.041,223,554649,e8,act2,silver3
14,Deadlock,0.98,14.5,14.7,4.1,0.496,0.013,202,180388,e8,act2,silver3
15,Astra,1.03,15.0,14.5,5.6,0.494,0.009,208,126874,e8,act2,silver3
16,Fade,0.93,13.8,14.9,6.1,0.492,0.02,195,268454,e8,act2,silver3
17,Omen,0.99,14.8,14.9,5.9,0.491,0.095,206,1274597,e8,act2,silver3
18,Skye,0.93,13.8,14.9,7.0,0.491,0.039,196,517941,e8,act2,silver3
19,Breach,0.94,14.2,15.2,5.9,0.486,0.021,201,284398,e8,act2,silver3
20,Neon,1.0,16.0,15.9,4.1,0.479,0.018,228,237610,e8,act2,silver3
21,Yoru,1.02,15.6,15.4,4.1,0.471,0.021,220,281724,e8,act2,silver3
22,Iso,1.02,16.2,15.8,4.1,0.468,0.015,231,197281,e8,act2,silver3
23,Harbor,0.91,13.6,15.0,5.5,0.466,0.008,192,108991,e8,act2,silver3
24,KAY/O,0.9,13.7,15.3,8.2,0.461,0.025,198,341069,e8,act2,silver3
1,Clove,0.98,16.9,17.2,6.1,0.515,0.001,239,6476,e8,act2,silver2
2,Reyna,1.17,17.7,15.2,4.3,0.507,0.117,250,1449335,e8,act2,silver2
3,Phoenix,1.1,16.5,15.0,4.4,0.503,0.035,237,427676,e8,act2,silver2
4,Jett,1.11,17.1,15.4,3.7,0.502,0.077,241,947929,e8,act2,silver2
5,Brimstone,0.96,14.0,14.7,7.5,0.502,0.041,203,505166,e8,act2,silver2
6,Sage,0.89,13.0,14.6,6.7,0.499,0.082,185,1006581,e8,act2,silver2
7,Gekko,0.9,13.4,14.8,4.9,0.498,0.051,188,633378,e8,act2,silver2
8,Cypher,0.99,14.0,14.2,4.8,0.497,0.078,195,964332,e8,act2,silver2
9,Killjoy,0.97,13.8,14.1,3.7,0.497,0.04,196,493406,e8,act2,silver2
10,Viper,0.98,14.1,14.4,5.0,0.496,0.042,201,512265,e8,act2,silver2
11,Astra,1.02,14.8,14.5,5.6,0.495,0.009,206,113154,e8,act2,silver2
12,Raze,1.03,16.0,15.5,4.5,0.495,0.062,234,762825,e8,act2,silver2
13,Sova,0.95,13.8,14.5,5.1,0.494,0.044,198,539981,e8,act2,silver2
14,Chamber,1.1,15.9,14.5,3.3,0.493,0.039,221,486165,e8,act2,silver2
15,Deadlock,0.97,14.3,14.7,4.1,0.492,0.014,199,176257,e8,act2,silver2
16,Fade,0.91,13.5,14.9,6.1,0.49,0.021,192,262741,e8,act2,silver2
17,Omen,0.98,14.6,14.9,5.7,0.489,0.094,205,1163585,e8,act2,silver2
18,Skye,0.91,13.6,14.8,7.0,0.487,0.04,193,490326,e8,act2,silver2
19,Breach,0.93,14.1,15.2,5.8,0.486,0.021,200,261758,e8,act2,silver2
20,Neon,0.99,15.7,15.9,4.1,0.478,0.02,226,241138,e8,act2,silver2
21,Yoru,1.0,15.3,15.3,4.1,0.47,0.022,217,275571,e8,act2,silver2
22,Iso,1.01,15.9,15.7,4.1,0.466,0.016,228,192307,e8,act2,silver2
23,Harbor,0.89,13.4,15.0,5.4,0.463,0.009,190,106477,e8,act2,silver2
24,KAY/O,0.88,13.4,15.2,8.1,0.46,0.026,196,318808,e8,act2,silver2
1,Clove,0.95,16.2,17.1,6.0,0.532,0.001,233,6293,e8,act2,silver1
2,Reyna,1.15,17.4,15.1,4.4,0.506,0.115,247,1347720,e8,act2,silver1
3,Brimstone,0.94,13.8,14.7,7.3,0.502,0.042,201,485383,e8,act2,silver1
4,Jett,1.09,16.7,15.3,3.7,0.5,0.071,238,825761,e8,act2,silver1
5,Phoenix,1.08,16.2,15.0,4.4,0.5,0.036,232,416289,e8,act2,silver1
6,Gekko,0.89,13.1,14.8,4.8,0.499,0.053,186,614877,e8,act2,silver1
7,Sage,0.87,12.7,14.6,6.7,0.498,0.088,183,1023638,e8,act2,silver1
8,Killjoy,0.96,13.6,14.1,3.8,0.498,0.04,194,463865,e8,act2,silver1
9,Cypher,0.97,13.8,14.2,4.8,0.496,0.077,193,902204,e8,act2,silver1
10,Raze,1.02,15.7,15.5,4.6,0.495,0.06,231,698296,e8,act2,silver1
11,Viper,0.96,13.9,14.4,5.0,0.495,0.04,198,469281,e8,act2,silver1
12,Sova,0.94,13.6,14.5,5.1,0.492,0.043,195,502404,e8,act2,silver1
13,Astra,1.0,14.5,14.4,5.4,0.491,0.008,203,99091,e8,act2,silver1
14,Deadlock,0.95,13.9,14.7,4.1,0.491,0.015,196,176016,e8,act2,silver1
15,Chamber,1.08,15.6,14.5,3.4,0.491,0.037,217,433324,e8,act2,silver1
16,Fade,0.9,13.3,14.8,6.0,0.489,0.023,190,263035,e8,act2,silver1
17,Skye,0.9,13.3,14.8,7.0,0.488,0.041,191,480215,e8,act2,silver1
18,Omen,0.96,14.4,14.9,5.6,0.487,0.094,202,1093346,e8,act2,silver1
19,Breach,0.91,13.9,15.2,5.7,0.482,0.021,198,240546,e8,act2,silver1
20,Neon,0.98,15.5,15.8,4.1,0.48,0.021,223,248105,e8,act2,silver1
21,Harbor,0.88,13.2,15.0,5.4,0.467,0.009,188,105065,e8,act2,silver1
22,Yoru,0.98,15.0,15.3,4.1,0.467,0.024,213,275907,e8,act2,silver1
23,Iso,0.99,15.6,15.7,4.2,0.466,0.017,225,192746,e8,act2,silver1
24,KAY/O,0.87,13.2,15.2,8.0,0.46,0.026,193,309105,e8,act2,silver1
1,Clove,0.97,16.6,17.1,6.0,0.536,0.001,237,5129,e8,act2,bronze3
2,Reyna,1.15,17.2,15.0,4.4,0.509,0.116,246,1134215,e8,act2,bronze3
3,Jett,1.08,16.5,15.2,3.7,0.504,0.065,236,632432,e8,act2,bronze3
4,Brimstone,0.95,13.8,14.6,7.1,0.503,0.041,202,404780,e8,act2,bronze3
5,Phoenix,1.07,16.0,14.9,4.4,0.503,0.037,230,358470,e8,act2,bronze3
6,Sage,0.88,12.7,14.5,6.6,0.503,0.091,183,891061,e8,act2,bronze3
7,Killjoy,0.96,13.5,14.0,3.9,0.502,0.04,195,388800,e8,act2,bronze3
8,Gekko,0.89,13.1,14.7,4.9,0.501,0.054,186,528447,e8,act2,bronze3
9,Cypher,0.97,13.7,14.1,4.9,0.5,0.077,193,752877,e8,act2,bronze3
10,Deadlock,0.95,13.9,14.6,4.2,0.498,0.016,196,157700,e8,act2,bronze3
11,Raze,1.01,15.5,15.3,4.6,0.498,0.058,229,570141,e8,act2,bronze3
12,Viper,0.96,13.8,14.4,5.0,0.497,0.04,198,388651,e8,act2,bronze3
13,Sova,0.93,13.5,14.4,5.1,0.495,0.042,195,406301,e8,act2,bronze3
14,Astra,1.0,14.3,14.3,5.3,0.494,0.008,202,76411,e8,act2,bronze3
15,Chamber,1.07,15.4,14.4,3.5,0.494,0.035,216,341345,e8,act2,bronze3
16,Fade,0.9,13.2,14.8,6.1,0.491,0.024,190,234733,e8,act2,bronze3
17,Omen,0.97,14.3,14.8,5.4,0.491,0.093,203,904860,e8,act2,bronze3
18,Skye,0.9,13.2,14.7,6.9,0.489,0.042,191,405679,e8,act2,bronze3
19,Breach,0.92,13.9,15.1,5.7,0.489,0.02,199,194062,e8,act2,bronze3
20,Neon,0.98,15.3,15.7,4.2,0.484,0.024,222,230337,e8,act2,bronze3
21,Iso,0.99,15.4,15.6,4.2,0.477,0.017,224,164772,e8,act2,bronze3
22,Yoru,0.97,14.8,15.2,4.2,0.47,0.026,211,253307,e8,act2,bronze3
23,Harbor,0.88,13.1,14.9,5.4,0.469,0.009,187,91614,e8,act2,bronze3
24,KAY/O,0.87,13.1,15.1,8.0,0.468,0.026,193,257246,e8,act2,bronze3
1,Clove,0.94,16.0,17.1,5.9,0.526,0.001,232,4268,e8,act2,bronze2
2,Reyna,1.11,16.6,15.0,4.4,0.504,0.112,239,950685,e8,act2,bronze2
3,Killjoy,0.94,13.2,14.0,3.9,0.503,0.039,191,333154,e8,act2,bronze2
4,Brimstone,0.92,13.5,14.6,6.9,0.501,0.041,197,346478,e8,act2,bronze2
5,Sage,0.85,12.4,14.5,6.5,0.5,0.097,179,830636,e8,act2,bronze2
6,Cypher,0.95,13.4,14.1,4.9,0.499,0.074,189,630976,e8,act2,bronze2
7,Jett,1.05,15.9,15.2,3.7,0.498,0.06,229,508881,e8,act2,bronze2
8,Gekko,0.86,12.7,14.7,4.8,0.496,0.056,182,480220,e8,act2,bronze2
9,Phoenix,1.03,15.3,14.9,4.4,0.494,0.038,223,325977,e8,act2,bronze2
10,Raze,0.98,15.0,15.3,4.6,0.494,0.057,223,487258,e8,act2,bronze2
11,Viper,0.93,13.4,14.4,4.9,0.493,0.039,194,331966,e8,act2,bronze2
12,Deadlock,0.92,13.5,14.6,4.2,0.493,0.017,191,144799,e8,act2,bronze2
13,Sova,0.9,13.0,14.4,5.0,0.49,0.042,190,357104,e8,act2,bronze2
14,Chamber,1.03,14.9,14.4,3.5,0.49,0.033,210,281429,e8,act2,bronze2
15,Fade,0.87,12.8,14.8,6.0,0.489,0.026,186,221656,e8,act2,bronze2
16,Astra,0.97,13.9,14.3,5.2,0.489,0.007,197,61418,e8,act2,bronze2
17,Omen,0.94,13.9,14.8,5.2,0.488,0.09,198,764643,e8,act2,bronze2
18,Breach,0.9,13.5,15.1,5.6,0.488,0.019,195,162964,e8,act2,bronze2
19,Skye,0.87,12.8,14.7,6.9,0.487,0.043,187,364044,e8,act2,bronze2
20,Neon,0.95,14.9,15.6,4.2,0.481,0.026,216,223628,e8,act2,bronze2
21,Harbor,0.86,12.8,14.9,5.3,0.471,0.01,184,83085,e8,act2,bronze2
22,Iso,0.96,14.9,15.6,4.2,0.471,0.018,218,150342,e8,act2,bronze2
23,Yoru,0.94,14.3,15.1,4.1,0.467,0.029,205,248819,e8,act2,bronze2
24,KAY/O,0.84,12.7,15.1,7.8,0.464,0.027,189,227987,e8,act2,bronze2
1,Clove,0.91,15.4,16.9,5.7,0.529,0.0,225,3151,e8,act2,bronze1
2,Cypher,0.92,13.0,14.0,4.9,0.5,0.071,184,465428,e8,act2,bronze1
3,Killjoy,0.91,12.7,14.0,3.9,0.5,0.038,186,244874,e8,act2,bronze1
4,Reyna,1.07,16.0,14.9,4.4,0.5,0.107,231,698501,e8,act2,bronze1
5,Sage,0.82,11.9,14.4,6.4,0.497,0.105,173,687841,e8,act2,bronze1
6,Brimstone,0.89,13.0,14.6,6.6,0.497,0.039,192,251967,e8,act2,bronze1
7,Jett,1.01,15.2,15.1,3.7,0.495,0.054,220,352577,e8,act2,bronze1
8,Raze,0.95,14.4,15.2,4.6,0.494,0.057,216,370367,e8,act2,bronze1
9,Gekko,0.83,12.2,14.7,4.8,0.493,0.059,177,386753,e8,act2,bronze1
10,Viper,0.9,12.9,14.4,4.9,0.491,0.038,188,247995,e8,act2,bronze1
11,Deadlock,0.89,13.0,14.6,4.1,0.49,0.018,186,119326,e8,act2,bronze1
12,Phoenix,0.99,14.7,14.8,4.4,0.49,0.04,215,258059,e8,act2,bronze1
13,Astra,0.94,13.4,14.3,5.1,0.488,0.007,192,43095,e8,act2,bronze1
14,Skye,0.84,12.3,14.7,6.8,0.488,0.044,181,286085,e8,act2,bronze1
15,Omen,0.91,13.5,14.8,5.0,0.488,0.087,193,567845,e8,act2,bronze1
16,Chamber,0.99,14.3,14.4,3.6,0.487,0.031,203,200818,e8,act2,bronze1
17,Sova,0.87,12.6,14.5,4.9,0.487,0.042,184,271980,e8,act2,bronze1
18,Breach,0.87,13.1,15.0,5.4,0.486,0.018,190,116641,e8,act2,bronze1
19,Fade,0.83,12.3,14.8,6.0,0.483,0.028,180,186024,e8,act2,bronze1
20,Neon,0.92,14.3,15.5,4.1,0.48,0.029,209,188331,e8,act2,bronze1
21,Iso,0.92,14.3,15.5,4.2,0.471,0.018,210,120036,e8,act2,bronze1
22,Yoru,0.91,13.7,15.1,4.1,0.468,0.034,199,220952,e8,act2,bronze1
23,KAY/O,0.81,12.2,15.0,7.7,0.465,0.027,182,174958,e8,act2,bronze1
24,Harbor,0.82,12.3,14.9,5.2,0.463,0.01,178,65915,e8,act2,bronze1
1,Clove,0.88,14.8,16.7,5.5,0.51,0.0,216,2196,e8,act2,iron3
2,Killjoy,0.87,12.1,13.9,3.9,0.502,0.035,180,172986,e8,act2,iron3
3,Cypher,0.89,12.5,14.0,4.9,0.499,0.064,179,313987,e8,act2,iron3
4,Brimstone,0.86,12.5,14.5,6.3,0.495,0.036,187,178029,e8,act2,iron3
5,Astra,0.9,12.7,14.2,4.9,0.495,0.006,184,27853,e8,act2,iron3
6,Reyna,1.03,15.2,14.8,4.4,0.494,0.105,222,514225,e8,act2,iron3
7,Sage,0.78,11.3,14.4,6.2,0.494,0.112,166,549139,e8,act2,iron3
8,Raze,0.92,13.8,15.0,4.6,0.492,0.057,208,277761,e8,act2,iron3
9,Gekko,0.79,11.7,14.7,4.7,0.491,0.062,170,304230,e8,act2,iron3
10,Jett,0.97,14.5,15.0,3.7,0.491,0.052,212,254081,e8,act2,iron3
11,Deadlock,0.85,12.4,14.6,4.1,0.49,0.019,179,91227,e8,act2,iron3
12,Breach,0.85,12.6,14.9,5.3,0.489,0.016,185,78000,e8,act2,iron3
13,Viper,0.86,12.3,14.4,4.7,0.487,0.037,181,179933,e8,act2,iron3
14,Skye,0.8,11.7,14.6,6.7,0.486,0.044,173,212902,e8,act2,iron3
15,Omen,0.88,13.0,14.7,4.8,0.486,0.081,188,397409,e8,act2,iron3
16,Sova,0.83,12.0,14.4,4.8,0.484,0.042,178,207397,e8,act2,iron3
17,Phoenix,0.94,13.8,14.7,4.3,0.484,0.043,204,210429,e8,act2,iron3
18,Chamber,0.95,13.6,14.4,3.6,0.483,0.028,195,135576,e8,act2,iron3
19,Fade,0.79,11.7,14.8,5.9,0.483,0.031,173,153263,e8,act2,iron3
20,Neon,0.88,13.5,15.4,4.1,0.476,0.032,199,157953,e8,act2,iron3
21,Harbor,0.79,11.8,14.9,5.1,0.469,0.01,172,49074,e8,act2,iron3
22,KAY/O,0.78,11.6,15.0,7.5,0.466,0.027,176,131143,e8,act2,iron3
23,Yoru,0.87,13.1,15.0,4.1,0.465,0.04,191,194099,e8,act2,iron3
24,Iso,0.88,13.5,15.4,4.2,0.463,0.02,201,95533,e8,act2,iron3
1,Killjoy,0.83,11.4,13.8,3.9,0.505,0.033,172,76250,e8,act2,iron2
2,Clove,0.81,13.6,16.7,5.4,0.503,0.0,204,1002,e8,act2,iron2
3,Cypher,0.86,11.9,14.0,4.8,0.499,0.059,173,137449,e8,act2,iron2
4,Gekko,0.76,11.1,14.7,4.5,0.497,0.064,163,149121,e8,act2,iron2
5,Sage,0.74,10.6,14.3,5.9,0.496,0.116,157,271446,e8,act2,iron2
6,Brimstone,0.83,12.0,14.3,5.9,0.496,0.033,180,77756,e8,act2,iron2
7,Reyna,0.98,14.4,14.7,4.3,0.495,0.104,212,243002,e8,act2,iron2
8,Astra,0.87,12.2,14.0,4.6,0.493,0.005,179,11773,e8,act2,iron2
9,Deadlock,0.82,11.9,14.5,4.0,0.491,0.02,172,45652,e8,act2,iron2
10,Raze,0.88,13.1,14.8,4.5,0.49,0.058,199,135782,e8,act2,iron2
11,Jett,0.92,13.7,14.8,3.6,0.489,0.052,202,121010,e8,act2,iron2
12,Viper,0.81,11.6,14.3,4.6,0.489,0.036,172,84040,e8,act2,iron2
13,Skye,0.76,11.0,14.5,6.4,0.489,0.042,165,97623,e8,act2,iron2
14,Sova,0.79,11.4,14.4,4.7,0.488,0.043,170,99606,e8,act2,iron2
15,Omen,0.84,12.3,14.6,4.5,0.486,0.077,179,179932,e8,act2,iron2
16,Fade,0.75,11.0,14.7,5.8,0.486,0.033,164,77495,e8,act2,iron2
17,Phoenix,0.89,13.0,14.6,4.2,0.484,0.045,194,104225,e8,act2,iron2
18,Chamber,0.9,12.9,14.3,3.6,0.483,0.025,188,57985,e8,act2,iron2
19,Breach,0.82,12.1,14.7,5.1,0.481,0.014,179,32995,e8,act2,iron2
20,Neon,0.84,12.7,15.2,3.9,0.473,0.036,189,84433,e8,act2,iron2
21,Harbor,0.75,11.0,14.7,4.9,0.472,0.01,163,22753,e8,act2,iron2
22,Yoru,0.84,12.5,14.9,4.0,0.469,0.047,183,110421,e8,act2,iron2
23,Iso,0.84,12.8,15.2,4.1,0.469,0.021,192,48141,e8,act2,iron2
24,KAY/O,0.74,11.0,14.9,7.2,0.467,0.026,168,61051,e8,act2,iron2
1,Clove,0.87,13.6,15.6,4.8,0.6,0.0,209,305,e8,act2,iron1
2,Cypher,0.81,11.1,13.7,4.6,0.508,0.051,163,45651,e8,act2,iron1
3,Killjoy,0.76,10.4,13.7,3.7,0.507,0.03,159,27020,e8,act2,iron1
4,Sage,0.7,9.8,14.1,5.5,0.501,0.117,147,104382,e8,act2,iron1
5,Skye,0.72,10.2,14.2,6.1,0.499,0.038,155,33831,e8,act2,iron1
6,Reyna,0.93,13.4,14.4,4.1,0.497,0.106,200,94151,e8,act2,iron1
7,Jett,0.89,12.8,14.3,3.4,0.496,0.055,192,48539,e8,act2,iron1
8,Omen,0.8,11.5,14.4,4.2,0.493,0.073,170,64565,e8,act2,iron1
9,Fade,0.71,10.2,14.5,5.6,0.493,0.033,155,29647,e8,act2,iron1
10,Brimstone,0.79,11.1,14.1,5.4,0.493,0.032,170,28077,e8,act2,iron1
11,Viper,0.76,10.7,14.1,4.3,0.493,0.035,162,31311,e8,act2,iron1
12,Raze,0.84,12.2,14.5,4.3,0.492,0.06,188,53850,e8,act2,iron1
13,Gekko,0.72,10.4,14.5,4.3,0.491,0.064,155,56708,e8,act2,iron1
14,Sova,0.75,10.6,14.1,4.4,0.49,0.043,161,38364,e8,act2,iron1
15,Chamber,0.87,12.1,13.9,3.5,0.489,0.023,178,20753,e8,act2,iron1
16,Phoenix,0.84,12.0,14.3,3.9,0.486,0.049,181,43190,e8,act2,iron1
17,Deadlock,0.78,11.0,14.0,3.8,0.485,0.019,163,17059,e8,act2,iron1
18,KAY/O,0.71,10.4,14.6,7.0,0.477,0.025,160,22099,e8,act2,iron1
19,Neon,0.79,11.6,14.7,3.7,0.477,0.041,176,36614,e8,act2,iron1
20,Harbor,0.71,10.3,14.6,4.5,0.473,0.009,154,8005,e8,act2,iron1
21,Astra,0.85,11.2,13.1,3.9,0.473,0.005,169,4021,e8,act2,iron1
22,Yoru,0.8,11.6,14.5,3.8,0.47,0.057,171,51054,e8,act2,iron1
23,Breach,0.79,11.3,14.3,4.7,0.469,0.012,170,11126,e8,act2,iron1
24,Iso,0.79,11.8,15.0,3.9,0.466,0.022,178,19836,e8,act2,iron1
