Act,Placement,Agent,Rank,KD,K,D,A,First_Blood_Rate,Pick_Rate,Win_Rate,Avg._Score,Matches
Ep4-Act2,Platinum 2,Astra,17,1.01,14.9,14.8,5.5,0.1,0.008,0.5,204,80682
Ep4-Act2,Platinum 2,Phoenix,18,1.06,16.4,15.4,3.8,0.2,0.008,0.51,231,73083
Ep4-Act2,Platinum 3,Jett,1,1.11,17.6,15.9,3.6,0.2,0.165,0.49,243,1250520
Ep4-Act2,Platinum 3,Reyna,2,1.11,17.4,15.7,3.9,0.2,0.126,0.5,241,954516
Ep4-Act2,Platinum 3,Chamber,3,1.1,16.4,14.9,3.4,0.1,0.117,0.51,221,888828
Ep4-Act2,Platinum 3,Sage,4,0.95,14.1,14.9,6.8,0.1,0.094,0.52,195,710532
Ep4-Act2,Platinum 3,Sova,5,0.98,14.3,14.6,6.2,0.1,0.075,0.5,203,569415
Ep4-Act2,Platinum 3,Brimstone,6,0.98,14.7,15.0,8.1,0.1,0.066,0.52,207,502962
Ep4-Act2,Platinum 3,Omen,7,0.97,14.9,15.3,5.9,0.1,0.058,0.49,204,441405
Ep4-Act2,Platinum 3,Raze,8,1.03,16.5,16.0,4.8,0.2,0.057,0.5,237,429573
Ep4-Act2,Platinum 3,Viper,9,0.97,14.3,14.7,5.3,0.1,0.056,0.5,199,420648
Ep4-Act2,Platinum 3,Skye,10,0.95,14.5,15.2,5.7,0.1,0.042,0.5,200,321351
Ep4-Act2,Platinum 3,KAY/O,11,0.92,14.3,15.6,7.9,0.1,0.031,0.47,204,232152
Ep4-Act2,Platinum 3,Killjoy,12,1.0,14.5,14.5,3.8,0.1,0.03,0.49,202,227511
Ep4-Act2,Platinum 3,Breach,13,0.93,14.3,15.4,4.4,0.1,0.022,0.48,196,167739
Ep4-Act2,Platinum 3,Cypher,14,0.98,14.6,14.9,4.4,0.1,0.02,0.49,198,149175
Ep4-Act2,Platinum 3,Yoru,15,0.98,15.6,15.9,3.6,0.1,0.014,0.48,214,104805
Ep4-Act2,Platinum 3,Neon,16,0.98,16.3,16.6,3.7,0.2,0.011,0.47,227,81651
Ep4-Act2,Platinum 3,Astra,17,1.01,15.0,14.8,5.4,0.1,0.008,0.5,205,61047
Ep4-Act2,Platinum 3,Phoenix,18,1.04,16.2,15.6,3.7,0.2,0.007,0.48,228,52122
Ep4-Act2,Diamond 1,Jett,1,1.1,17.4,15.9,3.6,0.2,0.167,0.5,240,992664
Ep4-Act2,Diamond 1,Chamber,2,1.09,16.3,14.9,3.4,0.1,0.122,0.5,219,725985
Ep4-Act2,Diamond 1,Reyna,3,1.08,17.1,15.8,3.9,0.2,0.12,0.51,236,711246
Ep4-Act2,Diamond 1,Sage,4,0.94,14.0,14.9,6.9,0.1,0.092,0.52,193,546822
Ep4-Act2,Diamond 1,Sova,5,0.97,14.2,14.7,6.3,0.1,0.078,0.51,200,462927
Ep4-Act2,Diamond 1,Brimstone,6,0.96,14.5,15.1,8.3,0.1,0.067,0.52,204,399789
Ep4-Act2,Diamond 1,Omen,7,0.96,14.7,15.4,5.9,0.1,0.058,0.48,202,344709
Ep4-Act2,Diamond 1,Viper,8,0.96,14.2,14.8,5.3,0.1,0.057,0.5,197,338691
Ep4-Act2,Diamond 1,Raze,9,1.02,16.4,16.0,4.8,0.2,0.056,0.5,235,334866
Ep4-Act2,Diamond 1,Skye,10,0.95,14.5,15.3,5.6,0.1,0.043,0.5,199,253623
Ep4-Act2,Diamond 1,KAY/O,11,0.9,14.0,15.6,7.8,0.1,0.031,0.46,200,186150
Ep4-Act2,Diamond 1,Killjoy,12,0.98,14.1,14.5,3.7,0.1,0.028,0.5,197,168351
Ep4-Act2,Diamond 1,Breach,13,0.92,14.2,15.5,4.5,0.1,0.022,0.48,195,132243
Ep4-Act2,Diamond 1,Cypher,14,0.97,14.3,14.8,4.3,0.1,0.02,0.48,195,117810
Ep4-Act2,Diamond 1,Yoru,15,0.97,15.4,15.8,3.4,0.2,0.012,0.46,212,73746
Ep4-Act2,Diamond 1,Neon,16,0.99,16.1,16.4,3.7,0.2,0.01,0.48,228,62169
Ep4-Act2,Diamond 1,Astra,17,1.0,14.9,14.9,5.5,0.1,0.007,0.5,202,42075
Ep4-Act2,Diamond 1,Phoenix,18,1.04,16.6,16.0,3.7,0.2,0.006,0.48,227,36720
Ep4-Act2,Diamond 2,Jett,1,1.08,17.2,15.9,3.5,0.2,0.172,0.5,237,786318
Ep4-Act2,Diamond 2,Chamber,2,1.1,16.4,14.9,3.3,0.1,0.128,0.51,220,584715
Ep4-Act2,Diamond 2,Reyna,3,1.08,17.2,15.8,3.8,0.2,0.121,0.51,236,551259
Ep4-Act2,Diamond 2,Sage,4,0.95,14.1,14.9,6.8,0.1,0.087,0.51,195,396882
Ep4-Act2,Diamond 2,Sova,5,0.97,14.2,14.7,6.3,0.1,0.082,0.5,201,374748
Ep4-Act2,Diamond 2,Brimstone,6,0.95,14.4,15.2,8.5,0.1,0.068,0.52,203,312324
Ep4-Act2,Diamond 2,Omen,7,0.96,14.7,15.3,6.1,0.1,0.058,0.48,201,265098
Ep4-Act2,Diamond 2,Viper,8,0.97,14.4,14.7,5.3,0.1,0.056,0.5,198,257703
Ep4-Act2,Diamond 2,Raze,9,1.02,16.5,16.1,4.8,0.2,0.056,0.5,236,253521
Ep4-Act2,Diamond 2,Skye,10,0.94,14.5,15.4,5.6,0.1,0.04,0.5,198,184620
Ep4-Act2,Diamond 2,KAY/O,11,0.91,14.2,15.7,8.0,0.1,0.031,0.45,202,139944
Ep4-Act2,Diamond 2,Killjoy,12,0.99,14.4,14.5,3.8,0.1,0.026,0.5,199,117402
Ep4-Act2,Diamond 2,Breach,13,0.9,13.9,15.4,4.5,0.1,0.023,0.48,191,102969
Ep4-Act2,Diamond 2,Cypher,14,0.97,14.5,15.0,4.3,0.1,0.017,0.46,196,79662
Ep4-Act2,Diamond 2,Yoru,15,0.97,15.4,15.8,3.6,0.2,0.013,0.47,212,59925
Ep4-Act2,Diamond 2,Neon,16,0.97,16.1,16.6,3.6,0.2,0.01,0.47,225,44115
Ep4-Act2,Diamond 2,Astra,17,1.0,15.0,15.0,5.6,0.1,0.007,0.46,203,31008
Ep4-Act2,Diamond 2,Phoenix,18,1.08,16.6,15.5,3.8,0.2,0.005,0.54,231,24480
Ep4-Act2,Diamond 3,Jett,1,1.08,17.2,16.0,3.5,0.2,0.172,0.5,236,678300
Ep4-Act2,Diamond 3,Chamber,2,1.08,16.2,15.0,3.3,0.1,0.136,0.5,218,533562
Ep4-Act2,Diamond 3,Reyna,3,1.07,17.0,15.8,3.8,0.2,0.118,0.49,233,464355
Ep4-Act2,Diamond 3,Sova,4,0.96,14.1,14.6,6.3,0.1,0.086,0.51,198,339813
Ep4-Act2,Diamond 3,Sage,5,0.94,14.1,15.0,7.0,0.1,0.084,0.51,194,329409
Ep4-Act2,Diamond 3,Brimstone,6,0.95,14.4,15.1,8.7,0.1,0.071,0.52,202,277950
Ep4-Act2,Diamond 3,Viper,7,0.96,14.0,14.6,5.3,0.1,0.06,0.52,194,234906
Ep4-Act2,Diamond 3,Omen,8,0.95,14.5,15.3,6.2,0.1,0.059,0.48,198,230622
Ep4-Act2,Diamond 3,Raze,9,1.0,16.1,16.1,4.9,0.2,0.054,0.52,232,211446
Ep4-Act2,Diamond 3,Skye,10,0.94,14.4,15.3,5.6,0.1,0.04,0.5,197,158049
Ep4-Act2,Diamond 3,KAY/O,11,0.9,14.1,15.7,8.0,0.1,0.032,0.44,200,124644
Ep4-Act2,Diamond 3,Killjoy,12,0.99,14.2,14.5,3.7,0.1,0.023,0.5,199,90984
Ep4-Act2,Diamond 3,Breach,13,0.92,14.1,15.4,4.5,0.1,0.021,0.51,191,83334
Ep4-Act2,Diamond 3,Cypher,14,0.98,14.5,14.7,4.2,0.1,0.016,0.47,195,63495
Ep4-Act2,Diamond 3,Yoru,15,0.95,15.2,16.0,3.5,0.2,0.011,0.47,210,42687
Ep4-Act2,Diamond 3,Neon,16,0.96,15.6,16.2,3.7,0.2,0.008,0.43,224,32487
Ep4-Act2,Diamond 3,Astra,17,0.98,14.8,15.1,5.9,0.1,0.006,0.5,199,22134
Ep4-Act2,Diamond 3,Phoenix,18,1.01,16.0,15.9,3.6,0.2,0.005,0.46,225,19278
Ep4-Act2,Immortal 1,Jett,1,1.07,17.2,16.1,3.5,0.2,0.179,0.49,235,685032
Ep4-Act2,Immortal 1,Chamber,2,1.09,16.4,15.0,3.3,0.1,0.141,0.5,219,538305
Ep4-Act2,Immortal 1,Reyna,3,1.07,17.0,15.9,3.7,0.2,0.113,0.5,233,431256
Ep4-Act2,Immortal 1,Sova,4,0.96,14.1,14.7,6.4,0.1,0.093,0.5,197,355113
Ep4-Act2,Immortal 1,Sage,5,0.94,14.1,15.0,6.8,0.1,0.076,0.5,195,290955
Ep4-Act2,Immortal 1,Brimstone,6,0.96,14.5,15.1,8.9,0.1,0.072,0.51,204,275298
Ep4-Act2,Immortal 1,Viper,7,0.96,14.3,14.8,5.3,0.1,0.06,0.5,197,229092
Ep4-Act2,Immortal 1,Omen,8,0.97,14.8,15.3,6.3,0.1,0.055,0.49,202,209967
Ep4-Act2,Immortal 1,Raze,9,1.0,16.2,16.1,4.9,0.1,0.054,0.51,232,205530
Ep4-Act2,Immortal 1,Skye,10,0.94,14.5,15.4,5.6,0.1,0.038,0.5,197,146064
Ep4-Act2,Immortal 1,KAY/O,11,0.9,14.1,15.7,8.2,0.1,0.032,0.47,200,123828
Ep4-Act2,Immortal 1,Killjoy,12,0.99,14.6,14.8,3.7,0.1,0.021,0.5,201,81651
Ep4-Act2,Immortal 1,Breach,13,0.9,13.9,15.4,4.4,0.1,0.021,0.48,189,78336
Ep4-Act2,Immortal 1,Cypher,14,0.97,14.7,15.1,4.2,0.1,0.015,0.48,196,58701
Ep4-Act2,Immortal 1,Yoru,15,0.94,15.3,16.2,3.5,0.1,0.011,0.43,209,43503
Ep4-Act2,Immortal 1,Neon,16,0.96,16.0,16.7,3.8,0.2,0.008,0.47,223,31263
Ep4-Act2,Immortal 1,Astra,17,0.98,14.7,15.0,5.9,0.1,0.005,0.48,198,19533
Ep4-Act2,Immortal 1,Phoenix,18,1.01,15.8,15.6,3.9,0.2,0.004,0.5,219,15555
Ep4-Act2,Immortal 2,Jett,1,1.08,17.3,16.0,3.5,0.2,0.186,0.5,236,358020
Ep4-Act2,Immortal 2,Chamber,2,1.1,16.5,15.0,3.2,0.1,0.152,0.51,218,293046
Ep4-Act2,Immortal 2,Reyna,3,1.08,17.3,16.0,3.7,0.2,0.109,0.51,234,209763
Ep4-Act2,Immortal 2,Sova,4,0.96,14.1,14.7,6.5,0.1,0.096,0.51,198,184569
Ep4-Act2,Immortal 2,Brimstone,5,0.99,14.8,14.9,9.0,0.1,0.07,0.53,207,135252
Ep4-Act2,Immortal 2,Sage,6,0.96,14.2,14.8,6.9,0.1,0.067,0.53,197,128010
Ep4-Act2,Immortal 2,Viper,7,0.97,14.3,14.8,5.4,0.1,0.061,0.49,196,117249
Ep4-Act2,Immortal 2,Omen,8,0.97,14.7,15.1,6.4,0.1,0.055,0.49,200,106080
Ep4-Act2,Immortal 2,Raze,9,0.99,16.0,16.1,4.8,0.2,0.053,0.5,231,101592
Ep4-Act2,Immortal 2,Skye,10,0.93,14.4,15.4,5.6,0.1,0.036,0.5,196,70074
Ep4-Act2,Immortal 2,KAY/O,11,0.93,14.5,15.7,8.3,0.1,0.033,0.45,203,62679
Ep4-Act2,Immortal 2,Breach,12,0.91,14.0,15.4,4.6,0.1,0.023,0.5,189,43656
Ep4-Act2,Immortal 2,Killjoy,13,1.01,14.7,14.5,3.6,0.1,0.018,0.5,202,35394
Ep4-Act2,Immortal 2,Cypher,14,1.01,14.8,14.7,4.2,0.1,0.015,0.51,200,28764
Ep4-Act2,Immortal 2,Yoru,15,0.96,15.2,15.8,3.3,0.2,0.01,0.49,207,19941
Ep4-Act2,Immortal 2,Neon,16,0.98,16.5,16.8,3.6,0.2,0.007,0.49,229,14382
Ep4-Act2,Immortal 2,Astra,17,1.04,15.8,15.1,6.3,0.1,0.005,0.46,210,9486
Ep4-Act2,Immortal 2,Phoenix,18,1.01,16.2,16.0,3.8,0.2,0.003,0.45,230,6375
Ep4-Act2,Immortal 3,Jett,1,1.1,17.6,16.0,3.4,0.2,0.198,0.51,239,262344
Ep4-Act2,Immortal 3,Chamber,2,1.12,16.8,15.1,3.1,0.2,0.155,0.5,223,205836
Ep4-Act2,Immortal 3,Sova,3,0.97,14.1,14.6,6.4,0.1,0.107,0.51,197,142443
Ep4-Act2,Immortal 3,Reyna,4,1.08,17.2,15.9,3.5,0.2,0.099,0.5,234,131529
Ep4-Act2,Immortal 3,Brimstone,5,0.97,14.6,15.1,9.0,0.1,0.067,0.52,205,89046
Ep4-Act2,Immortal 3,Sage,6,0.99,14.8,15.0,6.8,0.1,0.062,0.51,202,82059
Ep4-Act2,Immortal 3,Viper,7,0.98,14.5,14.8,5.3,0.1,0.059,0.5,197,78336
Ep4-Act2,Immortal 3,Raze,8,1.0,16.2,16.2,4.7,0.2,0.059,0.5,232,77979
Ep4-Act2,Immortal 3,Omen,9,0.95,14.5,15.3,6.5,0.1,0.054,0.49,197,72012
Ep4-Act2,Immortal 3,KAY/O,10,0.92,14.5,15.7,8.5,0.1,0.033,0.46,202,43911
Ep4-Act2,Immortal 3,Skye,11,0.97,14.7,15.2,5.3,0.1,0.032,0.49,200,42738
Ep4-Act2,Immortal 3,Breach,12,0.92,14.1,15.3,4.7,0.1,0.024,0.48,191,32436
Ep4-Act2,Immortal 3,Killjoy,13,1.05,15.1,14.4,3.4,0.1,0.014,0.5,207,18870
Ep4-Act2,Immortal 3,Cypher,14,0.97,14.5,14.9,4.0,0.1,0.012,0.46,194,15453
Ep4-Act2,Immortal 3,Yoru,15,1.0,15.7,15.7,3.0,0.1,0.009,0.49,213,11322
Ep4-Act2,Immortal 3,Neon,16,0.95,16.1,16.9,3.6,0.2,0.008,0.43,223,11067
Ep4-Act2,Immortal 3,Astra,17,1.02,15.2,14.8,5.9,0.1,0.005,0.47,202,6018
Ep4-Act2,Immortal 3,Phoenix,18,1.07,17.2,16.1,3.1,0.1,0.003,0.52,232,4284
Ep4-Act2,Radiant,Jett,1,1.13,18.3,16.1,3.4,0.2,0.216,0.49,246,44931
Ep4-Act2,Radiant,Chamber,2,1.16,17.5,15.2,3.0,0.2,0.164,0.48,229,34221
Ep4-Act2,Radiant,Sova,3,1.0,14.5,14.5,6.5,0.1,0.115,0.5,204,24021
Ep4-Act2,Radiant,Reyna,4,1.11,17.8,16.0,3.6,0.2,0.095,0.5,241,19788
Ep4-Act2,Radiant,Raze,5,1.07,17.4,16.3,4.7,0.2,0.063,0.56,241,13107
Ep4-Act2,Radiant,Omen,6,1.01,15.5,15.4,6.6,0.1,0.062,0.48,206,12903
Ep4-Act2,Radiant,Brimstone,7,0.99,15.1,15.3,9.9,0.1,0.061,0.52,211,12699
Ep4-Act2,Radiant,Viper,8,1.0,14.8,14.9,5.3,0.1,0.047,0.48,200,9792
Ep4-Act2,Radiant,Sage,9,1.06,15.7,14.8,7.1,0.1,0.045,0.52,214,9384
Ep4-Act2,Radiant,KAY/O,10,0.98,15.2,15.5,8.1,0.1,0.034,0.47,213,7140
Ep4-Act2,Radiant,Skye,11,0.96,15.0,15.6,5.2,0.1,0.029,0.55,199,6069
Ep4-Act2,Radiant,Breach,12,0.86,13.8,15.9,5.0,0.1,0.021,0.38,180,4284
Ep4-Act2,Radiant,Killjoy,13,1.08,15.6,14.4,3.5,0.1,0.014,0.59,209,2958
Ep4-Act2,Radiant,Cypher,14,1.03,16.4,15.9,4.1,0.1,0.011,0.33,210,2193
Ep4-Act2,Radiant,Neon,15,0.94,16.6,17.6,3.2,0.2,0.007,0.3,216,1530
Ep4-Act2,Radiant,Yoru,16,1.04,16.3,15.6,3.3,0.2,0.007,0.52,221,1479
Ep4-Act2,Radiant,Astra,17,1.12,17.9,15.9,6.8,0.1,0.005,0.4,238,1020
Ep4-Act2,Radiant,Phoenix,18,1.07,19.1,17.9,4.6,0.2,0.003,0.5,250,612
