Act,Placement,Agent,Rank,KD,K,D,A,First_Blood_Rate,Pick_Rate,Win_Rate,Avg._Score,Matches
Ep2-Act1,Diamond 3,Skye,14,0.91,13.9,15.1,4.8,0.1,0.006,0.45,194,422
Ep2-Act1,Immortal,Jett,1,1.07,17.0,15.9,3.5,0.2,0.167,0.49,235,14778
Ep2-Act1,Immortal,Reyna,2,1.1,17.3,15.7,4.4,0.2,0.152,0.5,242,13425
Ep2-Act1,Immortal,Sage,3,0.96,14.2,14.7,7.2,0.1,0.104,0.52,198,9212
Ep2-Act1,Immortal,Raze,4,1.04,16.5,15.9,4.9,0.1,0.104,0.52,240,9181
Ep2-Act1,Immortal,Brimstone,5,0.94,14.1,15.0,5.6,0.1,0.087,0.51,200,7647
Ep2-Act1,Immortal,Omen,6,0.95,14.6,15.4,4.0,0.1,0.083,0.46,200,7290
Ep2-Act1,Immortal,Killjoy,7,0.98,14.2,14.5,3.8,0.1,0.08,0.51,200,7053
Ep2-Act1,Immortal,Sova,8,0.98,14.2,14.5,6.7,0.1,0.077,0.49,203,6758
Ep2-Act1,Immortal,Phoenix,9,1.04,16.5,15.8,4.5,0.2,0.049,0.5,230,4347
Ep2-Act1,Immortal,Cypher,10,0.96,14.1,14.7,4.7,0.1,0.049,0.47,194,4325
Ep2-Act1,Immortal,Breach,11,0.88,13.6,15.4,6.6,0.1,0.018,0.47,192,1581
Ep2-Act1,Immortal,Yoru,12,0.89,14.4,16.2,4.0,0.2,0.015,0.41,199,1294
Ep2-Act1,Immortal,Skye,13,0.94,14.5,15.4,5.1,0.1,0.008,0.49,197,699
Ep2-Act1,Immortal,Viper,14,0.96,13.9,14.4,3.4,0.1,0.008,0.52,196,687
Ep2-Act1,Radiant,Jett,1,1.1,17.8,16.1,3.5,0.2,0.2,0.51,243,3849
Ep2-Act1,Radiant,Reyna,2,1.1,17.5,15.9,4.4,0.2,0.178,0.51,243,3435
Ep2-Act1,Radiant,Raze,3,1.05,16.9,16.1,4.9,0.2,0.12,0.51,243,2314
Ep2-Act1,Radiant,Sova,4,1.02,14.7,14.5,6.8,0.1,0.088,0.47,210,1688
Ep2-Act1,Radiant,Sage,5,0.96,14.2,14.9,7.4,0.1,0.081,0.51,197,1569
Ep2-Act1,Radiant,Brimstone,6,0.98,14.6,14.9,5.8,0.1,0.074,0.53,204,1422
Ep2-Act1,Radiant,Omen,7,0.99,15.2,15.4,4.1,0.1,0.065,0.49,206,1252
Ep2-Act1,Radiant,Killjoy,8,1.04,15.0,14.5,3.5,0.1,0.065,0.47,209,1249
Ep2-Act1,Radiant,Phoenix,9,1.05,16.7,15.9,4.6,0.2,0.044,0.46,232,850
Ep2-Act1,Radiant,Cypher,10,0.99,14.6,14.8,4.6,0.1,0.039,0.48,199,745
Ep2-Act1,Radiant,Yoru,11,0.96,14.6,15.1,4.0,0.1,0.02,0.49,205,379
Ep2-Act1,Radiant,Breach,12,0.9,13.8,15.3,6.5,0.1,0.017,0.36,196,318
Ep2-Act1,Radiant,Skye,13,1.04,15.8,15.3,6.0,0.1,0.005,0.51,211,104
Ep2-Act1,Radiant,Viper,14,1.08,16.7,15.4,3.4,0.1,0.005,0.51,217,92
