Act,Placement,Agent,Rank,KD,K,D,A,First_Blood_Rate,Pick_Rate,Win_Rate,Avg._Score,Matches
Ep3-Act2,Diamond 1,Brimstone,11,0.97,14.6,15.0,6.9,0.1,0.032,0.52,202,174114
Ep3-Act2,Diamond 1,Astra,12,0.99,14.6,14.7,5.4,0.1,0.029,0.49,198,155448
Ep3-Act2,Diamond 1,Phoenix,13,1.03,16.3,15.8,3.9,0.2,0.019,0.49,228,104193
Ep3-Act2,Diamond 1,Breach,14,0.9,14.0,15.5,5.4,0.1,0.015,0.46,194,78387
Ep3-Act2,Diamond 1,KAY/O,15,0.91,14.2,15.6,7.7,0.1,0.014,0.47,199,73338
Ep3-Act2,Diamond 1,Yoru,16,0.93,14.8,15.9,3.4,0.2,0.008,0.42,207,42789
Ep3-Act2,Diamond 2,Jett,1,1.1,17.4,15.8,3.6,0.2,0.166,0.49,240,674934
Ep3-Act2,Diamond 2,Reyna,2,1.1,17.4,15.8,4.0,0.2,0.153,0.5,240,623118
Ep3-Act2,Diamond 2,Sage,3,0.95,14.1,14.8,6.9,0.1,0.13,0.52,192,529278
Ep3-Act2,Diamond 2,Sova,4,0.97,14.3,14.7,6.2,0.1,0.085,0.51,201,345321
Ep3-Act2,Diamond 2,Omen,5,0.97,14.8,15.3,5.7,0.1,0.071,0.5,200,291210
Ep3-Act2,Diamond 2,Skye,6,0.94,14.6,15.5,5.8,0.1,0.063,0.47,198,256683
Ep3-Act2,Diamond 2,Raze,7,1.01,16.2,16.1,4.9,0.2,0.061,0.5,235,247044
Ep3-Act2,Diamond 2,Killjoy,8,0.98,14.3,14.6,3.9,0.1,0.06,0.5,200,243372
Ep3-Act2,Diamond 2,Viper,9,0.99,14.5,14.6,5.3,0.1,0.059,0.51,199,241842
Ep3-Act2,Diamond 2,Cypher,10,0.98,14.5,14.8,4.0,0.1,0.041,0.5,196,168147
Ep3-Act2,Diamond 2,Brimstone,11,0.96,14.5,15.1,7.1,0.1,0.032,0.51,201,129132
Ep3-Act2,Diamond 2,Astra,12,0.99,14.5,14.7,5.5,0.1,0.029,0.5,197,117963
Ep3-Act2,Diamond 2,Phoenix,13,1.01,16.0,15.8,3.9,0.2,0.018,0.49,225,71757
Ep3-Act2,Diamond 2,Breach,14,0.91,14.0,15.5,5.6,0.1,0.014,0.47,194,55743
Ep3-Act2,Diamond 2,KAY/O,15,0.92,14.3,15.6,7.8,0.1,0.012,0.45,199,48144
Ep3-Act2,Diamond 2,Yoru,16,0.93,14.7,15.8,3.1,0.2,0.007,0.4,205,30498
Ep3-Act2,Diamond 3,Jett,1,1.09,17.3,15.9,3.6,0.2,0.163,0.5,238,539886
Ep3-Act2,Diamond 3,Reyna,2,1.1,17.3,15.8,4.0,0.2,0.149,0.51,239,493986
Ep3-Act2,Diamond 3,Sage,3,0.94,14.0,14.8,6.9,0.1,0.131,0.51,190,433347
Ep3-Act2,Diamond 3,Sova,4,0.96,14.3,14.8,6.4,0.1,0.088,0.5,200,290445
Ep3-Act2,Diamond 3,Omen,5,0.96,14.6,15.3,5.9,0.1,0.074,0.48,197,244392
Ep3-Act2,Diamond 3,Skye,6,0.93,14.4,15.4,5.7,0.1,0.064,0.5,195,212109
Ep3-Act2,Diamond 3,Viper,7,0.98,14.3,14.6,5.4,0.1,0.062,0.52,196,206550
Ep3-Act2,Diamond 3,Killjoy,8,0.98,14.3,14.5,3.9,0.1,0.061,0.5,199,202878
Ep3-Act2,Diamond 3,Raze,9,1.01,16.1,16.0,4.8,0.2,0.059,0.51,234,193545
Ep3-Act2,Diamond 3,Cypher,10,0.96,14.2,14.8,3.9,0.1,0.043,0.47,193,140658
Ep3-Act2,Diamond 3,Brimstone,11,0.94,14.2,15.0,7.1,0.1,0.031,0.5,198,100878
Ep3-Act2,Diamond 3,Astra,12,0.98,14.6,14.9,5.6,0.1,0.03,0.5,194,97767
Ep3-Act2,Diamond 3,Phoenix,13,1.02,16.2,15.8,4.0,0.2,0.015,0.49,226,50439
Ep3-Act2,Diamond 3,Breach,14,0.93,14.3,15.4,5.7,0.1,0.013,0.51,196,43248
Ep3-Act2,Diamond 3,KAY/O,15,0.9,14.2,15.6,7.5,0.1,0.011,0.44,196,35802
Ep3-Act2,Diamond 3,Yoru,16,0.93,14.9,16.0,3.5,0.2,0.006,0.41,207,20859
Ep3-Act2,Immortal 1,Jett,1,1.08,17.3,16.0,3.6,0.2,0.171,0.5,238,558552
Ep3-Act2,Immortal 1,Reyna,2,1.08,17.2,15.9,3.9,0.2,0.148,0.5,237,485418
Ep3-Act2,Immortal 1,Sage,3,0.95,14.1,14.8,6.9,0.1,0.126,0.52,192,412233
Ep3-Act2,Immortal 1,Sova,4,0.96,14.2,14.7,6.5,0.1,0.095,0.51,199,309417
Ep3-Act2,Immortal 1,Omen,5,0.96,14.6,15.3,6.0,0.1,0.071,0.49,197,232356
Ep3-Act2,Immortal 1,Viper,6,0.99,14.5,14.7,5.4,0.1,0.063,0.51,197,207213
Ep3-Act2,Immortal 1,Skye,7,0.93,14.4,15.5,5.7,0.1,0.062,0.49,196,201246
Ep3-Act2,Immortal 1,Killjoy,8,0.99,14.3,14.5,3.8,0.1,0.059,0.5,200,191454
Ep3-Act2,Immortal 1,Raze,9,1.01,16.2,16.1,4.9,0.2,0.058,0.5,235,189312
Ep3-Act2,Immortal 1,Cypher,10,0.98,14.4,14.8,4.0,0.1,0.045,0.48,195,147033
Ep3-Act2,Immortal 1,Astra,11,0.99,14.6,14.8,5.8,0.1,0.032,0.48,195,105672
Ep3-Act2,Immortal 1,Brimstone,12,0.96,14.4,15.0,7.3,0.1,0.028,0.51,199,92259
Ep3-Act2,Immortal 1,Phoenix,13,1.02,16.1,15.8,3.8,0.2,0.013,0.5,225,43605
Ep3-Act2,Immortal 1,Breach,14,0.9,14.1,15.7,5.8,0.1,0.012,0.49,192,38148
Ep3-Act2,Immortal 1,KAY/O,15,0.89,14.0,15.7,8.0,0.1,0.011,0.44,196,36567
Ep3-Act2,Immortal 1,Yoru,16,0.91,14.6,16.0,3.3,0.2,0.007,0.46,202,21726
Ep3-Act2,Immortal 2,Jett,1,1.09,17.5,16.0,3.6,0.2,0.178,0.51,239,304419
Ep3-Act2,Immortal 2,Reyna,2,1.1,17.4,15.9,3.9,0.2,0.145,0.51,239,247911
Ep3-Act2,Immortal 2,Sage,3,0.95,14.2,15.0,7.0,0.1,0.121,0.5,191,206703
Ep3-Act2,Immortal 2,Sova,4,0.97,14.3,14.8,6.5,0.1,0.1,0.5,200,171054
Ep3-Act2,Immortal 2,Viper,5,0.97,14.4,14.8,5.4,0.1,0.07,0.51,195,118779
Ep3-Act2,Immortal 2,Omen,6,0.97,14.8,15.3,6.1,0.1,0.068,0.48,198,116025
Ep3-Act2,Immortal 2,Skye,7,0.93,14.5,15.6,5.7,0.1,0.06,0.49,196,102612
Ep3-Act2,Immortal 2,Killjoy,8,1.02,14.6,14.4,3.8,0.1,0.059,0.52,203,100929
Ep3-Act2,Immortal 2,Raze,9,1.02,16.5,16.1,4.9,0.2,0.057,0.5,237,96696
Ep3-Act2,Immortal 2,Cypher,10,0.97,14.6,15.0,4.0,0.1,0.045,0.49,195,77112
Ep3-Act2,Immortal 2,Astra,11,0.99,14.6,14.7,5.8,0.1,0.035,0.48,196,60537
Ep3-Act2,Immortal 2,Brimstone,12,0.97,14.5,15.1,7.3,0.1,0.025,0.51,200,42177
Ep3-Act2,Immortal 2,Breach,13,0.87,13.6,15.6,5.8,0.1,0.011,0.48,186,18972
Ep3-Act2,Immortal 2,Phoenix,14,1.01,16.1,15.9,3.9,0.2,0.01,0.53,224,17697
Ep3-Act2,Immortal 2,KAY/O,15,0.89,13.9,15.6,8.0,0.1,0.01,0.43,194,16626
Ep3-Act2,Immortal 2,Yoru,16,0.89,14.7,16.4,3.6,0.2,0.006,0.44,202,10353
Ep3-Act2,Immortal 3,Jett,1,1.11,17.7,16.0,3.6,0.2,0.192,0.5,242,234090
Ep3-Act2,Immortal 3,Reyna,2,1.1,17.5,16.0,3.8,0.2,0.141,0.51,240,172431
Ep3-Act2,Immortal 3,Sage,3,0.98,14.6,14.9,6.9,0.1,0.11,0.52,196,133722
Ep3-Act2,Immortal 3,Sova,4,1.0,14.6,14.7,6.5,0.1,0.106,0.52,204,128979
Ep3-Act2,Immortal 3,Viper,5,1.0,14.7,14.7,5.5,0.1,0.074,0.5,202,90780
Ep3-Act2,Immortal 3,Omen,6,0.99,15.3,15.5,6.3,0.1,0.06,0.49,202,73440
Ep3-Act2,Immortal 3,Raze,7,1.01,16.5,16.3,4.8,0.2,0.058,0.51,238,70992
Ep3-Act2,Immortal 3,Killjoy,8,1.05,15.2,14.4,3.8,0.1,0.056,0.53,208,68697
Ep3-Act2,Immortal 3,Skye,9,0.94,14.6,15.5,5.5,0.1,0.052,0.47,197,63393
Ep3-Act2,Immortal 3,Cypher,10,0.98,14.8,15.1,3.9,0.1,0.045,0.46,196,55284
Ep3-Act2,Immortal 3,Astra,11,1.03,15.0,14.6,5.9,0.1,0.04,0.53,201,48705
Ep3-Act2,Immortal 3,Brimstone,12,0.96,14.5,15.1,7.5,0.1,0.024,0.49,199,29835
Ep3-Act2,Immortal 3,KAY/O,13,0.93,14.6,15.6,8.2,0.1,0.013,0.44,202,15351
Ep3-Act2,Immortal 3,Breach,14,0.91,14.0,15.4,5.6,0.1,0.012,0.5,191,14739
Ep3-Act2,Immortal 3,Phoenix,15,0.99,15.6,15.8,3.9,0.2,0.011,0.4,223,12852
Ep3-Act2,Immortal 3,Yoru,16,0.95,14.5,15.3,3.2,0.2,0.006,0.4,207,7191
Ep3-Act2,Radiant,Jett,1,1.16,18.3,15.8,3.5,0.2,0.202,0.52,250,65229
Ep3-Act2,Radiant,Reyna,2,1.11,17.6,15.9,3.8,0.2,0.156,0.48,241,50286
Ep3-Act2,Radiant,Sova,3,1.03,14.7,14.3,6.4,0.1,0.114,0.51,207,36669
Ep3-Act2,Radiant,Sage,4,1.01,14.9,14.7,6.7,0.1,0.091,0.53,203,29274
Ep3-Act2,Radiant,Viper,5,1.03,15.1,14.6,5.5,0.1,0.073,0.51,207,23664
Ep3-Act2,Radiant,Raze,6,1.03,16.7,16.2,4.9,0.2,0.064,0.55,242,20706
Ep3-Act2,Radiant,Omen,7,0.99,14.9,15.0,6.3,0.1,0.056,0.5,200,18003
Ep3-Act2,Radiant,Skye,8,0.97,15.0,15.5,5.4,0.1,0.054,0.52,201,17493
Ep3-Act2,Radiant,Killjoy,9,1.11,15.6,14.1,3.6,0.1,0.047,0.51,216,15045
Ep3-Act2,Radiant,Cypher,10,1.03,15.3,14.8,3.8,0.1,0.046,0.53,203,14841
Ep3-Act2,Radiant,Astra,11,1.08,15.6,14.4,5.6,0.1,0.045,0.55,206,14586
Ep3-Act2,Radiant,Breach,12,0.93,13.9,14.9,6.2,0.1,0.015,0.46,191,4794
Ep3-Act2,Radiant,KAY/O,13,0.94,14.1,15.0,8.1,0.1,0.012,0.4,202,3825
Ep3-Act2,Radiant,Brimstone,14,1.05,15.1,14.4,7.2,0.1,0.012,0.58,208,3774
Ep3-Act2,Radiant,Phoenix,15,1.06,16.9,15.9,3.4,0.2,0.009,0.39,236,2907
Ep3-Act2,Radiant,Yoru,16,1.0,16.5,16.5,3.0,0.1,0.005,0.34,224,1632
