Act,Placement,Agent,Rank,KD,K,D,A,First_Blood_Rate,Pick_Rate,Win_Rate,Avg._Score,Matches
Ep4-Act3,Platinum 2,Sage,4,0.94,14.0,14.8,6.8,0.1,0.096,0.51,194,1104150
Ep4-Act3,Platinum 2,Omen,5,0.98,14.9,15.2,5.7,0.1,0.069,0.49,204,798405
Ep4-Act3,Platinum 2,Raze,6,1.04,16.5,15.9,4.8,0.2,0.069,0.5,239,796620
Ep4-Act3,Platinum 2,Viper,7,0.98,14.4,14.7,5.3,0.1,0.056,0.5,200,648924
Ep4-Act3,Platinum 2,Brimstone,8,0.97,14.6,15.0,7.2,0.1,0.054,0.52,205,621639
Ep4-Act3,Platinum 2,Fade,9,0.96,14.6,15.1,7.0,0.1,0.053,0.5,202,613938
Ep4-Act3,Platinum 2,Sova,10,0.98,14.4,14.7,5.6,0.1,0.049,0.5,203,561357
Ep4-Act3,Platinum 2,Skye,11,0.96,14.7,15.2,5.8,0.1,0.042,0.5,202,480828
Ep4-Act3,Platinum 2,KAY/O,12,0.93,14.4,15.5,7.7,0.1,0.035,0.46,205,408153
Ep4-Act3,Platinum 2,Killjoy,13,0.98,14.2,14.5,3.9,0.1,0.027,0.5,200,316404
Ep4-Act3,Platinum 2,Breach,14,0.93,14.4,15.4,5.5,0.1,0.023,0.48,199,259896
Ep4-Act3,Platinum 2,Neon,15,1.01,16.5,16.3,3.8,0.2,0.021,0.48,231,236946
Ep4-Act3,Platinum 2,Cypher,16,0.97,14.4,14.9,4.3,0.1,0.016,0.46,197,189006
Ep4-Act3,Platinum 2,Yoru,17,1.01,15.8,15.7,3.5,0.1,0.012,0.47,218,143463
Ep4-Act3,Platinum 2,Astra,18,1.02,15.2,14.8,5.5,0.1,0.01,0.48,204,113118
Ep4-Act3,Platinum 2,Phoenix,19,1.06,16.5,15.6,3.7,0.2,0.008,0.49,232,87261
Ep4-Act3,Platinum 3,Chamber,1,1.13,16.8,14.9,3.2,0.2,0.138,0.51,226,1257252
Ep4-Act3,Platinum 3,Reyna,2,1.13,17.8,15.7,3.9,0.2,0.125,0.51,245,1137861
Ep4-Act3,Platinum 3,Jett,3,1.07,17.3,16.1,3.6,0.2,0.105,0.5,239,955944
Ep4-Act3,Platinum 3,Sage,4,0.95,14.0,14.9,6.8,0.1,0.091,0.51,195,829566
Ep4-Act3,Platinum 3,Omen,5,0.97,14.9,15.3,5.8,0.1,0.071,0.48,204,649485
Ep4-Act3,Platinum 3,Raze,6,1.04,16.6,16.0,4.9,0.2,0.069,0.5,240,629799
Ep4-Act3,Platinum 3,Viper,7,0.99,14.5,14.6,5.3,0.1,0.057,0.51,201,519486
Ep4-Act3,Platinum 3,Brimstone,8,0.97,14.6,15.0,7.3,0.1,0.053,0.51,205,486081
Ep4-Act3,Platinum 3,Fade,9,0.96,14.5,15.0,7.1,0.1,0.051,0.51,203,463998
Ep4-Act3,Platinum 3,Sova,10,0.97,14.4,14.8,5.7,0.1,0.05,0.5,203,453543
Ep4-Act3,Platinum 3,Skye,11,0.95,14.5,15.3,5.8,0.1,0.042,0.49,201,384744
Ep4-Act3,Platinum 3,KAY/O,12,0.92,14.4,15.6,7.8,0.1,0.035,0.46,204,319617
Ep4-Act3,Platinum 3,Killjoy,13,1.0,14.5,14.4,3.9,0.1,0.026,0.51,203,235773
Ep4-Act3,Platinum 3,Breach,14,0.94,14.5,15.4,5.6,0.1,0.023,0.5,200,206346
Ep4-Act3,Platinum 3,Neon,15,1.01,16.7,16.4,3.9,0.2,0.02,0.49,231,185844
Ep4-Act3,Platinum 3,Cypher,16,0.99,14.6,14.8,4.3,0.1,0.015,0.47,199,140199
Ep4-Act3,Platinum 3,Yoru,17,1.02,16.0,15.7,3.5,0.2,0.011,0.48,220,97206
Ep4-Act3,Platinum 3,Astra,18,1.02,15.0,14.8,5.5,0.1,0.01,0.49,202,87210
Ep4-Act3,Platinum 3,Phoenix,19,1.06,16.7,15.7,3.8,0.2,0.007,0.48,235,63087
Ep4-Act3,Diamond 1,Chamber,1,1.11,16.6,15.0,3.2,0.2,0.143,0.5,223,1026477
Ep4-Act3,Diamond 1,Reyna,2,1.11,17.4,15.7,3.8,0.2,0.122,0.51,240,871080
Ep4-Act3,Diamond 1,Jett,3,1.06,17.0,16.1,3.6,0.2,0.108,0.5,235,773364
Ep4-Act3,Diamond 1,Sage,4,0.94,14.1,14.9,6.8,0.1,0.089,0.51,195,636276
Ep4-Act3,Diamond 1,Omen,5,0.97,14.7,15.2,5.9,0.1,0.071,0.49,202,507501
Ep4-Act3,Diamond 1,Raze,6,1.03,16.5,16.0,4.8,0.2,0.068,0.5,238,489294
Ep4-Act3,Diamond 1,Viper,7,0.98,14.4,14.7,5.3,0.1,0.058,0.5,199,415548
Ep4-Act3,Diamond 1,Brimstone,8,0.98,14.7,15.0,7.5,0.1,0.055,0.51,206,394434
Ep4-Act3,Diamond 1,Fade,9,0.94,14.3,15.2,7.1,0.1,0.051,0.5,199,368577
Ep4-Act3,Diamond 1,Sova,10,0.98,14.4,14.8,5.7,0.1,0.051,0.5,201,367557
Ep4-Act3,Diamond 1,Skye,11,0.95,14.5,15.3,5.8,0.1,0.043,0.5,200,306357
Ep4-Act3,Diamond 1,KAY/O,12,0.91,14.3,15.6,7.8,0.1,0.036,0.46,202,258672
Ep4-Act3,Diamond 1,Breach,13,0.93,14.3,15.4,5.6,0.1,0.023,0.49,196,162231
Ep4-Act3,Diamond 1,Killjoy,14,1.0,14.4,14.4,3.7,0.1,0.022,0.51,201,159273
Ep4-Act3,Diamond 1,Neon,15,0.99,16.2,16.4,3.8,0.2,0.019,0.49,227,137343
Ep4-Act3,Diamond 1,Cypher,16,0.98,14.6,14.9,4.4,0.1,0.015,0.47,198,109905
Ep4-Act3,Diamond 1,Yoru,17,1.0,15.5,15.6,3.5,0.2,0.011,0.46,215,76908
Ep4-Act3,Diamond 1,Astra,18,1.0,15.0,14.9,5.7,0.1,0.009,0.49,202,65586
Ep4-Act3,Diamond 1,Phoenix,19,1.04,16.7,16.1,3.8,0.2,0.006,0.47,231,42636
Ep4-Act3,Diamond 2,Chamber,1,1.11,16.6,15.0,3.1,0.2,0.147,0.5,223,842061
Ep4-Act3,Diamond 2,Reyna,2,1.11,17.4,15.7,3.8,0.2,0.118,0.51,239,674577
Ep4-Act3,Diamond 2,Jett,3,1.06,17.1,16.1,3.5,0.2,0.113,0.5,235,644079
Ep4-Act3,Diamond 2,Sage,4,0.94,14.0,14.9,6.8,0.1,0.084,0.51,195,480573
Ep4-Act3,Diamond 2,Omen,5,0.98,14.8,15.1,6.0,0.1,0.07,0.49,202,402492
Ep4-Act3,Diamond 2,Raze,6,1.04,16.6,16.0,4.8,0.2,0.07,0.51,239,398004
Ep4-Act3,Diamond 2,Viper,7,0.97,14.4,14.8,5.3,0.1,0.059,0.5,198,340017
Ep4-Act3,Diamond 2,Sova,8,0.97,14.3,14.7,5.7,0.1,0.056,0.5,201,319668
Ep4-Act3,Diamond 2,Brimstone,9,0.97,14.5,15.0,7.5,0.1,0.054,0.51,204,310488
Ep4-Act3,Diamond 2,Fade,10,0.96,14.4,15.0,7.1,0.1,0.05,0.5,200,288660
Ep4-Act3,Diamond 2,Skye,11,0.96,14.5,15.2,5.9,0.1,0.042,0.5,199,242556
Ep4-Act3,Diamond 2,KAY/O,12,0.92,14.3,15.6,8.0,0.1,0.036,0.46,203,203898
Ep4-Act3,Diamond 2,Breach,13,0.92,14.1,15.3,5.7,0.1,0.022,0.47,195,127908
Ep4-Act3,Diamond 2,Killjoy,14,1.0,14.4,14.5,3.7,0.1,0.02,0.51,200,116892
Ep4-Act3,Diamond 2,Neon,15,0.99,16.2,16.4,3.8,0.2,0.019,0.48,227,107304
Ep4-Act3,Diamond 2,Cypher,16,0.98,14.5,14.7,4.3,0.1,0.014,0.49,197,82824
Ep4-Act3,Diamond 2,Yoru,17,0.98,15.5,15.8,3.5,0.2,0.01,0.46,215,55947
Ep4-Act3,Diamond 2,Astra,18,1.03,15.3,14.8,5.9,0.1,0.009,0.5,207,50439
Ep4-Act3,Diamond 2,Phoenix,19,1.06,16.6,15.7,3.7,0.2,0.005,0.49,232,30957
Ep4-Act3,Diamond 3,Chamber,1,1.11,16.6,15.0,3.1,0.2,0.152,0.5,222,809931
Ep4-Act3,Diamond 3,Jett,2,1.04,16.8,16.2,3.5,0.2,0.117,0.49,233,619191
Ep4-Act3,Diamond 3,Reyna,3,1.1,17.4,15.8,3.8,0.2,0.114,0.5,238,603432
Ep4-Act3,Diamond 3,Sage,4,0.95,14.2,14.9,6.8,0.1,0.079,0.52,197,419067
Ep4-Act3,Diamond 3,Omen,5,0.97,14.7,15.2,6.2,0.1,0.07,0.49,201,372453
Ep4-Act3,Diamond 3,Raze,6,1.03,16.4,16.0,4.9,0.2,0.069,0.52,237,365415
Ep4-Act3,Diamond 3,Viper,7,0.98,14.4,14.7,5.4,0.1,0.061,0.5,198,325992
Ep4-Act3,Diamond 3,Sova,8,0.96,14.2,14.8,5.8,0.1,0.059,0.5,199,311253
Ep4-Act3,Diamond 3,Brimstone,9,0.97,14.5,15.0,7.9,0.1,0.054,0.52,204,286365
Ep4-Act3,Diamond 3,Fade,10,0.96,14.4,15.1,7.2,0.1,0.051,0.51,199,272136
Ep4-Act3,Diamond 3,Skye,11,0.94,14.4,15.3,5.8,0.1,0.041,0.49,198,220167
Ep4-Act3,Diamond 3,KAY/O,12,0.91,14.1,15.5,8.0,0.1,0.037,0.46,201,194208
Ep4-Act3,Diamond 3,Breach,13,0.93,14.3,15.4,5.7,0.1,0.022,0.5,196,116331
Ep4-Act3,Diamond 3,Killjoy,14,1.0,14.6,14.5,3.8,0.1,0.019,0.5,200,100521
Ep4-Act3,Diamond 3,Neon,15,0.98,16.1,16.5,3.8,0.2,0.019,0.49,225,99450
Ep4-Act3,Diamond 3,Cypher,16,0.98,14.7,15.0,4.3,0.1,0.014,0.46,199,76245
Ep4-Act3,Diamond 3,Yoru,17,0.99,15.6,15.8,3.5,0.2,0.009,0.45,216,48348
Ep4-Act3,Diamond 3,Astra,18,0.97,14.4,14.8,5.9,0.1,0.008,0.48,197,44778
Ep4-Act3,Diamond 3,Phoenix,19,1.03,16.4,15.9,3.6,0.2,0.005,0.5,228,25959
Ep4-Act3,Immortal 1,Chamber,1,1.11,16.8,15.0,3.1,0.2,0.161,0.5,223,821253
Ep4-Act3,Immortal 1,Jett,2,1.04,17.0,16.3,3.5,0.2,0.119,0.48,233,607767
Ep4-Act3,Immortal 1,Reyna,3,1.1,17.4,15.8,3.7,0.2,0.11,0.51,238,559929
Ep4-Act3,Immortal 1,Sage,4,0.96,14.5,15.0,6.9,0.1,0.074,0.51,198,376737
Ep4-Act3,Immortal 1,Raze,5,1.02,16.4,16.1,4.8,0.2,0.069,0.5,235,351237
Ep4-Act3,Immortal 1,Omen,6,0.97,14.7,15.2,6.3,0.1,0.068,0.49,201,345117
Ep4-Act3,Immortal 1,Viper,7,0.97,14.4,14.8,5.3,0.1,0.063,0.5,198,319923
Ep4-Act3,Immortal 1,Sova,8,0.96,14.3,14.8,5.9,0.1,0.061,0.5,199,312273
Ep4-Act3,Immortal 1,Fade,9,0.96,14.5,15.2,7.3,0.1,0.054,0.52,200,276471
Ep4-Act3,Immortal 1,Brimstone,10,0.98,14.6,15.0,7.9,0.1,0.054,0.51,205,272391
Ep4-Act3,Immortal 1,Skye,11,0.95,14.6,15.4,5.7,0.1,0.037,0.5,198,190332
Ep4-Act3,Immortal 1,KAY/O,12,0.92,14.4,15.6,8.1,0.1,0.037,0.46,203,185997
Ep4-Act3,Immortal 1,Breach,13,0.93,14.3,15.4,5.9,0.1,0.023,0.48,195,115617
Ep4-Act3,Immortal 1,Neon,14,0.97,16.1,16.6,3.9,0.2,0.019,0.48,224,94503
Ep4-Act3,Immortal 1,Killjoy,15,1.03,14.9,14.5,3.7,0.1,0.016,0.5,204,82059
Ep4-Act3,Immortal 1,Cypher,16,0.97,14.6,15.0,4.2,0.1,0.013,0.46,196,66810
Ep4-Act3,Immortal 1,Yoru,17,1.0,15.9,15.9,3.4,0.2,0.009,0.49,216,46257
Ep4-Act3,Immortal 1,Astra,18,1.02,15.1,14.8,5.8,0.1,0.008,0.5,204,41769
Ep4-Act3,Immortal 1,Phoenix,19,1.01,16.2,16.0,3.7,0.2,0.004,0.45,227,20451
Ep4-Act3,Immortal 2,Chamber,1,1.12,17.0,15.1,2.9,0.2,0.165,0.5,225,386172
Ep4-Act3,Immortal 2,Jett,2,1.05,16.9,16.2,3.5,0.2,0.132,0.49,232,308754
Ep4-Act3,Immortal 2,Reyna,3,1.11,17.5,15.7,3.7,0.2,0.103,0.51,239,240363
Ep4-Act3,Immortal 2,Omen,4,0.97,14.8,15.3,6.5,0.1,0.069,0.49,200,160905
Ep4-Act3,Immortal 2,Raze,5,1.02,16.6,16.3,4.8,0.2,0.068,0.5,236,158661
Ep4-Act3,Immortal 2,Sova,6,0.96,14.1,14.7,5.8,0.1,0.066,0.5,198,154428
Ep4-Act3,Immortal 2,Sage,7,0.96,14.5,15.0,6.9,0.1,0.063,0.52,198,147492
Ep4-Act3,Immortal 2,Viper,8,1.0,14.6,14.6,5.3,0.1,0.062,0.51,200,144075
Ep4-Act3,Immortal 2,Fade,9,0.96,14.6,15.1,7.4,0.1,0.058,0.5,201,136527
Ep4-Act3,Immortal 2,Brimstone,10,0.99,14.7,14.9,7.8,0.1,0.052,0.51,204,122502
Ep4-Act3,Immortal 2,Skye,11,0.95,14.6,15.4,5.8,0.1,0.037,0.5,198,87159
Ep4-Act3,Immortal 2,KAY/O,12,0.92,14.6,15.8,8.3,0.1,0.036,0.45,205,84660
Ep4-Act3,Immortal 2,Breach,13,0.93,14.1,15.2,5.8,0.1,0.023,0.49,191,54876
Ep4-Act3,Immortal 2,Neon,14,0.99,16.2,16.4,3.9,0.2,0.019,0.5,226,43911
Ep4-Act3,Immortal 2,Killjoy,15,1.04,15.1,14.5,3.7,0.1,0.013,0.49,206,31110
Ep4-Act3,Immortal 2,Cypher,16,1.0,14.9,14.8,4.2,0.1,0.013,0.49,198,29835
Ep4-Act3,Immortal 2,Yoru,17,1.0,15.6,15.6,3.5,0.2,0.009,0.49,217,21369
Ep4-Act3,Immortal 2,Astra,18,0.98,14.6,15.0,6.2,0.1,0.009,0.45,199,20910
Ep4-Act3,Immortal 2,Phoenix,19,1.05,16.6,15.8,3.8,0.2,0.003,0.53,228,6987
Ep4-Act3,Immortal 3,Chamber,1,1.15,17.4,15.1,2.8,0.2,0.177,0.51,229,281571
Ep4-Act3,Immortal 3,Jett,2,1.06,17.4,16.3,3.4,0.2,0.144,0.5,236,229143
Ep4-Act3,Immortal 3,Reyna,3,1.13,17.8,15.8,3.6,0.2,0.091,0.52,241,144024
Ep4-Act3,Immortal 3,Sova,4,0.97,14.4,14.9,5.8,0.1,0.072,0.49,199,114342
Ep4-Act3,Immortal 3,Raze,5,1.03,16.8,16.4,4.8,0.2,0.068,0.51,240,107457
Ep4-Act3,Immortal 3,Omen,6,0.99,15.0,15.2,6.5,0.1,0.066,0.49,202,104295
Ep4-Act3,Immortal 3,Sage,7,0.99,14.8,15.0,6.8,0.1,0.059,0.52,201,93840
Ep4-Act3,Immortal 3,Viper,8,1.01,14.9,14.8,5.4,0.1,0.059,0.5,202,93534
Ep4-Act3,Immortal 3,Fade,9,0.97,14.8,15.2,7.5,0.1,0.055,0.48,200,87414
Ep4-Act3,Immortal 3,Brimstone,10,0.99,14.9,15.0,8.0,0.1,0.052,0.53,205,82263
Ep4-Act3,Immortal 3,Skye,11,0.97,15.0,15.5,5.7,0.1,0.035,0.52,202,55488
Ep4-Act3,Immortal 3,KAY/O,12,0.92,14.4,15.6,8.3,0.1,0.033,0.46,204,51867
Ep4-Act3,Immortal 3,Breach,13,0.94,14.3,15.3,5.9,0.1,0.025,0.49,194,40137
Ep4-Act3,Immortal 3,Neon,14,0.98,16.4,16.7,3.8,0.2,0.02,0.5,227,31824
Ep4-Act3,Immortal 3,Killjoy,15,1.02,15.1,14.8,3.6,0.1,0.013,0.49,206,20502
Ep4-Act3,Immortal 3,Cypher,16,1.02,15.3,15.0,4.1,0.1,0.012,0.46,203,18972
Ep4-Act3,Immortal 3,Yoru,17,1.05,17.1,16.2,3.5,0.2,0.01,0.51,225,15504
Ep4-Act3,Immortal 3,Astra,18,1.0,15.0,15.0,6.4,0.1,0.009,0.47,203,13872
Ep4-Act3,Immortal 3,Phoenix,19,1.03,16.3,15.8,3.5,0.1,0.003,0.54,227,4947
Ep4-Act3,Radiant,Chamber,1,1.18,17.9,15.2,2.8,0.2,0.183,0.49,236,38097
Ep4-Act3,Radiant,Jett,2,1.09,17.9,16.5,3.4,0.2,0.148,0.51,243,30753
Ep4-Act3,Radiant,Reyna,3,1.15,18.2,15.8,3.6,0.2,0.087,0.53,244,18156
Ep4-Act3,Radiant,Sova,4,1.03,15.2,14.8,6.1,0.1,0.087,0.56,208,18105
Ep4-Act3,Radiant,Raze,5,1.05,17.2,16.4,4.8,0.2,0.082,0.53,242,16983
Ep4-Act3,Radiant,Omen,6,1.0,15.4,15.4,6.5,0.1,0.065,0.48,205,13617
Ep4-Act3,Radiant,Viper,7,1.02,15.0,14.8,5.6,0.1,0.058,0.5,206,12087
Ep4-Act3,Radiant,Sage,8,1.0,15.2,15.2,6.8,0.1,0.049,0.48,206,10149
Ep4-Act3,Radiant,Fade,9,0.97,15.1,15.5,7.7,0.1,0.044,0.47,204,9078
Ep4-Act3,Radiant,Brimstone,10,1.02,15.3,15.0,8.4,0.1,0.04,0.49,215,8262
Ep4-Act3,Radiant,KAY/O,11,1.07,16.5,15.4,8.3,0.1,0.035,0.55,223,7395
Ep4-Act3,Radiant,Skye,12,0.98,14.8,15.1,5.7,0.1,0.031,0.53,202,6477
Ep4-Act3,Radiant,Neon,13,1.04,17.2,16.6,3.7,0.2,0.024,0.54,235,4998
Ep4-Act3,Radiant,Breach,14,0.95,14.5,15.2,6.4,0.1,0.02,0.52,199,4182
Ep4-Act3,Radiant,Cypher,15,1.01,15.8,15.6,4.2,0.1,0.013,0.4,210,2703
Ep4-Act3,Radiant,Yoru,16,0.97,15.5,15.9,3.3,0.2,0.012,0.38,222,2550
Ep4-Act3,Radiant,Astra,17,1.06,16.1,15.2,6.3,0.1,0.011,0.51,205,2193
Ep4-Act3,Radiant,Killjoy,18,1.09,15.5,14.3,3.6,0.1,0.009,0.58,210,1836
Ep4-Act3,Radiant,Phoenix,19,1.0,16.3,16.2,4.9,0.2,0.003,0.43,232,714
