Act,Placement,Agent,Rank,KD,K,D,A,First_Blood_Rate,Pick_Rate,Win_Rate,Avg._Score,Matches
Ep5-Act1,Diamond 1,Reyna,3,1.11,17.5,15.7,3.9,0.2,0.106,0.5,242,1730532
Ep5-Act1,Diamond 1,Sage,4,0.93,13.8,14.9,6.7,0.1,0.086,0.51,192,1397094
Ep5-Act1,Diamond 1,Viper,5,0.97,14.4,14.8,5.4,0.1,0.065,0.5,199,1065951
Ep5-Act1,Diamond 1,Omen,6,0.96,14.6,15.3,5.7,0.1,0.061,0.48,201,989145
Ep5-Act1,Diamond 1,Raze,7,1.03,16.5,15.9,4.8,0.2,0.058,0.51,237,944214
Ep5-Act1,Diamond 1,Brimstone,8,0.96,14.3,15.0,7.2,0.1,0.057,0.52,202,922743
Ep5-Act1,Diamond 1,Sova,9,0.97,14.3,14.7,5.6,0.1,0.051,0.5,200,836298
Ep5-Act1,Diamond 1,Skye,10,0.94,14.4,15.2,5.9,0.1,0.046,0.5,199,746946
Ep5-Act1,Diamond 1,Fade,11,0.94,14.2,15.1,6.8,0.1,0.045,0.51,197,726189
Ep5-Act1,Diamond 1,KAY/O,12,0.91,14.1,15.6,7.7,0.1,0.039,0.46,201,635868
Ep5-Act1,Diamond 1,Phoenix,13,1.11,17.3,15.5,3.9,0.2,0.026,0.51,242,425544
Ep5-Act1,Diamond 1,Breach,14,0.92,14.2,15.5,5.5,0.1,0.024,0.5,196,390201
Ep5-Act1,Diamond 1,Neon,15,0.98,16.1,16.4,3.9,0.2,0.023,0.49,226,371382
Ep5-Act1,Diamond 1,Killjoy,16,0.98,14.2,14.4,3.8,0.1,0.023,0.52,198,367659
Ep5-Act1,Diamond 1,Cypher,17,0.98,14.4,14.7,4.3,0.1,0.013,0.48,198,207111
Ep5-Act1,Diamond 1,Yoru,18,0.99,15.7,15.9,3.5,0.2,0.012,0.47,217,189975
Ep5-Act1,Diamond 1,Astra,19,1.0,14.8,14.7,5.5,0.1,0.011,0.48,201,171666
Ep5-Act1,Diamond 2,Chamber,1,1.11,16.7,15.0,3.1,0.2,0.154,0.51,225,2123385
Ep5-Act1,Diamond 2,Jett,2,1.06,17.1,16.1,3.6,0.2,0.113,0.5,236,1554582
Ep5-Act1,Diamond 2,Reyna,3,1.11,17.5,15.8,3.8,0.2,0.103,0.51,241,1416882
Ep5-Act1,Diamond 2,Sage,4,0.94,13.9,14.9,6.7,0.1,0.079,0.51,193,1088544
Ep5-Act1,Diamond 2,Viper,5,0.98,14.4,14.7,5.4,0.1,0.067,0.5,199,921927
Ep5-Act1,Diamond 2,Omen,6,0.96,14.7,15.3,5.9,0.1,0.059,0.49,201,811767
Ep5-Act1,Diamond 2,Raze,7,1.03,16.4,16.0,4.8,0.2,0.057,0.5,237,779484
Ep5-Act1,Diamond 2,Brimstone,8,0.96,14.4,14.9,7.4,0.1,0.056,0.52,202,773211
Ep5-Act1,Diamond 2,Sova,9,0.97,14.4,14.8,5.7,0.1,0.053,0.51,201,726036
Ep5-Act1,Diamond 2,Skye,10,0.94,14.5,15.3,5.8,0.1,0.047,0.5,199,646119
Ep5-Act1,Diamond 2,Fade,11,0.95,14.3,15.0,6.8,0.1,0.046,0.5,198,633777
Ep5-Act1,Diamond 2,KAY/O,12,0.91,14.2,15.6,7.8,0.1,0.04,0.47,201,544272
Ep5-Act1,Diamond 2,Phoenix,13,1.1,17.2,15.7,3.9,0.2,0.026,0.51,239,361743
Ep5-Act1,Diamond 2,Breach,14,0.93,14.3,15.4,5.6,0.1,0.024,0.48,197,327573
Ep5-Act1,Diamond 2,Neon,15,0.98,16.2,16.4,3.9,0.2,0.023,0.49,226,310845
Ep5-Act1,Diamond 2,Killjoy,16,0.99,14.2,14.3,3.8,0.1,0.02,0.51,199,279480
Ep5-Act1,Diamond 2,Cypher,17,0.97,14.5,14.9,4.3,0.1,0.012,0.47,198,166209
Ep5-Act1,Diamond 2,Yoru,18,1.0,15.7,15.8,3.5,0.2,0.011,0.48,216,157845
Ep5-Act1,Diamond 2,Astra,19,1.0,14.8,14.8,5.7,0.1,0.011,0.48,200,145605
Ep5-Act1,Diamond 3,Chamber,1,1.11,16.8,15.1,3.1,0.2,0.162,0.5,225,1833399
Ep5-Act1,Diamond 3,Jett,2,1.06,17.1,16.1,3.6,0.2,0.118,0.49,235,1338087
Ep5-Act1,Diamond 3,Reyna,3,1.11,17.4,15.8,3.8,0.2,0.099,0.51,240,1122306
Ep5-Act1,Diamond 3,Sage,4,0.94,14.0,14.9,6.7,0.1,0.074,0.51,194,839001
Ep5-Act1,Diamond 3,Viper,5,0.98,14.5,14.7,5.5,0.1,0.069,0.51,200,784482
Ep5-Act1,Diamond 3,Omen,6,0.96,14.7,15.3,6.0,0.1,0.057,0.48,201,642090
Ep5-Act1,Diamond 3,Brimstone,7,0.97,14.5,15.0,7.5,0.1,0.056,0.51,203,631839
Ep5-Act1,Diamond 3,Raze,8,1.04,16.6,16.0,4.9,0.2,0.056,0.51,238,631125
Ep5-Act1,Diamond 3,Sova,9,0.97,14.4,14.8,5.7,0.1,0.055,0.5,201,616794
Ep5-Act1,Diamond 3,Fade,10,0.95,14.4,15.1,6.9,0.1,0.047,0.5,199,532389
Ep5-Act1,Diamond 3,Skye,11,0.95,14.5,15.3,5.9,0.1,0.045,0.5,199,509082
Ep5-Act1,Diamond 3,KAY/O,12,0.91,14.3,15.6,7.8,0.1,0.039,0.46,202,444057
Ep5-Act1,Diamond 3,Phoenix,13,1.1,17.3,15.7,4.0,0.2,0.026,0.51,240,297177
Ep5-Act1,Diamond 3,Breach,14,0.92,14.3,15.5,5.7,0.1,0.024,0.5,195,269892
Ep5-Act1,Diamond 3,Neon,15,0.97,16.1,16.6,3.9,0.2,0.021,0.48,225,242301
Ep5-Act1,Diamond 3,Killjoy,16,1.01,14.5,14.3,3.8,0.1,0.018,0.52,202,198645
Ep5-Act1,Diamond 3,Cypher,17,0.99,14.6,14.8,4.3,0.1,0.011,0.49,198,128112
Ep5-Act1,Diamond 3,Astra,18,1.01,14.9,14.8,5.8,0.1,0.011,0.49,203,121839
Ep5-Act1,Diamond 3,Yoru,19,0.99,15.7,15.9,3.4,0.2,0.011,0.47,216,119799
Ep5-Act1,Ascendant 1,Chamber,1,1.12,16.9,15.1,3.0,0.2,0.167,0.5,226,1447737
Ep5-Act1,Ascendant 1,Jett,2,1.06,17.1,16.2,3.6,0.2,0.125,0.5,235,1082424
Ep5-Act1,Ascendant 1,Reyna,3,1.11,17.5,15.8,3.8,0.2,0.095,0.51,240,824925
Ep5-Act1,Ascendant 1,Viper,4,0.98,14.5,14.8,5.5,0.1,0.07,0.5,200,604350
Ep5-Act1,Ascendant 1,Sage,5,0.95,14.2,14.9,6.7,0.1,0.069,0.52,195,596292
Ep5-Act1,Ascendant 1,Raze,6,1.03,16.5,16.0,4.8,0.2,0.058,0.51,237,500871
Ep5-Act1,Ascendant 1,Sova,7,0.97,14.3,14.8,5.7,0.1,0.057,0.49,200,494853
Ep5-Act1,Ascendant 1,Omen,8,0.96,14.7,15.3,6.2,0.1,0.055,0.49,200,479808
Ep5-Act1,Ascendant 1,Brimstone,9,0.97,14.6,15.0,7.6,0.1,0.055,0.52,204,475320
Ep5-Act1,Ascendant 1,Fade,10,0.96,14.4,15.1,7.0,0.1,0.048,0.51,199,413661
Ep5-Act1,Ascendant 1,Skye,11,0.95,14.6,15.4,5.8,0.1,0.043,0.5,200,375003
Ep5-Act1,Ascendant 1,KAY/O,12,0.92,14.4,15.6,7.9,0.1,0.04,0.47,203,343332
Ep5-Act1,Ascendant 1,Phoenix,13,1.09,17.2,15.8,3.9,0.2,0.028,0.51,239,244800
Ep5-Act1,Ascendant 1,Breach,14,0.93,14.3,15.4,5.8,0.1,0.024,0.49,196,207468
Ep5-Act1,Ascendant 1,Neon,15,0.98,16.2,16.5,3.9,0.2,0.021,0.49,226,184110
Ep5-Act1,Ascendant 1,Killjoy,16,0.99,14.4,14.6,3.8,0.1,0.015,0.5,201,126990
Ep5-Act1,Ascendant 1,Astra,17,1.02,14.9,14.7,5.9,0.1,0.011,0.51,203,93177
Ep5-Act1,Ascendant 1,Yoru,18,1.0,15.9,15.9,3.4,0.2,0.011,0.47,217,92922
Ep5-Act1,Ascendant 1,Cypher,19,0.98,14.6,14.9,4.3,0.1,0.011,0.48,197,92667
Ep5-Act1,Ascendant 2,Chamber,1,1.13,17.0,15.1,3.0,0.2,0.173,0.51,227,1051977
Ep5-Act1,Ascendant 2,Jett,2,1.06,17.2,16.2,3.5,0.2,0.131,0.49,236,796977
Ep5-Act1,Ascendant 2,Reyna,3,1.11,17.5,15.8,3.7,0.2,0.091,0.51,239,556512
Ep5-Act1,Ascendant 2,Viper,4,0.99,14.6,14.8,5.4,0.1,0.071,0.5,201,429624
Ep5-Act1,Ascendant 2,Sage,5,0.96,14.2,14.9,6.7,0.1,0.063,0.52,196,381378
Ep5-Act1,Ascendant 2,Sova,6,0.97,14.4,14.9,5.8,0.1,0.06,0.5,200,368118
Ep5-Act1,Ascendant 2,Raze,7,1.02,16.5,16.1,4.8,0.2,0.057,0.5,237,349248
Ep5-Act1,Ascendant 2,Omen,8,0.97,14.8,15.3,6.2,0.1,0.054,0.48,201,328899
Ep5-Act1,Ascendant 2,Brimstone,9,0.99,14.7,14.9,7.7,0.1,0.054,0.52,205,326961
Ep5-Act1,Ascendant 2,Fade,10,0.96,14.4,15.1,7.0,0.1,0.048,0.5,198,290445
Ep5-Act1,Ascendant 2,Skye,11,0.94,14.6,15.4,5.9,0.1,0.042,0.5,199,253878
Ep5-Act1,Ascendant 2,KAY/O,12,0.91,14.3,15.6,7.8,0.1,0.038,0.45,202,232254
Ep5-Act1,Ascendant 2,Phoenix,13,1.1,17.3,15.7,3.9,0.2,0.029,0.52,240,175389
Ep5-Act1,Ascendant 2,Breach,14,0.94,14.4,15.3,5.9,0.1,0.023,0.49,197,140760
Ep5-Act1,Ascendant 2,Neon,15,0.98,16.4,16.7,3.9,0.2,0.022,0.47,227,131376
Ep5-Act1,Ascendant 2,Killjoy,16,1.02,14.9,14.6,3.8,0.1,0.013,0.51,205,78438
Ep5-Act1,Ascendant 2,Astra,17,1.03,15.1,14.7,5.9,0.1,0.011,0.49,205,66657
Ep5-Act1,Ascendant 2,Yoru,18,0.98,15.7,16.1,3.4,0.2,0.011,0.48,213,66555
Ep5-Act1,Ascendant 2,Cypher,19,1.01,15.1,14.9,4.3,0.1,0.01,0.49,203,60333
Ep5-Act1,Ascendant 3,Chamber,1,1.13,17.1,15.1,3.0,0.2,0.178,0.5,227,689469
Ep5-Act1,Ascendant 3,Jett,2,1.05,17.2,16.3,3.6,0.2,0.136,0.49,236,525963
Ep5-Act1,Ascendant 3,Reyna,3,1.12,17.6,15.7,3.7,0.2,0.089,0.52,241,345780
Ep5-Act1,Ascendant 3,Viper,4,0.99,14.6,14.8,5.5,0.1,0.072,0.5,201,277899
Ep5-Act1,Ascendant 3,Sova,5,0.98,14.5,14.8,5.8,0.1,0.062,0.51,201,240771
Ep5-Act1,Ascendant 3,Raze,6,1.02,16.5,16.1,4.8,0.2,0.059,0.48,236,227052
Ep5-Act1,Ascendant 3,Sage,7,0.96,14.5,15.1,6.7,0.1,0.057,0.5,197,219606
Ep5-Act1,Ascendant 3,Brimstone,8,0.98,14.5,14.9,7.7,0.1,0.054,0.51,204,208080
Ep5-Act1,Ascendant 3,Omen,9,0.96,14.7,15.3,6.4,0.1,0.05,0.49,200,195177
Ep5-Act1,Ascendant 3,Fade,10,0.96,14.5,15.2,7.0,0.1,0.047,0.5,200,183345
Ep5-Act1,Ascendant 3,Skye,11,0.96,14.7,15.3,5.9,0.1,0.041,0.52,200,159885
Ep5-Act1,Ascendant 3,KAY/O,12,0.92,14.4,15.8,8.0,0.1,0.037,0.46,202,143361
Ep5-Act1,Ascendant 3,Phoenix,13,1.1,17.3,15.7,4.0,0.2,0.029,0.54,240,113169
Ep5-Act1,Ascendant 3,Breach,14,0.94,14.4,15.3,5.9,0.1,0.023,0.5,196,90423
Ep5-Act1,Ascendant 3,Neon,15,0.98,16.2,16.6,3.9,0.2,0.021,0.5,225,82671
Ep5-Act1,Ascendant 3,Killjoy,16,1.03,14.9,14.5,3.7,0.1,0.012,0.48,207,45288
Ep5-Act1,Ascendant 3,Astra,17,1.03,15.0,14.6,6.1,0.1,0.011,0.49,202,43962
Ep5-Act1,Ascendant 3,Yoru,18,1.01,16.3,16.1,3.5,0.2,0.01,0.47,220,38964
Ep5-Act1,Ascendant 3,Cypher,19,1.0,14.8,14.8,4.2,0.1,0.01,0.48,201,36924
Ep5-Act1,Immortal 1,Chamber,1,1.13,17.0,15.1,2.9,0.2,0.179,0.5,227,444567
Ep5-Act1,Immortal 1,Jett,2,1.06,17.2,16.2,3.5,0.2,0.141,0.51,235,350727
Ep5-Act1,Immortal 1,Reyna,3,1.1,17.4,15.8,3.6,0.2,0.083,0.51,238,204867
Ep5-Act1,Immortal 1,Viper,4,1.0,14.9,14.8,5.5,0.1,0.071,0.49,203,175746
Ep5-Act1,Immortal 1,Sova,5,0.97,14.3,14.7,5.7,0.1,0.067,0.5,199,165699
Ep5-Act1,Immortal 1,Raze,6,1.03,16.7,16.2,4.8,0.2,0.057,0.5,237,140811
Ep5-Act1,Immortal 1,Sage,7,0.94,14.2,15.0,6.6,0.1,0.055,0.49,196,135558
Ep5-Act1,Immortal 1,Omen,8,0.97,14.7,15.2,6.4,0.1,0.053,0.48,200,130866
Ep5-Act1,Immortal 1,Brimstone,9,0.98,14.7,15.1,7.7,0.1,0.053,0.51,204,130662
Ep5-Act1,Immortal 1,Fade,10,0.95,14.5,15.3,7.0,0.1,0.049,0.48,199,121839
Ep5-Act1,Immortal 1,Skye,11,0.96,14.5,15.2,5.6,0.1,0.039,0.51,199,97512
Ep5-Act1,Immortal 1,KAY/O,12,0.91,14.3,15.6,8.1,0.1,0.036,0.46,202,88944
Ep5-Act1,Immortal 1,Phoenix,13,1.08,17.3,16.0,3.9,0.2,0.031,0.5,237,76194
Ep5-Act1,Immortal 1,Breach,14,0.94,14.2,15.2,5.9,0.1,0.024,0.5,195,58854
Ep5-Act1,Immortal 1,Neon,15,0.96,16.0,16.8,3.8,0.2,0.021,0.47,223,52479
Ep5-Act1,Immortal 1,Yoru,16,0.98,15.7,16.0,3.3,0.2,0.011,0.42,214,28458
Ep5-Act1,Immortal 1,Astra,17,1.02,15.1,14.9,6.2,0.1,0.011,0.45,203,27642
Ep5-Act1,Immortal 1,Killjoy,18,1.03,14.9,14.5,3.6,0.1,0.01,0.48,207,23970
Ep5-Act1,Immortal 1,Cypher,19,0.98,15.0,15.3,4.4,0.1,0.01,0.48,201,23919
Ep5-Act1,Immortal 2,Chamber,1,1.13,17.2,15.2,2.9,0.2,0.185,0.5,228,234141
Ep5-Act1,Immortal 2,Jett,2,1.05,17.2,16.3,3.5,0.2,0.143,0.5,235,181509
Ep5-Act1,Immortal 2,Reyna,3,1.1,17.4,15.8,3.6,0.2,0.079,0.49,239,100062
Ep5-Act1,Immortal 2,Viper,4,1.0,14.7,14.7,5.5,0.1,0.073,0.52,201,92769
Ep5-Act1,Immortal 2,Sova,5,0.97,14.4,14.8,5.7,0.1,0.071,0.49,199,90525
Ep5-Act1,Immortal 2,Raze,6,1.03,16.6,16.2,4.8,0.2,0.058,0.49,237,73644
Ep5-Act1,Immortal 2,Fade,7,0.99,14.9,15.0,7.1,0.1,0.053,0.53,202,67371
Ep5-Act1,Immortal 2,Brimstone,8,0.99,14.7,14.9,7.9,0.1,0.051,0.54,205,64413
Ep5-Act1,Immortal 2,Omen,9,0.97,14.8,15.2,6.7,0.1,0.049,0.52,200,62475
Ep5-Act1,Immortal 2,Sage,10,0.97,14.7,15.1,6.4,0.1,0.048,0.52,201,60537
Ep5-Act1,Immortal 2,KAY/O,11,0.92,14.4,15.6,8.3,0.1,0.037,0.5,202,47379
Ep5-Act1,Immortal 2,Skye,12,0.93,14.4,15.5,5.7,0.1,0.036,0.47,196,45186
Ep5-Act1,Immortal 2,Phoenix,13,1.11,17.3,15.6,3.9,0.2,0.031,0.52,239,39678
Ep5-Act1,Immortal 2,Breach,14,0.93,14.3,15.4,5.9,0.1,0.024,0.5,193,29988
Ep5-Act1,Immortal 2,Neon,15,0.96,16.0,16.6,3.8,0.2,0.02,0.47,223,25908
Ep5-Act1,Immortal 2,Yoru,16,0.99,15.9,16.1,3.5,0.2,0.012,0.45,217,14637
Ep5-Act1,Immortal 2,Astra,17,0.99,14.9,15.0,6.2,0.1,0.012,0.47,200,14637
Ep5-Act1,Immortal 2,Cypher,18,1.02,15.0,14.7,4.1,0.1,0.01,0.51,203,12291
Ep5-Act1,Immortal 2,Killjoy,19,1.04,15.1,14.5,3.7,0.1,0.008,0.53,209,10506
Ep5-Act1,Immortal 3,Chamber,1,1.16,17.5,15.1,2.8,0.2,0.189,0.5,232,175491
Ep5-Act1,Immortal 3,Jett,2,1.07,17.4,16.2,3.4,0.2,0.143,0.5,238,132702
Ep5-Act1,Immortal 3,Sova,3,1.01,14.8,14.7,5.9,0.1,0.073,0.52,205,68034
Ep5-Act1,Immortal 3,Viper,4,1.01,14.9,14.8,5.4,0.1,0.071,0.5,203,65484
Ep5-Act1,Immortal 3,Reyna,5,1.12,17.5,15.7,3.5,0.2,0.07,0.52,239,65127
Ep5-Act1,Immortal 3,Raze,6,1.05,16.9,16.1,4.6,0.2,0.059,0.55,240,54468
Ep5-Act1,Immortal 3,Fade,7,0.96,14.5,15.2,6.9,0.1,0.054,0.49,199,50541
Ep5-Act1,Immortal 3,Brimstone,8,0.97,14.7,15.1,7.8,0.1,0.054,0.49,203,49929
Ep5-Act1,Immortal 3,Omen,9,0.96,14.5,15.1,6.5,0.1,0.049,0.48,199,45645
Ep5-Act1,Immortal 3,Sage,10,1.01,14.8,14.7,6.5,0.1,0.046,0.54,202,42483
Ep5-Act1,Immortal 3,KAY/O,11,0.93,14.6,15.7,8.2,0.1,0.039,0.46,203,35955
Ep5-Act1,Immortal 3,Skye,12,0.99,15.3,15.5,5.5,0.1,0.033,0.52,202,30855
Ep5-Act1,Immortal 3,Phoenix,13,1.12,17.5,15.6,3.9,0.2,0.031,0.55,240,28662
Ep5-Act1,Immortal 3,Breach,14,0.95,14.4,15.2,5.9,0.1,0.027,0.5,195,25143
Ep5-Act1,Immortal 3,Neon,15,0.94,15.9,16.9,3.8,0.2,0.022,0.46,222,20196
Ep5-Act1,Immortal 3,Astra,16,1.01,14.8,14.7,6.0,0.1,0.012,0.49,200,11526
Ep5-Act1,Immortal 3,Yoru,17,1.03,16.1,15.6,3.2,0.2,0.011,0.5,219,10404
Ep5-Act1,Immortal 3,Cypher,18,1.01,15.1,15.0,4.3,0.1,0.009,0.5,204,8262
Ep5-Act1,Immortal 3,Killjoy,19,1.09,15.2,13.9,3.6,0.1,0.008,0.54,210,7803
Ep5-Act1,Radiant,Chamber,1,1.18,18.0,15.2,2.7,0.2,0.204,0.51,236,30804
Ep5-Act1,Radiant,Jett,2,1.11,18.2,16.4,3.6,0.2,0.144,0.52,246,21726
Ep5-Act1,Radiant,Sova,3,1.03,15.0,14.6,5.9,0.1,0.073,0.53,205,11016
Ep5-Act1,Radiant,Reyna,4,1.14,18.4,16.2,3.4,0.2,0.07,0.52,246,10659
Ep5-Act1,Radiant,Raze,5,1.02,16.3,16.1,4.5,0.2,0.064,0.5,233,9690
Ep5-Act1,Radiant,Viper,6,1.06,15.8,15.0,5.5,0.1,0.062,0.48,211,9435
Ep5-Act1,Radiant,Fade,7,0.97,14.8,15.3,7.2,0.1,0.06,0.5,201,9027
Ep5-Act1,Radiant,Omen,8,1.0,15.0,14.9,6.5,0.1,0.053,0.49,201,8058
Ep5-Act1,Radiant,Brimstone,9,1.06,15.4,14.5,8.2,0.1,0.049,0.58,212,7344
Ep5-Act1,Radiant,KAY/O,10,0.98,14.9,15.2,8.3,0.1,0.037,0.53,213,5610
Ep5-Act1,Radiant,Sage,11,0.98,14.5,14.9,6.5,0.1,0.034,0.52,201,5202
Ep5-Act1,Radiant,Skye,12,1.03,15.3,14.8,5.2,0.1,0.031,0.53,204,4692
Ep5-Act1,Radiant,Phoenix,13,1.14,17.4,15.3,3.9,0.2,0.03,0.53,241,4539
Ep5-Act1,Radiant,Breach,14,0.98,15.2,15.5,5.9,0.1,0.026,0.4,204,3978
Ep5-Act1,Radiant,Neon,15,0.99,16.1,16.3,3.8,0.2,0.02,0.48,228,3060
Ep5-Act1,Radiant,Astra,16,1.11,16.6,15.0,6.4,0.1,0.016,0.56,216,2346
Ep5-Act1,Radiant,Yoru,17,1.09,18.8,17.3,3.9,0.2,0.011,0.53,236,1632
Ep5-Act1,Radiant,Cypher,18,0.99,14.9,15.1,3.9,0.1,0.01,0.47,204,1530
Ep5-Act1,Radiant,Killjoy,19,0.92,14.0,15.2,3.6,0.1,0.006,0.29,201,867
Ep4-Act3,Iron 1,Sage,1,0.73,10.3,14.1,5.7,0.1,0.158,0.51,155,423147
Ep4-Act3,Iron 1,Reyna,2,0.97,14.1,14.6,4.0,0.2,0.116,0.5,211,312273
Ep4-Act3,Iron 1,Raze,3,0.85,12.4,14.6,4.5,0.1,0.076,0.49,193,202878
Ep4-Act3,Iron 1,Omen,4,0.82,11.9,14.6,4.0,0.1,0.062,0.49,176,167076
Ep4-Act3,Iron 1,Fade,5,0.78,11.1,14.3,6.1,0.1,0.056,0.51,169,149226
Ep4-Act3,Iron 1,Jett,6,0.88,12.9,14.6,3.6,0.2,0.055,0.49,195,148869
Ep4-Act3,Iron 1,Sova,7,0.76,10.9,14.4,4.7,0.1,0.052,0.5,165,138618
Ep4-Act3,Iron 1,Viper,8,0.77,11.0,14.2,4.5,0.1,0.051,0.49,165,136476
Ep4-Act3,Iron 1,Chamber,9,0.89,12.5,14.0,3.6,0.1,0.05,0.52,183,135048
Ep4-Act3,Iron 1,Yoru,10,0.82,12.1,14.7,3.5,0.1,0.05,0.48,178,134028
Ep4-Act3,Iron 1,Killjoy,11,0.8,11.1,13.8,4.1,0.1,0.047,0.53,170,125358
Ep4-Act3,Iron 1,Neon,12,0.79,12.0,15.2,3.8,0.2,0.047,0.48,181,125052
Ep4-Act3,Iron 1,Skye,13,0.75,10.8,14.4,5.8,0.1,0.036,0.52,163,97155
Ep4-Act3,Iron 1,Brimstone,14,0.81,11.5,14.3,5.0,0.1,0.035,0.51,174,94248
Ep4-Act3,Iron 1,Phoenix,15,0.82,12.0,14.6,3.7,0.1,0.035,0.48,182,92667
Ep4-Act3,Iron 1,KAY/O,16,0.73,10.6,14.6,6.2,0.1,0.033,0.48,166,89709
Ep4-Act3,Iron 1,Cypher,17,0.79,11.2,14.1,4.1,0.1,0.024,0.47,165,63495
Ep4-Act3,Iron 1,Breach,18,0.79,11.7,14.7,4.5,0.1,0.013,0.48,174,36159
Ep4-Act3,Iron 1,Astra,19,0.8,11.1,13.9,4.0,0.1,0.005,0.47,166,13872
Ep4-Act3,Iron 2,Sage,1,0.77,11.1,14.3,6.0,0.1,0.159,0.5,163,775353
Ep4-Act3,Iron 2,Reyna,2,1.0,14.9,14.8,4.2,0.2,0.115,0.5,219,564417
Ep4-Act3,Iron 2,Raze,3,0.9,13.4,14.9,4.7,0.1,0.074,0.51,206,361692
Ep4-Act3,Iron 2,Omen,4,0.85,12.6,14.8,4.3,0.1,0.067,0.49,183,325788
Ep4-Act3,Iron 2,Chamber,5,0.93,13.3,14.3,3.6,0.1,0.057,0.5,192,280398
Ep4-Act3,Iron 2,Fade,6,0.79,11.7,14.7,6.3,0.1,0.057,0.5,174,278970
Ep4-Act3,Iron 2,Jett,7,0.92,13.7,14.9,3.7,0.2,0.052,0.5,204,253011
Ep4-Act3,Iron 2,Viper,8,0.8,11.7,14.5,4.8,0.1,0.051,0.49,173,251073
Ep4-Act3,Iron 2,Killjoy,9,0.83,11.6,13.9,4.1,0.1,0.05,0.53,175,242199
Ep4-Act3,Iron 2,Sova,10,0.81,11.8,14.6,4.9,0.1,0.048,0.48,177,236334
Ep4-Act3,Iron 2,Yoru,11,0.85,12.8,15.0,3.6,0.1,0.044,0.47,186,213894
Ep4-Act3,Iron 2,Skye,12,0.77,11.3,14.6,6.1,0.1,0.04,0.49,170,197064
Ep4-Act3,Iron 2,Neon,13,0.87,13.2,15.2,3.9,0.2,0.04,0.48,196,195993
Ep4-Act3,Iron 2,Brimstone,14,0.83,12.1,14.5,5.4,0.1,0.039,0.5,180,191709
Ep4-Act3,Iron 2,KAY/O,15,0.77,11.5,14.9,6.7,0.1,0.034,0.48,175,163863
Ep4-Act3,Iron 2,Phoenix,16,0.87,13.0,14.9,3.8,0.2,0.029,0.46,194,140658
Ep4-Act3,Iron 2,Cypher,17,0.86,12.2,14.2,4.4,0.1,0.023,0.49,176,114240
Ep4-Act3,Iron 2,Breach,18,0.82,12.2,14.9,4.6,0.1,0.015,0.47,180,72930
Ep4-Act3,Iron 2,Astra,19,0.9,12.7,14.0,4.2,0.1,0.006,0.51,185,28407
Ep4-Act3,Iron 3,Sage,1,0.81,11.7,14.4,6.3,0.1,0.153,0.51,172,1365525
Ep4-Act3,Iron 3,Reyna,2,1.04,15.5,15.0,4.2,0.2,0.119,0.5,227,1064268
Ep4-Act3,Iron 3,Raze,3,0.93,14.1,15.1,4.8,0.1,0.071,0.5,213,628269
Ep4-Act3,Iron 3,Omen,4,0.89,13.2,14.9,4.4,0.1,0.069,0.48,191,617916
Ep4-Act3,Iron 3,Chamber,5,0.97,14.0,14.5,3.6,0.1,0.064,0.49,199,571455
Ep4-Act3,Iron 3,Jett,6,0.96,14.5,15.2,3.9,0.2,0.054,0.49,214,481491
Ep4-Act3,Iron 3,Fade,7,0.83,12.2,14.7,6.3,0.1,0.054,0.5,181,480828
Ep4-Act3,Iron 3,Sova,8,0.84,12.2,14.6,5.0,0.1,0.05,0.49,182,447933
Ep4-Act3,Iron 3,Viper,9,0.85,12.2,14.5,4.9,0.1,0.049,0.48,181,434010
Ep4-Act3,Iron 3,Killjoy,10,0.87,12.2,14.0,4.2,0.1,0.048,0.52,183,432072
Ep4-Act3,Iron 3,Skye,11,0.82,12.1,14.7,6.1,0.1,0.041,0.49,178,368322
Ep4-Act3,Iron 3,Brimstone,12,0.86,12.6,14.6,5.7,0.1,0.041,0.5,187,366792
Ep4-Act3,Iron 3,Yoru,13,0.87,13.1,15.0,3.7,0.1,0.039,0.46,191,349401
Ep4-Act3,Iron 3,Neon,14,0.9,13.9,15.4,4.0,0.2,0.038,0.48,205,338181
Ep4-Act3,Iron 3,KAY/O,15,0.79,12.0,15.1,6.8,0.1,0.035,0.48,180,314670
Ep4-Act3,Iron 3,Phoenix,16,0.91,13.6,14.9,3.9,0.2,0.028,0.49,202,246585
Ep4-Act3,Iron 3,Cypher,17,0.88,12.5,14.1,4.4,0.1,0.023,0.5,180,207162
Ep4-Act3,Iron 3,Breach,18,0.84,12.7,15.1,4.8,0.1,0.016,0.49,186,138414
Ep4-Act3,Iron 3,Astra,19,0.89,12.8,14.4,4.5,0.1,0.006,0.5,184,57732
Ep4-Act3,Bronze 1,Sage,1,0.85,12.2,14.4,6.4,0.1,0.149,0.51,177,1869762
Ep4-Act3,Bronze 1,Reyna,2,1.08,16.3,15.0,4.2,0.2,0.122,0.5,235,1538058
Ep4-Act3,Bronze 1,Chamber,3,1.02,14.7,14.4,3.6,0.1,0.073,0.5,207,916011
Ep4-Act3,Bronze 1,Omen,4,0.91,13.6,14.9,4.6,0.1,0.071,0.5,195,897651
Ep4-Act3,Bronze 1,Raze,5,0.96,14.6,15.2,4.8,0.1,0.069,0.5,220,869805
Ep4-Act3,Bronze 1,Jett,6,1.0,15.3,15.3,3.9,0.2,0.054,0.49,222,684165
