Act,Placement,Agent,Rank,KD,K,D,A,First_Blood_Rate,Pick_Rate,Win_Rate,Avg._Score,Matches
Ep2-Act3,Diamond 2,Brimstone,11,0.96,14.2,14.8,5.2,0.1,0.032,0.5,203,81753
Ep2-Act3,Diamond 2,Skye,12,0.94,14.4,15.4,5.1,0.1,0.032,0.47,198,79407
Ep2-Act3,Diamond 2,Astra,13,0.99,14.6,14.8,4.3,0.1,0.017,0.5,199,42738
Ep2-Act3,Diamond 2,Breach,14,0.87,13.9,15.9,6.4,0.1,0.017,0.43,193,42483
Ep2-Act3,Diamond 2,Yoru,15,0.98,15.2,15.6,3.9,0.1,0.01,0.44,213,25398
Ep2-Act3,Diamond 3,Jett,1,1.07,17.1,16.0,3.6,0.2,0.155,0.51,238,326604
Ep2-Act3,Diamond 3,Sage,2,0.94,13.9,14.8,6.9,0.1,0.145,0.51,195,305133
Ep2-Act3,Diamond 3,Reyna,3,1.09,17.2,15.8,4.4,0.2,0.133,0.5,241,281010
Ep2-Act3,Diamond 3,Omen,4,0.94,14.5,15.3,4.0,0.1,0.11,0.49,198,231693
Ep2-Act3,Diamond 3,Sova,5,0.97,14.1,14.5,6.6,0.1,0.084,0.5,204,177021
Ep2-Act3,Diamond 3,Raze,6,1.04,16.6,16.0,4.9,0.2,0.081,0.52,240,171207
Ep2-Act3,Diamond 3,Killjoy,7,0.98,14.1,14.5,3.7,0.1,0.067,0.51,198,141627
Ep2-Act3,Diamond 3,Viper,8,0.96,14.1,14.7,5.3,0.1,0.042,0.49,199,88893
Ep2-Act3,Diamond 3,Cypher,9,0.95,14.2,14.9,4.9,0.1,0.04,0.48,196,85068
Ep2-Act3,Diamond 3,Phoenix,10,1.02,16.0,15.7,4.5,0.2,0.038,0.51,227,80784
Ep2-Act3,Diamond 3,Brimstone,11,0.93,13.9,15.0,5.4,0.1,0.032,0.51,199,67575
Ep2-Act3,Diamond 3,Skye,12,0.91,13.8,15.3,5.1,0.1,0.031,0.49,193,66096
Ep2-Act3,Diamond 3,Astra,13,0.95,14.0,14.8,4.4,0.1,0.017,0.5,193,36210
Ep2-Act3,Diamond 3,Breach,14,0.88,13.8,15.7,6.7,0.1,0.014,0.46,193,29937
Ep2-Act3,Diamond 3,Yoru,15,0.91,14.4,15.9,3.8,0.2,0.008,0.41,202,16422
Ep2-Act3,Immortal,Jett,1,1.07,17.3,16.1,3.5,0.2,0.168,0.49,240,813450
Ep2-Act3,Immortal,Sage,2,0.96,14.3,14.8,7.0,0.1,0.135,0.51,198,653820
Ep2-Act3,Immortal,Reyna,3,1.09,17.3,15.9,4.3,0.2,0.129,0.5,240,626127
Ep2-Act3,Immortal,Omen,4,0.97,14.8,15.3,4.0,0.1,0.105,0.5,202,510357
Ep2-Act3,Immortal,Sova,5,0.98,14.3,14.6,6.7,0.1,0.09,0.51,204,435591
Ep2-Act3,Immortal,Raze,6,1.03,16.7,16.1,4.9,0.2,0.084,0.51,242,406929
Ep2-Act3,Immortal,Killjoy,7,1.0,14.5,14.5,3.7,0.1,0.068,0.51,201,327675
Ep2-Act3,Immortal,Viper,8,0.98,14.4,14.8,5.3,0.1,0.046,0.51,200,224145
Ep2-Act3,Immortal,Cypher,9,0.95,14.2,14.9,4.7,0.1,0.042,0.46,195,205377
Ep2-Act3,Immortal,Phoenix,10,1.02,16.2,15.8,4.4,0.2,0.034,0.48,228,164424
Ep2-Act3,Immortal,Skye,11,0.91,14.3,15.7,5.2,0.1,0.033,0.48,195,158049
Ep2-Act3,Immortal,Brimstone,12,0.96,14.4,15.0,5.2,0.1,0.027,0.51,202,130305
Ep2-Act3,Immortal,Astra,13,0.99,14.7,14.9,4.5,0.1,0.022,0.48,198,105978
Ep2-Act3,Immortal,Breach,14,0.87,13.5,15.5,6.8,0.1,0.01,0.45,191,49419
Ep2-Act3,Immortal,Yoru,15,0.92,14.8,16.0,3.9,0.2,0.008,0.41,207,39984
Ep2-Act3,Radiant,Jett,1,1.14,18.6,16.4,3.6,0.2,0.193,0.51,253,65943
Ep2-Act3,Radiant,Reyna,2,1.15,18.4,16.0,4.3,0.2,0.137,0.52,250,46716
Ep2-Act3,Radiant,Sova,3,1.05,15.4,14.7,7.2,0.1,0.114,0.52,216,38811
Ep2-Act3,Radiant,Sage,4,1.01,15.3,15.1,6.9,0.1,0.113,0.52,206,38454
Ep2-Act3,Radiant,Raze,5,1.04,17.3,16.7,4.9,0.2,0.097,0.46,247,32997
Ep2-Act3,Radiant,Omen,6,0.99,15.3,15.4,4.3,0.1,0.087,0.49,205,29682
Ep2-Act3,Radiant,Killjoy,7,1.05,15.7,14.9,3.6,0.1,0.051,0.48,212,17238
Ep2-Act3,Radiant,Viper,8,1.02,15.2,15.0,5.4,0.1,0.05,0.52,210,17187
Ep2-Act3,Radiant,Skye,9,0.99,15.8,15.9,5.4,0.1,0.036,0.46,208,12189
Ep2-Act3,Radiant,Cypher,10,1.05,16.0,15.2,5.0,0.1,0.033,0.44,212,11118
Ep2-Act3,Radiant,Phoenix,11,1.06,17.3,16.2,4.6,0.2,0.031,0.47,233,10506
Ep2-Act3,Radiant,Astra,12,1.07,15.9,14.9,4.6,0.1,0.028,0.55,213,9384
Ep2-Act3,Radiant,Brimstone,13,0.97,15.3,15.7,5.4,0.1,0.016,0.45,210,5508
Ep2-Act3,Radiant,Yoru,14,1.06,16.0,15.0,4.4,0.1,0.011,0.51,221,3825
Ep2-Act3,Radiant,Breach,15,0.75,11.9,15.8,7.0,0.1,0.005,0.38,167,1632
