Act,Placement,Agent,Rank,KD,K,D,A,First_Blood_Rate,Pick_Rate,Win_Rate,Avg._Score,Matches
Ep4-Act1,Platinum 3,Jett,1,1.11,17.6,15.9,3.6,0.2,0.159,0.5,242,183957
Ep4-Act1,Platinum 3,Reyna,2,1.09,17.2,15.8,3.9,0.2,0.13,0.51,237,149889
Ep4-Act1,Platinum 3,Sage,3,0.95,14.1,14.8,6.9,0.1,0.098,0.51,190,113220
Ep4-Act1,Platinum 3,Sova,4,0.97,14.4,14.8,6.4,0.1,0.077,0.49,201,88842
Ep4-Act1,Platinum 3,Chamber,5,1.08,16.2,15.0,2.9,0.1,0.074,0.51,218,85425
Ep4-Act1,Platinum 3,Viper,6,1.0,14.7,14.6,5.4,0.1,0.07,0.51,200,80682
Ep4-Act1,Platinum 3,Neon,7,1.0,16.7,16.7,4.0,0.2,0.068,0.49,232,78489
Ep4-Act1,Platinum 3,Raze,8,1.02,16.4,16.0,4.9,0.2,0.051,0.51,236,58497
Ep4-Act1,Platinum 3,Skye,9,0.94,14.4,15.3,5.9,0.1,0.046,0.52,196,53346
Ep4-Act1,Platinum 3,Astra,10,1.03,15.2,14.8,5.9,0.1,0.043,0.52,201,49470
Ep4-Act1,Platinum 3,Killjoy,11,0.99,14.3,14.4,3.8,0.1,0.04,0.5,200,46206
Ep4-Act1,Platinum 3,Omen,12,0.98,15.0,15.3,5.6,0.1,0.039,0.49,201,45033
Ep4-Act1,Platinum 3,Brimstone,13,0.97,14.6,15.1,7.0,0.1,0.03,0.52,202,34986
Ep4-Act1,Platinum 3,Cypher,14,0.99,14.8,14.9,4.0,0.1,0.028,0.46,197,32691
Ep4-Act1,Platinum 3,Breach,15,0.89,14.1,15.8,5.4,0.1,0.019,0.43,193,22287
Ep4-Act1,Platinum 3,KAY/O,16,0.93,14.3,15.4,7.8,0.1,0.015,0.48,200,17697
Ep4-Act1,Platinum 3,Phoenix,17,1.05,16.3,15.6,3.7,0.1,0.007,0.46,226,7956
Ep4-Act1,Platinum 3,Yoru,18,1.0,15.8,15.8,3.3,0.2,0.004,0.52,222,5100
Ep4-Act1,Diamond 1,Jett,1,1.11,17.6,15.8,3.6,0.2,0.167,0.51,241,202878
Ep4-Act1,Diamond 1,Reyna,2,1.1,17.3,15.8,3.8,0.2,0.125,0.5,239,151317
Ep4-Act1,Diamond 1,Sage,3,0.97,14.3,14.9,7.0,0.1,0.095,0.54,193,115515
Ep4-Act1,Diamond 1,Sova,4,0.97,14.4,14.8,6.4,0.1,0.086,0.51,200,104040
Ep4-Act1,Diamond 1,Chamber,5,1.1,16.4,14.9,2.9,0.1,0.074,0.52,220,90423
Ep4-Act1,Diamond 1,Viper,6,0.99,14.5,14.6,5.4,0.1,0.071,0.51,197,86139
Ep4-Act1,Diamond 1,Neon,7,0.96,16.0,16.7,3.9,0.2,0.061,0.47,223,74511
Ep4-Act1,Diamond 1,Astra,8,1.0,14.6,14.6,5.9,0.1,0.049,0.49,195,59925
Ep4-Act1,Diamond 1,Raze,9,1.02,16.4,16.1,4.9,0.2,0.048,0.51,237,58854
Ep4-Act1,Diamond 1,Skye,10,0.95,14.7,15.4,5.8,0.1,0.043,0.49,198,51714
Ep4-Act1,Diamond 1,Omen,11,1.0,15.1,15.1,5.8,0.1,0.041,0.51,204,50184
Ep4-Act1,Diamond 1,Killjoy,12,1.02,14.8,14.5,3.8,0.1,0.039,0.49,204,47226
Ep4-Act1,Diamond 1,Cypher,13,0.99,14.8,14.9,3.7,0.1,0.03,0.44,198,36261
Ep4-Act1,Diamond 1,Brimstone,14,0.99,14.9,15.1,6.9,0.1,0.026,0.49,203,31926
Ep4-Act1,Diamond 1,Breach,15,0.94,14.3,15.2,5.7,0.1,0.019,0.5,194,22746
Ep4-Act1,Diamond 1,KAY/O,16,0.93,14.6,15.7,8.0,0.1,0.016,0.44,201,20043
Ep4-Act1,Diamond 1,Phoenix,17,1.0,15.9,15.9,3.9,0.2,0.006,0.41,228,6936
Ep4-Act1,Diamond 1,Yoru,18,0.96,15.4,16.1,3.0,0.2,0.004,0.38,210,4437
Ep4-Act1,Diamond 2,Jett,1,1.09,17.3,16.0,3.5,0.2,0.169,0.49,237,168657
Ep4-Act1,Diamond 2,Reyna,2,1.09,17.3,15.8,3.9,0.2,0.128,0.51,236,127602
Ep4-Act1,Diamond 2,Sova,3,0.97,14.3,14.8,6.5,0.1,0.091,0.49,200,90678
Ep4-Act1,Diamond 2,Sage,4,0.95,14.1,14.9,7.0,0.1,0.09,0.52,191,89505
Ep4-Act1,Diamond 2,Viper,5,1.0,14.7,14.7,5.5,0.1,0.076,0.51,198,76347
Ep4-Act1,Diamond 2,Chamber,6,1.11,16.6,14.9,2.8,0.1,0.076,0.52,221,75786
Ep4-Act1,Diamond 2,Neon,7,0.96,16.2,16.9,4.0,0.2,0.065,0.5,226,64923
Ep4-Act1,Diamond 2,Astra,8,1.01,14.8,14.6,6.1,0.1,0.05,0.51,197,50388
Ep4-Act1,Diamond 2,Raze,9,1.01,16.3,16.1,4.9,0.1,0.048,0.48,235,47787
Ep4-Act1,Diamond 2,Skye,10,0.94,14.3,15.3,5.9,0.1,0.043,0.48,196,42687
Ep4-Act1,Diamond 2,Omen,11,1.0,15.3,15.2,6.0,0.1,0.036,0.51,203,35496
Ep4-Act1,Diamond 2,Killjoy,12,1.0,14.5,14.5,3.8,0.1,0.035,0.52,201,34833
Ep4-Act1,Diamond 2,Cypher,13,0.97,14.2,14.7,4.1,0.1,0.029,0.49,193,29172
Ep4-Act1,Diamond 2,Brimstone,14,0.97,14.4,15.0,7.0,0.1,0.024,0.48,200,23868
Ep4-Act1,Diamond 2,Breach,15,0.93,14.1,15.2,5.6,0.1,0.017,0.51,191,17085
Ep4-Act1,Diamond 2,KAY/O,16,0.98,14.9,15.2,7.9,0.1,0.016,0.46,205,16320
Ep4-Act1,Diamond 2,Phoenix,17,1.07,17.1,16.0,4.1,0.2,0.004,0.5,234,4488
Ep4-Act1,Diamond 2,Yoru,18,1.0,15.7,15.6,3.5,0.2,0.003,0.52,216,3060
Ep4-Act1,Diamond 3,Jett,1,1.11,17.6,15.9,3.5,0.2,0.165,0.51,240,93993
Ep4-Act1,Diamond 3,Reyna,2,1.08,17.1,15.8,3.8,0.2,0.129,0.52,235,73491
Ep4-Act1,Diamond 3,Sova,3,0.97,14.1,14.5,6.4,0.1,0.096,0.53,196,54723
Ep4-Act1,Diamond 3,Sage,4,0.98,14.5,14.9,7.1,0.1,0.087,0.53,196,49470
Ep4-Act1,Diamond 3,Chamber,5,1.09,16.1,14.8,2.7,0.1,0.082,0.49,217,46512
Ep4-Act1,Diamond 3,Viper,6,1.0,15.0,14.9,5.5,0.1,0.077,0.51,199,44013
Ep4-Act1,Diamond 3,Neon,7,0.95,16.0,16.8,4.0,0.2,0.067,0.49,223,37995
Ep4-Act1,Diamond 3,Astra,8,1.0,14.7,14.7,6.2,0.1,0.054,0.5,196,30855
Ep4-Act1,Diamond 3,Raze,9,1.02,16.5,16.1,4.9,0.2,0.045,0.51,234,25908
Ep4-Act1,Diamond 3,Skye,10,0.94,14.4,15.3,5.7,0.1,0.037,0.45,197,21012
Ep4-Act1,Diamond 3,Killjoy,11,1.06,15.3,14.5,3.7,0.1,0.036,0.52,209,20604
Ep4-Act1,Diamond 3,Omen,12,0.98,14.7,15.0,6.1,0.1,0.03,0.51,199,17187
Ep4-Act1,Diamond 3,Cypher,13,1.0,14.5,14.6,4.1,0.1,0.028,0.52,194,15759
Ep4-Act1,Diamond 3,Brimstone,14,0.97,14.5,14.9,6.8,0.1,0.027,0.48,201,15198
Ep4-Act1,Diamond 3,Breach,15,0.91,13.8,15.2,5.5,0.1,0.019,0.47,189,11067
Ep4-Act1,Diamond 3,KAY/O,16,0.86,13.8,16.0,8.4,0.1,0.015,0.44,193,8364
Ep4-Act1,Diamond 3,Phoenix,17,0.97,15.4,15.9,3.6,0.2,0.004,0.42,215,2295
Ep4-Act1,Diamond 3,Yoru,18,0.97,15.8,16.2,3.2,0.1,0.004,0.43,212,2142
Ep4-Act1,Immortal 1,Jett,1,1.08,17.3,16.0,3.4,0.2,0.176,0.51,237,54111
Ep4-Act1,Immortal 1,Reyna,2,1.09,17.1,15.7,3.6,0.2,0.128,0.5,234,39270
Ep4-Act1,Immortal 1,Sova,3,0.99,14.6,14.7,6.4,0.1,0.094,0.54,200,28866
Ep4-Act1,Immortal 1,Chamber,4,1.1,16.4,15.0,2.8,0.1,0.088,0.54,217,27081
Ep4-Act1,Immortal 1,Sage,5,0.98,14.8,15.1,6.9,0.1,0.079,0.52,195,24378
Ep4-Act1,Immortal 1,Viper,6,1.0,14.4,14.4,5.2,0.1,0.077,0.53,195,23766
Ep4-Act1,Immortal 1,Neon,7,0.96,16.1,16.7,3.9,0.2,0.064,0.49,226,19584
Ep4-Act1,Immortal 1,Astra,8,1.01,14.9,14.8,6.3,0.1,0.053,0.47,198,16422
Ep4-Act1,Immortal 1,Raze,9,1.04,17.3,16.6,4.9,0.1,0.045,0.55,244,13974
Ep4-Act1,Immortal 1,Skye,10,0.94,14.7,15.6,5.7,0.1,0.038,0.45,198,11730
Ep4-Act1,Immortal 1,Omen,11,0.99,14.9,15.1,5.8,0.1,0.034,0.51,197,10455
Ep4-Act1,Immortal 1,Killjoy,12,1.04,14.9,14.3,3.5,0.1,0.031,0.52,204,9537
Ep4-Act1,Immortal 1,Cypher,13,1.0,15.3,15.3,4.0,0.1,0.027,0.48,200,8364
Ep4-Act1,Immortal 1,Brimstone,14,0.95,14.8,15.5,6.9,0.1,0.023,0.48,200,7089
Ep4-Act1,Immortal 1,Breach,15,0.94,14.0,14.8,5.7,0.1,0.018,0.52,190,5661
Ep4-Act1,Immortal 1,KAY/O,16,0.94,14.4,15.4,8.7,0.1,0.016,0.54,197,4947
Ep4-Act1,Immortal 1,Phoenix,17,1.0,15.7,15.6,4.2,0.2,0.004,0.56,229,1173
Ep4-Act1,Immortal 1,Yoru,18,0.92,15.0,16.2,2.8,0.2,0.003,0.41,204,867
Ep4-Act1,Immortal 2,Jett,1,1.1,17.5,15.9,3.5,0.2,0.186,0.52,241,27744
Ep4-Act1,Immortal 2,Reyna,2,1.06,16.9,15.9,3.7,0.2,0.13,0.48,232,19329
Ep4-Act1,Immortal 2,Chamber,3,1.09,16.7,15.3,2.8,0.1,0.103,0.51,218,15351
Ep4-Act1,Immortal 2,Sova,4,0.97,14.6,15.0,6.6,0.1,0.095,0.46,198,14127
Ep4-Act1,Immortal 2,Viper,5,0.98,14.6,14.9,5.2,0.1,0.081,0.47,198,12087
Ep4-Act1,Immortal 2,Sage,6,0.96,14.8,15.4,6.9,0.1,0.073,0.53,193,10914
Ep4-Act1,Immortal 2,Astra,7,1.0,15.3,15.3,6.0,0.1,0.056,0.48,196,8313
Ep4-Act1,Immortal 2,Neon,8,0.96,16.4,17.1,4.1,0.2,0.052,0.54,225,7803
Ep4-Act1,Immortal 2,Raze,9,1.03,16.2,15.6,5.2,0.1,0.043,0.5,234,6477
Ep4-Act1,Immortal 2,Skye,10,0.96,15.3,15.9,6.1,0.1,0.034,0.49,199,5100
Ep4-Act1,Immortal 2,Omen,11,1.05,15.6,14.9,6.1,0.1,0.032,0.56,206,4794
Ep4-Act1,Immortal 2,Killjoy,12,1.04,15.3,14.6,3.7,0.1,0.031,0.45,206,4692
Ep4-Act1,Immortal 2,Cypher,13,0.94,14.0,14.9,3.9,0.1,0.028,0.52,186,4131
Ep4-Act1,Immortal 2,Brimstone,14,0.99,14.4,14.5,7.2,0.1,0.021,0.52,203,3162
Ep4-Act1,Immortal 2,Breach,15,0.87,13.5,15.6,5.5,0.1,0.014,0.45,189,2040
Ep4-Act1,Immortal 2,KAY/O,16,0.94,14.7,15.6,8.3,0.1,0.012,0.53,196,1836
Ep4-Act1,Immortal 2,Yoru,17,1.26,19.2,15.2,2.9,0.1,0.004,0.69,243,663
Ep4-Act1,Immortal 2,Phoenix,18,1.14,14.9,13.1,3.6,0.1,0.003,0.6,232,510
Ep4-Act1,Immortal 3,Jett,1,1.12,18.0,16.1,3.4,0.2,0.216,0.55,240,16473
Ep4-Act1,Immortal 3,Reyna,2,1.07,17.6,16.4,3.8,0.2,0.115,0.49,232,8772
Ep4-Act1,Immortal 3,Chamber,3,1.11,17.3,15.6,2.7,0.2,0.102,0.48,223,7752
Ep4-Act1,Immortal 3,Sova,4,1.0,15.0,15.0,6.3,0.1,0.096,0.45,199,7293
Ep4-Act1,Immortal 3,Viper,5,1.02,15.2,14.9,5.6,0.1,0.079,0.52,197,6018
Ep4-Act1,Immortal 3,Astra,6,0.98,15.2,15.4,6.4,0.1,0.073,0.44,200,5559
Ep4-Act1,Immortal 3,Sage,7,1.01,14.9,14.7,7.0,0.1,0.068,0.56,196,5151
Ep4-Act1,Immortal 3,Raze,8,1.03,16.5,16.0,4.8,0.2,0.05,0.55,235,3774
Ep4-Act1,Immortal 3,Neon,9,1.01,17.9,17.7,3.8,0.2,0.044,0.49,236,3315
Ep4-Act1,Immortal 3,Skye,10,0.87,12.8,14.7,5.7,0.1,0.035,0.53,177,2703
Ep4-Act1,Immortal 3,Cypher,11,1.03,14.6,14.2,3.8,0.1,0.025,0.5,195,1938
Ep4-Act1,Immortal 3,Omen,12,0.93,14.8,15.9,6.9,0.1,0.025,0.49,189,1887
Ep4-Act1,Immortal 3,Killjoy,13,0.99,14.3,14.5,4.0,0.1,0.019,0.59,197,1479
Ep4-Act1,Immortal 3,Breach,14,0.8,11.7,14.6,5.1,0.1,0.018,0.56,162,1377
Ep4-Act1,Immortal 3,KAY/O,15,0.75,11.8,15.7,8.5,0.1,0.018,0.37,165,1377
Ep4-Act1,Immortal 3,Brimstone,16,0.89,13.8,15.6,8.8,0.1,0.012,0.44,180,918
Ep4-Act1,Immortal 3,Yoru,17,1.14,18.0,15.8,3.3,0.1,0.003,0.5,235,204
Ep4-Act1,Immortal 3,Phoenix,18,0.46,8.7,19.0,4.3,0.3,0.002,0.33,122,153
Ep4-Act1,Radiant,Jett,1,1.16,19.9,17.1,3.6,0.2,0.217,0.54,256,2091
Ep4-Act1,Radiant,Reyna,2,1.05,17.6,16.7,3.7,0.2,0.143,0.48,236,1377
Ep4-Act1,Radiant,Sova,3,1.12,16.1,14.3,6.3,0.1,0.122,0.65,207,1173
Ep4-Act1,Radiant,Chamber,4,1.11,17.2,15.4,2.6,0.2,0.101,0.37,236,969
Ep4-Act1,Radiant,Viper,5,1.32,16.8,12.8,5.4,0.1,0.069,0.69,236,663
Ep4-Act1,Radiant,Astra,6,0.98,14.4,14.6,5.6,0.1,0.058,0.46,189,561
Ep4-Act1,Radiant,Neon,7,1.06,18.7,17.6,3.8,0.2,0.048,0.33,241,459
Ep4-Act1,Radiant,Sage,8,0.79,12.8,16.1,6.5,0.2,0.042,0.25,172,408
Ep4-Act1,Radiant,Omen,9,1.01,15.0,14.9,6.6,0.1,0.037,0.43,202,357
Ep4-Act1,Radiant,Breach,10,1.05,14.5,13.8,6.3,0.1,0.032,0.67,184,306
Ep4-Act1,Radiant,Skye,11,0.88,16.2,18.3,6.8,0.1,0.032,0.67,210,306
Ep4-Act1,Radiant,Killjoy,12,1.1,14.8,13.4,2.2,0.1,0.026,0.4,198,255
Ep4-Act1,Radiant,Raze,13,1.09,21.3,19.5,6.8,0.1,0.021,0.25,269,204
Ep4-Act1,Radiant,Cypher,14,0.73,14.3,19.7,6.7,0.1,0.016,0.33,189,153
Ep4-Act1,Radiant,KAY/O,15,1.26,16.0,12.7,11.3,0.1,0.016,1.0,212,153
Ep4-Act1,Radiant,Brimstone,16,1.03,17.5,17.0,8.0,0.1,0.011,1.0,193,102
Ep4-Act1,Radiant,Yoru,17,1.11,21.0,19.0,3.0,0.1,0.011,0.0,264,102
